 Date, Qmod[mm/d], Qobs[mm/d]
 2008-3-28,1.105,0.939
 2008-3-29,1.033,0.873
 2008-3-30,0.784,0.848
 2008-3-31,0.665,0.967
 2008-4-1,0.572,0.964
 2008-4-2,0.554,0.911
 2008-4-3,0.803,0.878
 2008-4-4,0.950,0.941
 2008-4-5,0.814,0.862
 2008-4-6,0.940,0.843
 2008-4-7,0.670,0.934
 2008-4-8,0.544,0.846
 2008-4-9,0.750,0.850
 2008-4-10,1.008,0.910
 2008-4-11,1.504,3.101
 2008-4-12,2.041,3.176
 2008-4-13,2.116,1.894
 2008-4-14,2.103,3.266
 2008-4-15,2.956,2.922
 2008-4-16,2.367,2.285
 2008-4-17,1.846,2.130
 2008-4-18,1.949,3.003
 2008-4-19,1.555,5.515
 2008-4-20,1.653,4.158
 2008-4-21,2.294,7.258
 2008-4-22,2.698,5.962
 2008-4-23,3.489,4.568
 2008-4-24,2.675,4.356
 2008-4-25,1.886,4.000
 2008-4-26,1.544,3.770
 2008-4-27,1.322,3.549
 2008-4-28,1.224,3.509
 2008-4-29,1.401,3.509
 2008-4-30,1.805,4.894
 2008-5-1,1.566,6.627
 2008-5-2,1.147,4.360
 2008-5-3,0.967,3.968
 2008-5-4,0.836,4.317
 2008-5-5,0.734,4.548
 2008-5-6,0.650,4.761
 2008-5-7,0.576,4.505
 2008-5-8,0.513,4.601
 2008-5-9,0.454,4.717
 2008-5-10,0.404,4.384
 2008-5-11,0.361,5.564
 2008-5-12,0.320,4.547
 2008-5-13,0.287,3.720
 2008-5-14,0.258,3.551
 2008-5-15,0.244,4.197
 2008-5-16,0.304,4.651
 2008-5-17,2.598,12.224
 2008-5-18,4.516,21.919
 2008-5-19,4.416,8.495
 2008-5-20,2.436,6.571
 2008-5-21,2.149,6.418
 2008-5-22,2.300,10.922
 2008-5-23,2.192,7.445
 2008-5-24,1.669,6.338
 2008-5-25,1.616,13.406
 2008-5-26,1.377,14.165
 2008-5-27,1.241,10.742
 2008-5-28,1.870,21.818
 2008-5-29,3.134,26.867
 2008-5-30,3.093,24.251
 2008-5-31,2.876,12.121
 2008-6-1,1.865,7.217
 2008-6-2,1.773,5.578
 2008-6-3,2.096,4.177
 2008-6-4,1.863,4.207
 2008-6-5,1.854,3.098
 2008-6-6,2.330,3.512
 2008-6-7,2.347,6.687
 2008-6-8,1.740,4.076
 2008-6-9,1.410,3.198
 2008-6-10,1.210,2.666
 2008-6-11,1.060,2.394
 2008-6-12,1.215,1.766
 2008-6-13,1.457,1.547
 2008-6-14,0.931,1.113
 2008-6-15,0.867,1.103
 2008-6-16,1.308,1.186
 2008-6-17,2.042,2.665
 2008-6-18,2.498,1.589
 2008-6-19,1.399,1.188
 2008-6-20,1.111,1.102
 2008-6-21,0.941,0.898
 2008-6-22,0.824,0.776
 2008-6-23,0.730,0.707
 2008-6-24,0.652,0.700
 2008-6-25,0.582,0.656
 2008-6-26,0.517,3.224
 2008-6-27,0.460,2.380
 2008-6-28,0.412,0.865
 2008-6-29,0.405,0.679
 2008-6-30,0.531,0.878
 2008-7-1,0.856,0.743
 2008-7-2,0.957,0.728
 2008-7-3,0.699,0.786
 2008-7-4,0.652,0.807
 2008-7-5,0.506,0.633
 2008-7-6,1.724,1.346
 2008-7-7,3.333,2.558
 2008-7-8,3.782,1.221
 2008-7-9,1.980,0.909
 2008-7-10,1.526,0.782
 2008-7-11,1.490,0.694
 2008-7-12,3.276,1.006
 2008-7-13,5.499,9.857
 2008-7-14,6.645,4.095
 2008-7-15,5.435,1.711
 2008-7-16,3.440,1.293
 2008-7-17,2.848,1.044
 2008-7-18,2.533,1.008
 2008-7-19,2.138,0.929
 2008-7-20,1.929,0.805
 2008-7-21,1.758,0.826
 2008-7-22,1.479,0.735
 2008-7-23,1.283,0.683
 2008-7-24,1.124,0.699
 2008-7-25,0.993,0.671
 2008-7-26,0.896,0.643
 2008-7-27,0.817,0.609
 2008-7-28,0.721,0.632
 2008-7-29,0.651,0.652
 2008-7-30,0.614,0.617
 2008-7-31,0.589,0.591
 2008-8-1,0.649,0.552
 2008-8-2,0.760,0.560
 2008-8-3,0.565,0.537
 2008-8-4,0.506,0.564
 2008-8-5,0.462,0.534
 2008-8-6,0.568,0.509
 2008-8-7,0.905,0.545
 2008-8-8,0.891,0.574
 2008-8-9,0.588,0.504
 2008-8-10,0.504,0.491
 2008-8-11,0.517,0.529
 2008-8-12,1.082,0.566
 2008-8-13,1.187,4.298
 2008-8-14,1.907,1.091
 2008-8-15,3.933,2.753
 2008-8-16,3.542,2.122
 2008-8-17,2.196,0.878
 2008-8-18,1.801,0.757
 2008-8-19,2.224,0.674
 2008-8-20,2.666,0.652
 2008-8-21,1.695,0.623
 2008-8-22,1.525,0.548
 2008-8-23,1.535,0.597
 2008-8-24,1.296,0.529
 2008-8-25,1.071,0.563
 2008-8-26,0.939,0.556
 2008-8-27,0.837,0.542
 2008-8-28,0.753,0.534
 2008-8-29,0.683,0.528
 2008-8-30,0.624,0.465
 2008-8-31,0.586,0.455
 2008-9-1,0.556,0.541
 2008-9-2,0.506,0.515
 2008-9-3,0.850,0.544
 2008-9-4,3.216,2.448
 2008-9-5,5.392,4.625
 2008-9-6,6.625,49.604
 2008-9-7,6.446,94.965
 2008-9-8,5.885,17.302
 2008-9-9,3.822,6.876
 2008-9-10,3.286,4.239
 2008-9-11,3.188,3.005
 2008-9-12,3.235,2.588
 2008-9-13,6.209,19.274
 2008-9-14,8.361,14.412
 2008-9-15,7.355,6.490
 2008-9-16,5.038,3.962
 2008-9-17,3.948,2.931
 2008-9-18,3.434,2.323
 2008-9-19,3.098,1.830
 2008-9-20,2.690,1.220
 2008-9-21,2.375,1.038
 2008-9-22,2.086,1.041
 2008-9-23,1.838,0.972
 2008-9-24,1.629,0.881
 2008-9-25,1.455,0.894
 2008-9-26,1.308,0.829
 2008-9-27,1.184,0.780
 2008-9-28,1.078,0.754
 2008-9-29,0.987,0.776
 2008-9-30,0.909,0.772
 2008-10-1,0.842,0.744
 2008-10-2,0.815,0.714
 2008-10-3,1.044,0.773
 2008-10-4,1.405,0.654
 2008-10-5,1.189,0.623
 2008-10-6,0.917,0.674
 2008-10-7,0.821,0.619
 2008-10-8,0.754,0.607
 2008-10-9,0.704,0.600
 2008-10-10,0.663,0.599
 2008-10-11,0.628,0.562
 2008-10-12,0.596,0.552
 2008-10-13,0.568,0.552
 2008-10-14,0.544,0.582
 2008-10-15,0.524,0.557
 2008-10-16,0.557,0.541
 2008-10-17,0.759,0.526
 2008-10-18,0.894,0.534
 2008-10-19,0.652,0.525
 2008-10-20,0.595,0.518
 2008-10-21,0.558,0.554
 2008-10-22,0.541,0.566
 2008-10-23,0.535,0.512
 2008-10-24,0.514,0.506
 2008-10-25,0.497,0.502
 2008-10-26,0.482,0.500
 2008-10-27,0.534,0.546
 2008-10-28,2.093,0.972
 2008-10-29,8.077,20.797
 2008-10-30,11.399,27.133
 2008-10-31,9.556,9.763
 2008-11-1,7.622,13.279
 2008-11-2,6.053,7.481
 2008-11-3,6.417,22.998
 2008-11-4,8.162,17.476
 2008-11-5,9.660,52.926
 2008-11-6,9.804,24.965
 2008-11-7,8.066,12.513
 2008-11-8,5.785,6.692
 2008-11-9,4.845,4.213
 2008-11-10,4.204,2.918
 2008-11-11,3.820,1.819
 2008-11-12,3.722,1.685
 2008-11-13,3.404,1.978
 2008-11-14,2.827,1.568
 2008-11-15,2.467,1.490
 2008-11-16,2.521,1.367
 2008-11-17,2.643,1.267
 2008-11-18,2.111,1.174
 2008-11-19,1.857,1.082
 2008-11-20,1.652,1.031
 2008-11-21,3.114,1.019
 2008-11-22,4.763,0.959
 2008-11-23,5.332,0.913
 2008-11-24,4.328,0.904
 2008-11-25,3.449,0.813
 2008-11-26,2.711,0.781
 2008-11-27,2.358,0.828
 2008-11-28,2.252,0.851
 2008-11-29,2.760,0.858
 2008-11-30,3.773,1.004
 2008-12-1,4.527,1.285
 2008-12-2,4.140,1.118
 2008-12-3,2.801,1.058
 2008-12-4,2.965,0.983
 2008-12-5,3.327,0.924
 2008-12-6,2.764,0.860
 2008-12-7,2.669,0.812
 2008-12-8,2.123,0.830
 2008-12-9,2.158,0.833
 2008-12-10,2.774,0.897
 2008-12-11,3.538,1.141
 2008-12-12,4.618,1.192
 2008-12-13,4.232,1.305
 2008-12-14,3.614,1.499
 2008-12-15,3.435,2.104
 2008-12-16,3.543,2.167
 2008-12-17,3.339,2.391
 2008-12-18,3.076,1.955
 2008-12-19,2.646,1.648
 2008-12-20,2.403,1.419
 2008-12-21,2.236,1.490
 2008-12-22,1.890,1.789
 2008-12-23,1.697,1.682
 2008-12-24,1.539,1.697
 2008-12-25,1.597,1.411
 2008-12-26,1.666,1.321
 2008-12-27,1.350,1.212
 2008-12-28,1.223,1.061
 2008-12-29,1.127,1.117
 2008-12-30,1.051,1.013
 2008-12-31,1.072,0.974
 2009-1-1,1.098,0.941
 2009-1-2,0.960,0.929
 2009-1-3,0.902,0.855
 2009-1-4,0.855,0.793
 2009-1-5,0.817,0.824
 2009-1-6,0.934,0.814
 2009-1-7,1.106,0.799
 2009-1-8,0.990,0.755
 2009-1-9,0.880,0.742
 2009-1-10,0.804,0.736
 2009-1-11,0.764,0.709
 2009-1-12,0.735,0.725
 2009-1-13,0.710,0.691
 2009-1-14,0.689,0.660
 2009-1-15,0.671,0.655
 2009-1-16,0.654,0.679
 2009-1-17,0.639,0.654
 2009-1-18,0.644,0.665
 2009-1-19,0.744,0.651
 2009-1-20,1.440,0.744
 2009-1-21,2.314,0.797
 2009-1-22,1.922,0.747
 2009-1-23,1.703,0.721
 2009-1-24,2.239,0.680
 2009-1-25,2.093,0.645
 2009-1-26,1.514,0.653
 2009-1-27,1.333,0.675
 2009-1-28,1.209,0.642
 2009-1-29,1.112,0.663
 2009-1-30,1.029,0.639
 2009-1-31,0.960,0.606
 2009-2-1,0.936,0.603
 2009-2-2,1.165,0.658
 2009-2-3,1.237,0.780
 2009-2-4,1.270,0.777
 2009-2-5,1.982,0.949
 2009-2-6,4.137,2.348
 2009-2-7,5.810,2.813
 2009-2-8,5.937,2.042
 2009-2-9,4.224,1.627
 2009-2-10,3.491,1.480
 2009-2-11,3.490,1.363
 2009-2-12,3.238,1.267
 2009-2-13,2.729,1.254
 2009-2-14,2.478,1.218
 2009-2-15,2.344,1.163
 2009-2-16,1.996,1.159
 2009-2-17,2.452,1.036
 2009-2-18,2.420,1.044
 2009-2-19,1.959,0.992
 2009-2-20,1.750,1.169
 2009-2-21,2.240,1.310
 2009-2-22,2.911,1.348
 2009-2-23,2.495,1.484
 2009-2-24,2.358,1.459
 2009-2-25,1.800,1.466
 2009-2-26,1.586,1.445
 2009-2-27,1.426,1.529
 2009-2-28,1.303,1.670
 2009-3-1,1.202,1.976
 2009-3-2,1.292,2.072
 2009-3-3,1.525,2.435
 2009-3-4,2.254,3.316
 2009-3-5,4.103,4.061
 2009-3-6,5.213,3.371
 2009-3-7,4.014,2.721
 2009-3-8,3.129,2.414
 2009-3-9,3.143,2.412
 2009-3-10,3.187,2.205
 2009-3-11,3.565,2.069
 2009-3-12,3.294,1.999
 2009-3-13,2.470,2.061
 2009-3-14,2.139,2.353
 2009-3-15,1.892,2.569
 2009-3-16,1.703,2.876
 2009-3-17,1.546,2.929
 2009-3-18,1.413,3.118
 2009-3-19,1.297,3.155
 2009-3-20,1.196,3.010
 2009-3-21,1.109,2.482
 2009-3-22,1.036,2.273
 2009-3-23,1.061,2.415
 2009-3-24,1.334,2.565
 2009-3-25,1.968,2.356
 2009-3-26,2.503,2.164
 2009-3-27,2.553,2.194
 2009-3-28,3.356,4.273
 2009-3-29,4.500,7.055
 2009-3-30,4.894,4.828
 2009-3-31,3.154,3.534
 2009-4-1,2.736,2.246
 2009-4-2,2.331,2.501
 2009-4-3,2.121,3.623
 2009-4-4,1.867,2.567
 2009-4-5,1.692,2.323
 2009-4-6,1.534,2.413
 2009-4-7,1.395,2.223
 2009-4-8,1.276,1.933
 2009-4-9,1.178,1.712
 2009-4-10,1.094,1.730
 2009-4-11,1.023,1.678
 2009-4-12,0.962,2.083
 2009-4-13,0.910,2.061
 2009-4-14,0.865,1.765
 2009-4-15,0.826,1.898
 2009-4-16,1.469,3.694
 2009-4-17,1.535,4.184
 2009-4-18,1.258,2.377
 2009-4-19,1.684,2.132
 2009-4-20,2.303,1.874
 2009-4-21,1.462,1.761
 2009-4-22,1.223,1.893
 2009-4-23,1.120,2.155
 2009-4-24,1.127,2.177
 2009-4-25,1.116,2.733
 2009-4-26,1.564,2.416
 2009-4-27,5.733,23.303
 2009-4-28,9.533,38.938
 2009-4-29,9.256,20.409
 2009-4-30,6.748,8.586
 2009-5-1,4.873,5.755
 2009-5-2,4.104,4.637
 2009-5-3,3.590,3.718
 2009-5-4,3.211,3.460
 2009-5-5,2.898,3.120
 2009-5-6,2.574,2.259
 2009-5-7,2.277,2.454
 2009-5-8,2.024,3.139
 2009-5-9,1.908,4.153
 2009-5-10,1.845,7.005
 2009-5-11,1.543,4.765
 2009-5-12,1.389,3.830
 2009-5-13,1.274,4.584
 2009-5-14,1.180,9.314
 2009-5-15,1.136,9.236
 2009-5-16,1.112,8.958
 2009-5-17,0.998,5.580
 2009-5-18,0.987,4.739
 2009-5-19,1.003,5.561
 2009-5-20,0.884,5.758
 2009-5-21,0.831,5.718
 2009-5-22,0.793,6.398
 2009-5-23,0.761,8.087
 2009-5-24,0.734,8.856
 2009-5-25,0.709,9.666
 2009-5-26,0.715,9.090
 2009-5-27,0.722,8.777
 2009-5-28,0.687,5.553
 2009-5-29,0.668,5.045
 2009-5-30,0.650,4.538
 2009-5-31,0.656,2.890
 2009-6-1,0.668,2.984
 2009-6-2,0.622,3.144
 2009-6-3,0.604,3.225
 2009-6-4,0.591,3.263
 2009-6-5,0.766,3.034
 2009-6-6,2.645,44.564
 2009-6-7,4.599,16.008
 2009-6-8,4.515,8.622
 2009-6-9,3.302,40.982
 2009-6-10,3.427,16.857
 2009-6-11,3.222,8.415
 2009-6-12,2.344,6.660
 2009-6-13,2.013,5.394
 2009-6-14,1.807,5.135
 2009-6-15,1.701,5.501
 2009-6-16,1.615,6.379
 2009-6-17,1.396,5.202
 2009-6-18,1.262,4.403
 2009-6-19,1.203,4.835
 2009-6-20,1.169,4.280
 2009-6-21,1.057,3.325
 2009-6-22,1.112,2.598
 2009-6-23,1.174,2.120
 2009-6-24,0.956,1.740
 2009-6-25,0.882,1.985
 2009-6-26,0.852,2.479
 2009-6-27,0.840,2.264
 2009-6-28,0.764,1.990
 2009-6-29,0.723,1.948
 2009-6-30,0.692,1.965
 2009-7-1,0.666,2.297
 2009-7-2,0.645,2.667
 2009-7-3,0.627,2.548
 2009-7-4,0.612,1.974
 2009-7-5,0.636,1.851
 2009-7-6,0.998,1.945
 2009-7-7,1.489,1.960
 2009-7-8,1.133,2.029
 2009-7-9,0.870,1.260
 2009-7-10,0.787,1.061
 2009-7-11,0.741,0.914
 2009-7-12,0.708,0.695
 2009-7-13,0.682,0.579
 2009-7-14,0.661,0.537
 2009-7-15,0.708,0.756
 2009-7-16,0.992,0.593
 2009-7-17,4.388,11.466
 2009-7-18,5.044,30.264
 2009-7-19,3.011,3.836
 2009-7-20,2.461,2.220
 2009-7-21,2.127,1.644
 2009-7-22,1.899,1.357
 2009-7-23,2.090,0.991
 2009-7-24,2.792,0.954
 2009-7-25,2.287,0.926
 2009-7-26,1.711,0.724
 2009-7-27,1.668,0.767
 2009-7-28,1.720,0.709
 2009-7-29,1.353,0.689
 2009-7-30,1.210,0.634
 2009-7-31,1.220,0.981
 2009-8-1,1.466,0.677
 2009-8-2,1.751,2.462
 2009-8-3,2.177,3.468
 2009-8-4,2.428,2.273
 2009-8-5,1.640,1.204
 2009-8-6,1.424,0.966
 2009-8-7,1.672,0.991
 2009-8-8,2.154,3.554
 2009-8-9,1.979,1.587
 2009-8-10,2.006,2.273
 2009-8-11,1.909,1.786
 2009-8-12,1.478,1.150
 2009-8-13,1.312,1.000
 2009-8-14,1.192,0.842
 2009-8-15,1.100,0.716
 2009-8-16,1.025,0.671
 2009-8-17,0.961,0.672
 2009-8-18,0.904,0.637
 2009-8-19,0.852,0.595
 2009-8-20,0.808,0.544
 2009-8-21,0.771,0.552
 2009-8-22,0.740,0.562
 2009-8-23,0.713,0.569
 2009-8-24,0.689,0.599
 2009-8-25,0.694,0.581
 2009-8-26,0.887,1.133
 2009-8-27,1.062,0.624
 2009-8-28,0.786,0.591
 2009-8-29,0.719,0.510
 2009-8-30,0.686,0.491
 2009-8-31,0.664,0.524
 2009-9-1,0.710,0.479
 2009-9-2,0.879,0.506
 2009-9-3,0.973,0.523
 2009-9-4,1.070,0.502
 2009-9-5,1.071,0.469
 2009-9-6,0.834,0.463
 2009-9-7,0.771,0.482
 2009-9-8,0.729,0.477
 2009-9-9,0.699,0.455
 2009-9-10,0.675,0.453
 2009-9-11,0.655,0.450
 2009-9-12,0.636,0.447
 2009-9-13,0.620,0.450
 2009-9-14,0.632,0.478
 2009-9-15,0.819,0.708
 2009-9-16,1.405,12.985
 2009-9-17,1.497,8.904
 2009-9-18,1.037,1.191
 2009-9-19,1.171,0.912
 2009-9-20,1.394,0.756
 2009-9-21,0.974,0.741
 2009-9-22,0.862,0.642
 2009-9-23,0.806,0.586
 2009-9-24,0.768,0.566
 2009-9-25,0.737,0.554
 2009-9-26,0.709,0.537
 2009-9-27,0.675,0.510
 2009-9-28,0.652,0.534
 2009-9-29,0.633,0.566
 2009-9-30,0.617,0.510
 2009-10-1,0.603,0.498
 2009-10-2,0.592,0.475
 2009-10-3,0.582,0.443
 2009-10-4,0.573,0.432
 2009-10-5,0.565,0.454
 2009-10-6,0.559,0.450
 2009-10-7,0.553,0.427
 2009-10-8,0.584,0.422
 2009-10-9,1.005,0.680
 2009-10-10,2.031,0.579
 2009-10-11,2.548,0.497
 2009-10-12,1.887,0.527
 2009-10-13,1.692,0.503
 2009-10-14,1.322,0.468
 2009-10-15,1.187,0.437
 2009-10-16,1.437,0.439
 2009-10-17,1.775,0.463
 2009-10-18,1.397,0.425
 2009-10-19,1.179,0.421
 2009-10-20,1.068,0.447
 2009-10-21,1.250,0.451
 2009-10-22,2.053,0.808
 2009-10-23,2.570,0.640
 2009-10-24,1.655,0.528
 2009-10-25,1.346,0.476
 2009-10-26,1.196,0.501
 2009-10-27,1.097,0.487
 2009-10-28,1.021,0.457
 2009-10-29,0.958,0.499
 2009-10-30,0.901,0.436
 2009-10-31,0.850,0.428
 2009-11-1,0.806,0.425
 2009-11-2,1.013,0.668
 2009-11-3,1.821,0.794
 2009-11-4,2.616,0.503
 2009-11-5,1.749,0.455
 2009-11-6,1.343,0.506
 2009-11-7,1.366,0.472
 2009-11-8,1.799,0.481
 2009-11-9,2.020,0.475
 2009-11-10,1.643,0.489
 2009-11-11,1.311,0.494
 2009-11-12,1.179,0.462
 2009-11-13,1.089,0.457
 2009-11-14,1.007,0.442
 2009-11-15,0.985,0.465
 2009-11-16,0.959,0.480
 2009-11-17,0.894,0.562
 2009-11-18,0.970,0.482
 2009-11-19,0.994,0.451
 2009-11-20,0.842,0.511
 2009-11-21,0.786,0.447
 2009-11-22,0.744,0.442
 2009-11-23,0.716,0.464
 2009-11-24,0.739,0.463
 2009-11-25,0.753,0.436
 2009-11-26,0.680,0.489
 2009-11-27,0.651,0.468
 2009-11-28,0.628,0.438
 2009-11-29,1.598,0.590
 2009-11-30,6.758,7.254
 2009-12-1,9.928,4.045
 2009-12-2,7.448,1.690
 2009-12-3,4.970,1.244
 2009-12-4,4.623,1.149
 2009-12-5,4.249,0.971
 2009-12-6,3.448,0.835
 2009-12-7,3.149,0.795
 2009-12-8,3.169,0.776
 2009-12-9,3.131,0.753
 2009-12-10,2.517,0.749
 2009-12-11,2.370,0.744
 2009-12-12,2.261,0.724
 2009-12-13,2.105,0.686
 2009-12-14,1.759,0.676
 2009-12-15,1.575,0.654
 2009-12-16,1.427,0.625
 2009-12-17,1.303,0.579
 2009-12-18,1.223,0.582
 2009-12-19,1.156,0.563
 2009-12-20,1.091,0.531
 2009-12-21,1.178,0.550
 2009-12-22,1.527,0.548
 2009-12-23,2.351,0.616
 2009-12-24,3.475,1.279
 2009-12-25,3.944,2.993
 2009-12-26,4.024,1.652
 2009-12-27,2.533,1.186
 2009-12-28,2.163,1.088
 2009-12-29,2.170,0.968
 2009-12-30,2.306,0.924
 2009-12-31,2.286,0.898
 2010-1-1,2.187,0.831
 2010-1-2,1.944,0.770
 2010-1-3,1.772,0.714
 2010-1-4,1.487,0.738
 2010-1-5,1.340,0.689
 2010-1-6,1.219,0.648
 2010-1-7,1.182,0.631
 2010-1-8,1.311,0.695
 2010-1-9,1.963,0.706
 2010-1-10,2.379,0.753
 2010-1-11,1.533,0.734
 2010-1-12,1.315,0.694
 2010-1-13,1.183,0.685
 2010-1-14,1.091,0.665
 2010-1-15,1.018,0.674
 2010-1-16,0.988,0.633
 2010-1-17,0.973,0.598
 2010-1-18,0.896,0.586
 2010-1-19,0.834,0.583
 2010-1-20,0.946,0.602
 2010-1-21,1.058,0.564
 2010-1-22,0.851,0.593
 2010-1-23,0.789,0.553
 2010-1-24,0.744,0.541
 2010-1-25,0.710,0.567
 2010-1-26,0.682,0.590
 2010-1-27,0.661,0.557
 2010-1-28,0.650,0.548
 2010-1-29,0.773,0.538
 2010-1-30,1.021,0.511
 2010-1-31,0.983,0.500
 2010-2-1,0.795,0.496
 2010-2-2,0.736,0.504
 2010-2-3,0.695,0.484
 2010-2-4,0.666,0.482
 2010-2-5,0.854,0.524
 2010-2-6,1.013,0.496
 2010-2-7,0.776,0.493
 2010-2-8,0.715,0.501
 2010-2-9,0.736,0.503
 2010-2-10,0.979,0.515
 2010-2-11,1.091,0.494
 2010-2-12,0.824,0.491
 2010-2-13,0.753,0.470
 2010-2-14,0.704,0.467
 2010-2-15,0.667,0.488
 2010-2-16,0.637,0.482
 2010-2-17,0.706,0.491
 2010-2-18,0.816,0.511
 2010-2-19,0.792,0.729
 2010-2-20,0.842,0.693
 2010-2-21,0.685,0.610
 2010-2-22,0.668,0.594
 2010-2-23,0.663,0.591
 2010-2-24,0.606,0.593
 2010-2-25,0.937,0.605
 2010-2-26,1.437,0.754
 2010-2-27,1.177,0.722
 2010-2-28,0.889,0.664
 2010-3-1,0.792,0.671
 2010-3-2,0.732,0.634
 2010-3-3,0.688,0.627
 2010-3-4,0.653,0.650
 2010-3-5,0.623,0.649
 2010-3-6,0.729,0.580
 2010-3-7,0.829,0.578
 2010-3-8,0.665,0.574
 2010-3-9,0.619,0.569
 2010-3-10,0.586,0.556
 2010-3-11,0.561,0.524
 2010-3-12,0.540,0.513
 2010-3-13,0.523,0.530
 2010-3-14,0.507,0.511
 2010-3-15,0.494,0.548
 2010-3-16,0.482,0.549
 2010-3-17,0.471,0.539
 2010-3-18,0.461,0.548
 2010-3-19,0.453,0.552
 2010-3-20,0.445,0.561
 2010-3-21,0.445,0.565
 2010-3-22,0.447,0.653
 2010-3-23,0.432,0.802
 2010-3-24,0.425,0.980
 2010-3-25,0.449,1.882
 2010-3-26,1.444,15.553
 2010-3-27,2.815,6.816
 2010-3-28,3.636,2.517
 2010-3-29,2.329,1.952
 2010-3-30,2.479,4.911
 2010-3-31,2.795,3.847
 2010-4-1,3.344,2.599
 2010-4-2,2.993,2.082
 2010-4-3,2.473,1.664
 2010-4-4,2.894,2.710
 2010-4-5,2.573,2.128
 2010-4-6,1.929,1.791
 2010-4-7,1.674,1.522
 2010-4-8,1.483,1.530
 2010-4-9,1.332,1.524
 2010-4-10,1.206,1.591
 2010-4-11,1.098,1.585
 2010-4-12,1.007,1.519
 2010-4-13,0.921,1.294
 2010-4-14,0.845,1.130
 2010-4-15,0.781,1.225
 2010-4-16,0.726,1.038
 2010-4-17,0.680,1.021
 2010-4-18,0.669,0.992
 2010-4-19,0.674,1.042
 2010-4-20,0.612,1.083
 2010-4-21,0.579,1.237
 2010-4-22,0.551,1.310
 2010-4-23,0.528,1.652
 2010-4-24,0.508,1.618
 2010-4-25,0.490,2.036
 2010-4-26,0.474,3.009
 2010-4-27,0.460,2.656
 2010-4-28,0.447,1.704
 2010-4-29,0.436,2.359
 2010-4-30,0.464,2.696
 2010-5-1,0.851,4.856
 2010-5-2,4.131,22.130
 2010-5-3,6.336,22.904
 2010-5-4,6.466,14.218
 2010-5-5,6.476,27.466
 2010-5-6,7.104,16.865
 2010-5-7,6.545,7.231
 2010-5-8,4.543,4.476
 2010-5-9,3.726,3.144
 2010-5-10,3.840,4.627
 2010-5-11,4.797,11.883
 2010-5-12,5.481,13.287
 2010-5-13,5.756,11.675
 2010-5-14,5.663,8.729
 2010-5-15,5.095,5.347
 2010-5-16,3.886,3.426
 2010-5-17,3.228,2.539
 2010-5-18,2.877,2.044
 2010-5-19,2.544,1.650
 2010-5-20,2.247,1.499
