 Date, Qmod[mm/d], Qobs[mm/d]
 2009-3-27,0.363,1.570
 2009-3-28,0.353,2.296
 2009-3-29,0.923,3.022
 2009-3-30,0.350,3.531
 2009-3-31,0.331,3.474
 2009-4-1,0.309,3.869
 2009-4-2,0.291,4.830
 2009-4-3,0.278,4.350
 2009-4-4,0.259,3.700
 2009-4-5,0.234,3.248
 2009-4-6,0.212,3.022
 2009-4-7,0.195,2.748
 2009-4-8,0.173,2.474
 2009-4-9,0.154,2.220
 2009-4-10,0.137,1.969
 2009-4-11,0.121,1.734
 2009-4-12,0.107,1.534
 2009-4-13,0.095,1.378
 2009-4-14,0.084,1.234
 2009-4-15,0.074,1.121
 2009-4-16,0.066,1.062
 2009-4-17,0.059,0.986
 2009-4-18,0.052,0.935
 2009-4-19,0.046,0.870
 2009-4-20,0.041,0.825
 2009-4-21,0.037,0.777
 2009-4-22,0.032,0.737
 2009-4-23,0.029,0.703
 2009-4-24,0.026,0.686
 2009-4-25,0.023,0.664
 2009-4-26,0.020,0.624
 2009-4-27,0.018,0.602
 2009-4-28,0.016,0.579
 2009-4-29,0.066,0.573
 2009-4-30,0.074,0.904
 2009-5-1,0.081,0.853
 2009-5-2,0.093,0.808
 2009-5-3,0.104,0.644
 2009-5-4,0.134,0.616
 2009-5-5,0.134,0.590
 2009-5-6,0.126,0.565
 2009-5-7,0.121,0.554
 2009-5-8,0.112,0.525
 2009-5-9,0.105,0.503
 2009-5-10,0.093,0.503
 2009-5-11,0.096,0.489
 2009-5-12,0.091,0.539
 2009-5-13,0.092,0.556
 2009-5-14,0.102,0.630
 2009-5-15,0.107,0.655
 2009-5-16,0.114,0.585
 2009-5-17,0.110,0.542
 2009-5-18,0.157,0.503
 2009-5-19,0.149,1.412
 2009-5-20,0.152,0.794
 2009-5-21,0.155,0.596
 2009-5-22,0.162,0.537
 2009-5-23,0.177,0.489
 2009-5-24,0.158,0.452
 2009-5-25,0.140,0.429
 2009-5-26,0.167,0.418
 2009-5-27,0.155,0.497
 2009-5-28,0.185,0.438
 2009-5-29,0.238,0.525
 2009-5-30,0.365,0.763
 2009-5-31,0.505,0.895
 2009-6-1,0.535,0.757
 2009-6-2,0.586,0.630
 2009-6-3,0.619,0.534
 2009-6-4,0.642,0.472
 2009-6-5,0.620,0.443
 2009-6-6,0.572,0.429
 2009-6-7,0.517,0.424
 2009-6-8,0.474,0.395
 2009-6-9,0.439,0.387
 2009-6-10,0.410,0.480
 2009-6-11,0.391,0.412
 2009-6-12,0.357,0.378
 2009-6-13,0.325,0.350
 2009-6-14,0.298,0.328
 2009-6-15,0.291,0.328
 2009-6-16,0.262,0.426
 2009-6-17,0.235,0.359
 2009-6-18,0.210,0.328
 2009-6-19,0.823,0.412
 2009-6-20,0.478,1.217
 2009-6-21,0.474,0.703
 2009-6-22,2.726,0.754
 2009-6-23,1.413,9.575
 2009-6-24,1.584,8.247
 2009-6-25,1.959,5.762
 2009-6-26,2.127,4.604
 2009-6-27,2.465,3.502
 2009-6-28,2.786,4.999
 2009-6-29,2.855,7.485
 2009-6-30,2.754,4.011
 2009-7-1,2.706,4.152
 2009-7-2,2.583,3.333
 2009-7-3,2.440,4.915
 2009-7-4,2.263,4.293
 2009-7-5,2.094,3.559
 2009-7-6,1.945,7.146
 2009-7-7,1.939,5.112
 2009-7-8,1.789,4.265
 2009-7-9,1.682,2.785
 2009-7-10,1.595,2.189
 2009-7-11,1.522,1.799
 2009-7-12,1.446,1.491
 2009-7-13,1.303,1.248
 2009-7-14,1.165,1.056
 2009-7-15,1.149,0.969
 2009-7-16,1.041,0.949
 2009-7-17,0.953,0.864
 2009-7-18,1.552,1.421
 2009-7-19,0.931,1.313
 2009-7-20,0.916,0.969
 2009-7-21,0.857,0.859
 2009-7-22,0.812,0.794
 2009-7-23,0.983,0.974
 2009-7-24,1.107,1.231
 2009-7-25,1.116,1.500
 2009-7-26,1.153,1.006
 2009-7-27,1.208,0.867
 2009-7-28,1.280,0.796
 2009-7-29,1.285,0.780
 2009-7-30,1.217,0.712
 2009-7-31,1.096,0.723
 2009-8-1,0.988,0.669
 2009-8-2,0.965,0.689
 2009-8-3,1.027,0.760
 2009-8-4,1.071,0.740
 2009-8-5,1.053,0.802
 2009-8-6,1.046,0.678
 2009-8-7,1.050,0.619
 2009-8-8,1.067,0.585
 2009-8-9,1.019,0.568
 2009-8-10,0.966,0.833
 2009-8-11,0.983,1.183
 2009-8-12,0.935,0.771
 2009-8-13,0.907,0.689
 2009-8-14,0.881,0.774
 2009-8-15,0.872,0.644
 2009-8-16,0.855,0.587
 2009-8-17,0.781,0.551
 2009-8-18,0.717,0.523
 2009-8-19,0.655,0.491
 2009-8-20,0.599,0.460
 2009-8-21,0.549,0.441
 2009-8-22,0.530,0.528
 2009-8-23,0.494,0.604
 2009-8-24,0.464,0.480
 2009-8-25,0.435,0.458
 2009-8-26,0.411,0.452
 2009-8-27,0.391,0.520
 2009-8-28,0.473,0.475
 2009-8-29,0.574,0.517
 2009-8-30,0.588,0.489
 2009-8-31,0.612,0.395
 2009-9-1,0.636,0.367
 2009-9-2,0.674,0.373
 2009-9-3,0.686,0.424
 2009-9-4,0.714,0.763
 2009-9-5,0.667,1.054
 2009-9-6,0.648,0.585
 2009-9-7,0.631,0.503
 2009-9-8,0.623,0.458
 2009-9-9,0.614,0.424
 2009-9-10,0.573,0.410
 2009-9-11,0.530,0.449
 2009-9-12,0.493,0.404
 2009-9-13,0.474,0.395
 2009-9-14,0.577,0.415
 2009-9-15,0.569,0.426
 2009-9-16,0.562,0.398
 2009-9-17,0.589,0.678
 2009-9-18,0.605,1.065
 2009-9-19,0.576,0.641
 2009-9-20,0.544,0.539
 2009-9-21,0.517,0.489
 2009-9-22,0.495,0.452
 2009-9-23,0.462,0.432
 2009-9-24,0.431,0.424
 2009-9-25,0.403,0.500
 2009-9-26,0.378,0.455
 2009-9-27,0.355,0.432
 2009-9-28,0.335,0.421
 2009-9-29,0.317,0.404
 2009-9-30,0.301,0.390
 2009-10-1,0.287,0.387
 2009-10-2,0.274,0.367
 2009-10-3,0.262,0.370
 2009-10-4,0.251,0.356
 2009-10-5,0.242,0.359
 2009-10-6,0.234,0.345
 2009-10-7,0.227,0.336
 2009-10-8,0.252,0.330
 2009-10-9,0.280,0.469
 2009-10-10,0.303,0.452
 2009-10-11,0.373,0.410
 2009-10-12,0.479,0.438
 2009-10-13,0.580,0.537
 2009-10-14,0.619,0.607
 2009-10-15,0.657,0.525
 2009-10-16,0.734,0.472
 2009-10-17,0.810,0.466
 2009-10-18,0.833,0.523
 2009-10-19,0.810,0.511
 2009-10-20,0.796,0.472
 2009-10-21,0.786,0.455
 2009-10-22,0.760,0.438
 2009-10-23,0.714,0.458
 2009-10-24,0.660,0.438
 2009-10-25,0.610,0.401
 2009-10-26,0.568,0.469
 2009-10-27,0.530,0.508
 2009-10-28,0.498,0.435
 2009-10-29,0.473,0.452
 2009-10-30,0.449,0.508
 2009-10-31,0.429,0.452
 2009-11-1,0.407,0.421
 2009-11-2,0.362,0.415
 2009-11-3,0.352,0.517
 2009-11-4,0.392,0.610
 2009-11-5,0.365,0.585
 2009-11-6,0.416,0.511
 2009-11-7,0.404,0.514
 2009-11-8,0.431,0.497
 2009-11-9,0.438,0.672
 2009-11-10,0.498,0.587
 2009-11-11,0.545,0.545
 2009-11-12,0.525,0.525
 2009-11-13,0.516,0.486
 2009-11-14,0.503,0.463
 2009-11-15,0.499,0.455
 2009-11-16,0.469,0.432
 2009-11-17,0.418,0.418
 2009-11-18,0.371,0.426
 2009-11-19,0.330,0.412
 2009-11-20,0.292,0.395
 2009-11-21,0.259,0.390
 2009-11-22,0.230,0.393
 2009-11-23,0.205,0.395
 2009-11-24,0.195,0.393
 2009-11-25,0.175,0.395
 2009-11-26,0.158,0.390
 2009-11-27,0.144,0.378
 2009-11-28,0.131,0.381
 2009-11-29,0.121,0.364
 2009-11-30,0.108,0.373
 2009-12-1,0.104,0.378
 2009-12-2,0.096,0.376
 2009-12-3,0.093,0.359
 2009-12-4,0.088,0.359
 2009-12-5,0.086,0.350
 2009-12-6,0.089,0.342
 2009-12-7,0.081,0.381
 2009-12-8,0.086,0.384
 2009-12-9,0.079,0.446
 2009-12-10,0.152,0.412
 2009-12-11,0.213,0.517
 2009-12-12,0.262,0.539
 2009-12-13,0.286,0.463
 2009-12-14,0.308,0.395
 2009-12-15,0.337,0.378
 2009-12-16,0.338,0.384
 2009-12-17,0.315,0.395
 2009-12-18,0.280,0.401
 2009-12-19,0.257,0.381
 2009-12-20,0.229,0.384
 2009-12-21,0.205,0.387
 2009-12-22,0.184,0.395
 2009-12-23,0.166,0.503
 2009-12-24,0.151,0.542
 2009-12-25,0.142,0.636
 2009-12-26,0.127,0.661
 2009-12-27,0.115,0.573
 2009-12-28,0.105,0.441
 2009-12-29,0.103,0.418
 2009-12-30,0.105,0.421
 2009-12-31,0.135,0.435
 2010-1-1,0.141,0.455
 2010-1-2,0.176,0.429
 2010-1-3,0.180,0.376
 2010-1-4,0.189,0.435
 2010-1-5,0.204,0.418
 2010-1-6,0.208,0.415
 2010-1-7,0.202,0.412
 2010-1-8,0.193,0.410
 2010-1-9,0.296,0.407
 2010-1-10,0.376,0.407
 2010-1-11,0.414,0.387
 2010-1-12,0.435,0.393
 2010-1-13,0.465,0.387
 2010-1-14,0.505,0.381
 2010-1-15,0.498,0.378
 2010-1-16,0.454,0.384
 2010-1-17,0.423,0.410
 2010-1-18,0.467,0.424
 2010-1-19,0.431,0.370
 2010-1-20,0.416,0.356
 2010-1-21,0.401,0.333
 2010-1-22,0.396,0.342
 2010-1-23,0.392,0.350
 2010-1-24,0.349,0.350
 2010-1-25,0.334,0.350
 2010-1-26,0.344,0.353
 2010-1-27,0.334,0.353
 2010-1-28,0.339,0.353
 2010-1-29,0.358,0.353
 2010-1-30,0.358,0.356
 2010-1-31,0.357,0.356
 2010-2-1,0.340,0.356
 2010-2-2,0.321,0.356
 2010-2-3,0.306,0.359
 2010-2-4,0.273,0.359
 2010-2-5,0.246,0.359
 2010-2-6,0.221,0.359
 2010-2-7,0.199,0.362
 2010-2-8,0.181,0.362
 2010-2-9,0.161,0.362
 2010-2-10,0.176,0.362
 2010-2-11,0.194,0.364
 2010-2-12,0.189,0.364
 2010-2-13,0.188,0.364
 2010-2-14,0.188,0.364
 2010-2-15,0.193,0.367
 2010-2-16,0.186,0.367
 2010-2-17,0.166,0.367
 2010-2-18,0.148,0.367
 2010-2-19,0.158,0.370
 2010-2-20,0.145,0.370
 2010-2-21,0.138,0.370
 2010-2-22,0.132,0.378
 2010-2-23,0.129,0.449
 2010-2-24,0.128,0.415
 2010-2-25,0.114,0.531
 2010-2-26,0.103,0.655
 2010-2-27,0.094,0.847
 2010-2-28,0.099,0.867
 2010-3-1,0.091,1.268
 2010-3-2,0.087,1.333
 2010-3-3,0.082,1.113
 2010-3-4,0.075,0.972
 2010-3-5,0.070,0.805
 2010-3-6,0.063,0.692
 2010-3-7,0.057,0.624
 2010-3-8,0.053,0.511
 2010-3-9,0.047,0.539
 2010-3-10,0.042,0.554
 2010-3-11,0.055,0.576
 2010-3-12,0.054,0.559
 2010-3-13,0.054,0.537
 2010-3-14,0.074,0.539
 2010-3-15,0.098,0.514
 2010-3-16,0.155,0.542
 2010-3-17,0.158,0.545
 2010-3-18,0.169,0.604
 2010-3-19,0.181,0.805
 2010-3-20,0.183,1.271
 2010-3-21,0.182,2.649
 2010-3-22,0.162,2.824
 2010-3-23,0.144,2.062
 2010-3-24,0.128,1.850
 2010-3-25,0.113,1.774
 2010-3-26,0.101,1.579
 2010-3-27,0.089,1.463
 2010-3-28,0.079,1.282
 2010-3-29,0.070,1.155
 2010-3-30,0.062,1.065
 2010-3-31,0.070,1.006
 2010-4-1,0.081,0.918
 2010-4-2,0.081,0.884
 2010-4-3,0.087,0.836
 2010-4-4,0.154,0.765
 2010-4-5,0.160,0.825
 2010-4-6,0.173,0.777
 2010-4-7,0.170,0.703
 2010-4-8,0.172,0.661
 2010-4-9,0.178,0.627
 2010-4-10,0.159,0.607
 2010-4-11,0.145,0.619
 2010-4-12,0.203,0.698
 2010-4-13,0.319,1.054
 2010-4-14,0.445,2.488
 2010-4-15,0.547,2.308
 2010-4-16,0.599,1.827
 2010-4-17,0.670,1.409
 2010-4-18,0.719,1.203
 2010-4-19,0.720,1.085
 2010-4-20,0.672,0.966
 2010-4-21,0.598,0.878
 2010-4-22,0.531,0.808
 2010-4-23,0.471,0.760
 2010-4-24,0.417,0.734
 2010-4-25,0.369,0.689
 2010-4-26,0.328,0.652
 2010-4-27,0.291,0.627
 2010-4-28,0.258,0.599
 2010-4-29,0.230,0.571
 2010-4-30,0.226,0.562
 2010-5-1,0.211,0.565
 2010-5-2,0.203,0.582
 2010-5-3,0.204,0.573
 2010-5-4,0.217,0.661
 2010-5-5,0.247,0.712
 2010-5-6,0.287,0.791
 2010-5-7,0.270,0.661
 2010-5-8,0.260,0.624
 2010-5-9,0.252,0.573
 2010-5-10,0.245,0.667
 2010-5-11,0.237,0.972
 2010-5-12,0.212,0.873
 2010-5-13,0.940,1.500
 2010-5-14,0.295,7.485
 2010-5-15,0.505,3.079
 2010-5-16,0.530,2.381
 2010-5-17,0.554,1.743
 2010-5-18,0.600,1.373
 2010-5-19,0.663,1.183
 2010-5-20,0.692,1.096
 2010-5-21,0.659,1.028
 2010-5-22,0.605,1.056
 2010-5-23,0.551,1.172
 2010-5-24,0.531,1.062
 2010-5-25,0.506,0.909
 2010-5-26,0.538,1.243
 2010-5-27,0.518,1.248
 2010-5-28,0.499,0.997
 2010-5-29,0.484,0.907
 2010-5-30,0.478,0.904
 2010-5-31,0.462,1.031
 2010-6-1,0.499,0.938
 2010-6-2,1.294,2.641
 2010-6-3,0.889,2.853
 2010-6-4,0.910,2.347
 2010-6-5,0.983,1.635
 2010-6-6,1.055,1.336
 2010-6-7,1.117,1.164
 2010-6-8,1.151,1.082
 2010-6-9,1.025,0.972
 2010-6-10,0.912,0.890
 2010-6-11,0.810,0.825
 2010-6-12,0.739,0.771
 2010-6-13,0.762,0.864
 2010-6-14,0.673,1.822
 2010-6-15,0.643,1.048
 2010-6-16,0.861,1.729
 2010-6-17,0.769,2.014
 2010-6-18,0.953,1.333
 2010-6-19,1.019,1.175
 2010-6-20,1.086,1.096
 2010-6-21,1.157,1.031
 2010-6-22,1.150,0.974
 2010-6-23,1.161,0.856
 2010-6-24,1.098,0.782
 2010-6-25,1.000,0.734
 2010-6-26,0.894,0.715
 2010-6-27,0.794,0.667
 2010-6-28,0.704,0.621
 2010-6-29,0.624,0.593
 2010-6-30,0.554,0.556
 2010-7-1,0.491,0.537
 2010-7-2,0.436,0.517
 2010-7-3,0.387,0.667
 2010-7-4,0.344,0.506
 2010-7-5,0.309,0.477
 2010-7-6,0.289,0.545
 2010-7-7,0.263,0.537
 2010-7-8,0.240,0.463
 2010-7-9,0.218,0.438
 2010-7-10,0.200,0.418
 2010-7-11,0.179,0.398
 2010-7-12,0.160,0.387
 2010-7-13,0.142,0.376
 2010-7-14,0.126,0.367
 2010-7-15,0.126,0.435
 2010-7-16,0.114,4.406
 2010-7-17,1.804,1.121
 2010-7-18,0.249,3.050
 2010-7-19,0.275,1.311
 2010-7-20,0.294,0.966
 2010-7-21,0.316,0.805
 2010-7-22,0.350,0.695
 2010-7-23,1.255,0.977
 2010-7-24,0.933,3.022
 2010-7-25,0.989,1.813
 2010-7-26,1.075,1.169
 2010-7-27,1.169,1.121
 2010-7-28,1.301,1.432
 2010-7-29,1.365,1.008
 2010-7-30,1.395,1.288
 2010-7-31,1.306,1.127
 2010-8-1,1.250,0.904
 2010-8-2,1.254,0.816
 2010-8-3,1.366,2.022
 2010-8-4,1.361,1.215
 2010-8-5,1.312,0.963
 2010-8-6,1.324,0.912
 2010-8-7,1.437,10.168
 2010-8-8,1.409,5.734
 2010-8-9,1.354,2.937
 2010-8-10,1.313,2.189
 2010-8-11,1.280,1.825
 2010-8-12,1.364,1.562
 2010-8-13,1.315,1.373
 2010-8-14,1.250,1.356
 2010-8-15,1.197,1.243
 2010-8-16,1.162,1.164
 2010-8-17,1.135,1.090
 2010-8-18,1.065,1.003
 2010-8-19,0.978,0.912
 2010-8-20,0.895,0.830
 2010-8-21,0.821,0.777
 2010-8-22,0.756,0.737
 2010-8-23,0.749,0.706
 2010-8-24,0.778,1.022
 2010-8-25,0.744,0.870
 2010-8-26,0.731,0.715
 2010-8-27,0.744,0.695
 2010-8-28,0.752,0.932
 2010-8-29,0.811,0.751
 2010-8-30,0.809,0.698
 2010-8-31,0.831,0.765
 2010-9-1,0.829,0.873
 2010-9-2,0.818,0.743
 2010-9-3,0.814,0.692
 2010-9-4,0.783,0.661
 2010-9-5,0.740,0.633
 2010-9-6,0.686,0.610
 2010-9-7,0.636,0.607
 2010-9-8,0.642,0.684
 2010-9-9,0.605,0.796
 2010-9-10,0.572,0.672
 2010-9-11,0.547,0.610
 2010-9-12,0.527,0.582
 2010-9-13,0.521,0.568
 2010-9-14,0.499,0.585
 2010-9-15,0.482,0.548
 2010-9-16,0.465,0.531
 2010-9-17,0.453,0.517
 2010-9-18,0.446,0.503
 2010-9-19,0.419,0.483
 2010-9-20,0.394,0.469
 2010-9-21,0.372,0.460
 2010-9-22,0.352,0.449
 2010-9-23,0.334,0.449
 2010-9-24,0.318,0.446
 2010-9-25,0.943,0.489
 2010-9-26,0.634,1.203
 2010-9-27,0.668,1.209
 2010-9-28,0.786,0.763
 2010-9-29,0.893,0.709
 2010-9-30,0.982,0.684
 2010-10-1,1.080,0.624
 2010-10-2,1.026,0.593
 2010-10-3,0.982,0.579
 2010-10-4,0.924,0.571
 2010-10-5,0.850,0.587
 2010-10-6,0.784,0.647
 2010-10-7,0.727,0.613
 2010-10-8,0.675,0.571
 2010-10-9,0.629,0.537
 2010-10-10,0.588,0.508
 2010-10-11,0.550,0.494
 2010-10-12,0.516,0.483
 2010-10-13,0.485,0.475
 2010-10-14,0.457,0.452
 2010-10-15,0.433,0.443
 2010-10-16,0.411,0.443
 2010-10-17,0.400,0.458
 2010-10-18,0.384,0.590
 2010-10-19,0.371,0.520
 2010-10-20,0.392,0.489
 2010-10-21,0.389,0.483
 2010-10-22,0.393,0.460
 2010-10-23,0.390,0.455
 2010-10-24,0.412,0.443
 2010-10-25,0.465,0.494
 2010-10-26,0.461,0.506
 2010-10-27,0.461,0.460
 2010-10-28,0.460,0.443
 2010-10-29,0.465,0.432
 2010-10-30,0.462,0.421
 2010-10-31,0.438,0.421
 2010-11-1,0.416,0.418
 2010-11-2,0.354,0.410
 2010-11-3,0.298,0.404
 2010-11-4,0.244,0.393
 2010-11-5,0.193,0.381
 2010-11-6,0.146,0.378
 2010-11-7,0.100,0.376
 2010-11-8,0.075,0.381
 2010-11-9,0.067,0.384
 2010-11-10,0.061,0.390
 2010-11-11,0.055,0.370
 2010-11-12,0.053,0.378
 2010-11-13,0.049,0.401
 2010-11-14,0.046,0.373
 2010-11-15,0.044,0.364
 2010-11-16,0.044,0.362
 2010-11-17,0.048,0.359
 2010-11-18,0.047,0.364
 2010-11-19,0.052,0.390
 2010-11-20,0.050,0.415
 2010-11-21,0.088,0.384
 2010-11-22,0.091,0.432
 2010-11-23,0.098,0.398
 2010-11-24,0.113,0.364
 2010-11-25,0.117,0.350
 2010-11-26,0.150,0.342
 2010-11-27,0.139,0.342
 2010-11-28,0.165,0.316
 2010-11-29,0.246,0.364
 2010-11-30,0.265,0.336
 2010-12-1,0.292,0.316
 2010-12-2,0.305,0.393
 2010-12-3,0.413,0.421
 2010-12-4,0.428,0.446
 2010-12-5,0.421,0.497
 2010-12-6,0.454,0.523
 2010-12-7,0.446,0.551
 2010-12-8,0.456,0.559
 2010-12-9,0.436,0.621
 2010-12-10,0.419,0.582
 2010-12-11,0.414,0.539
 2010-12-12,0.421,0.520
 2010-12-13,0.394,0.491
 2010-12-14,0.420,0.449
 2010-12-15,0.421,0.410
 2010-12-16,0.411,0.398
 2010-12-17,0.403,0.387
 2010-12-18,0.380,0.376
 2010-12-19,0.364,0.367
 2010-12-20,0.356,0.356
 2010-12-21,0.320,0.347
 2010-12-22,0.291,0.336
 2010-12-23,0.265,0.328
 2010-12-24,0.245,0.316
 2010-12-25,0.228,0.308
 2010-12-26,0.204,0.299
 2010-12-27,0.182,0.291
 2010-12-28,0.162,0.281
 2010-12-29,0.145,0.272
 2010-12-30,0.129,0.198
 2010-12-31,0.115,0.244
 2011-1-1,0.102,0.249
 2011-1-2,0.091,0.256
 2011-1-3,0.081,0.263
 2011-1-4,0.072,0.270
 2011-1-5,0.064,0.282
 2011-1-6,0.057,0.346
 2011-1-7,0.051,0.545
 2011-1-8,0.045,0.753
 2011-1-9,0.040,0.946
 2011-1-10,0.037,0.790
 2011-1-11,0.033,0.774
 2011-1-12,0.037,0.788
 2011-1-13,0.077,1.757
 2011-1-14,0.192,3.536
 2011-1-15,0.202,2.088
 2011-1-16,0.229,1.434
 2011-1-17,0.254,1.114
 2011-1-18,0.287,0.956
 2011-1-19,0.306,0.916
 2011-1-20,0.273,0.828
 2011-1-21,0.244,0.755
 2011-1-22,0.217,0.690
 2011-1-23,0.201,0.627
 2011-1-24,0.224,0.639
 2011-1-25,0.214,0.673
 2011-1-26,0.233,0.631
 2011-1-27,0.227,0.585
 2011-1-28,0.230,0.547
 2011-1-29,0.233,0.471
 2011-1-30,0.219,0.550
 2011-1-31,0.206,0.547
 2011-2-1,0.183,0.543
 2011-2-2,0.163,0.539
 2011-2-3,0.144,0.535
 2011-2-4,0.128,0.608
 2011-2-5,0.114,0.669
 2011-2-6,0.101,0.735
 2011-2-7,0.090,0.696
 2011-2-8,0.080,0.589
 2011-2-9,0.071,0.537
 2011-2-10,0.063,0.499
 2011-2-11,0.065,0.522
 2011-2-12,0.059,0.690
 2011-2-13,0.055,0.593
 2011-2-14,0.051,0.529
 2011-2-15,0.048,0.492
 2011-2-16,0.047,0.454
 2011-2-17,0.042,0.469
 2011-2-18,0.037,0.451
 2011-2-19,0.034,0.456
 2011-2-20,0.030,0.443
 2011-2-21,0.028,0.351
 2011-2-22,0.025,0.333
 2011-2-23,0.022,0.368
 2011-2-24,0.020,0.342
 2011-2-25,0.017,0.321
 2011-2-26,0.015,0.355
 2011-2-27,0.014,0.396
 2011-2-28,0.012,0.443
 2011-3-1,0.011,0.437
 2011-3-2,0.010,0.398
 2011-3-3,0.009,0.403
 2011-3-4,0.008,0.398
 2011-3-5,0.007,0.377
 2011-3-6,0.006,0.376
 2011-3-7,0.005,0.376
 2011-3-8,0.005,0.341
 2011-3-9,0.004,0.358
 2011-3-10,0.004,0.378
 2011-3-11,0.003,0.395
 2011-3-12,0.003,0.384
 2011-3-13,0.003,0.393
 2011-3-14,0.002,0.414
 2011-3-15,0.002,0.419
 2011-3-16,0.005,0.436
 2011-3-17,0.021,0.524
 2011-3-18,0.176,0.964
 2011-3-19,0.187,1.387
 2011-3-20,0.223,0.823
 2011-3-21,0.252,0.697
 2011-3-22,0.285,0.673
 2011-3-23,0.318,0.637
 2011-3-24,0.286,0.621
 2011-3-25,0.255,0.589
 2011-3-26,0.227,0.578
 2011-3-27,0.202,0.558
 2011-3-28,0.180,0.546
 2011-3-29,0.162,0.537
 2011-3-30,0.143,0.510
 2011-3-31,0.129,0.496
 2011-4-1,0.117,0.490
 2011-4-2,0.110,0.492
 2011-4-3,0.099,0.475
 2011-4-4,0.196,0.476
 2011-4-5,0.181,0.528
 2011-4-6,0.182,0.482
 2011-4-7,0.189,0.456
 2011-4-8,0.203,0.422
 2011-4-9,0.223,0.398
 2011-4-10,0.198,0.380
 2011-4-11,0.176,0.379
 2011-4-12,0.170,0.391
 2011-4-13,0.185,0.430
 2011-4-14,0.229,0.446
 2011-4-15,0.229,0.427
 2011-4-16,0.239,0.415
 2011-4-17,0.249,0.387
 2011-4-18,0.247,0.361
 2011-4-19,0.240,0.339
 2011-4-20,0.213,0.331
 2011-4-21,0.189,0.322
 2011-4-22,0.168,0.312
 2011-4-23,0.149,0.305
 2011-4-24,0.132,0.303
 2011-4-25,0.119,0.322
 2011-4-26,0.108,0.343
 2011-4-27,0.099,0.336
 2011-4-28,0.092,0.336
 2011-4-29,0.084,0.313
 2011-4-30,0.078,0.325
 2011-5-1,0.079,0.328
 2011-5-2,0.075,0.330
 2011-5-3,0.079,0.314
 2011-5-4,0.082,0.313
 2011-5-5,0.090,0.291
 2011-5-6,0.094,0.293
 2011-5-7,0.095,0.292
 2011-5-8,0.097,0.281
 2011-5-9,0.086,0.285
 2011-5-10,0.077,0.280
 2011-5-11,0.068,0.268
 2011-5-12,0.075,0.282
 2011-5-13,0.067,0.411
 2011-5-14,0.096,0.326
 2011-5-15,0.106,0.388
 2011-5-16,0.125,0.390
 2011-5-17,0.151,0.327
 2011-5-18,0.172,0.320
 2011-5-19,0.199,0.293
 2011-5-20,0.211,0.291
 2011-5-21,0.187,0.325
