 Date, Qmod[mm/d], Qobs[mm/d]
 2013-11-1,3.460,3.904
 2013-11-2,3.685,3.890
 2013-11-3,3.815,3.807
 2013-11-4,4.144,4.167
 2013-11-5,4.138,4.832
 2013-11-6,4.108,4.942
 2013-11-7,4.009,4.762
 2013-11-8,4.011,4.568
 2013-11-9,4.056,4.416
 2013-11-10,4.006,4.361
 2013-11-11,4.105,4.305
 2013-11-12,3.912,4.222
 2013-11-13,3.667,4.098
 2013-11-14,3.484,3.918
 2013-11-15,3.312,3.807
 2013-11-16,3.103,3.696
 2013-11-17,2.921,3.516
 2013-11-18,2.705,3.350
 2013-11-19,2.490,3.239
 2013-11-20,2.280,3.087
 2013-11-21,2.079,2.949
 2013-11-22,1.917,2.796
 2013-11-23,1.748,2.658
 2013-11-24,1.599,2.520
 2013-11-25,1.461,2.381
 2013-11-26,1.348,2.257
 2013-11-27,1.213,2.146
 2013-11-28,1.088,2.049
 2013-11-29,1.018,1.938
 2013-11-30,0.921,1.855
 2013-12-1,0.838,1.772
 2013-12-2,0.766,1.689
 2013-12-3,0.713,1.634
 2013-12-4,0.668,1.578
 2013-12-5,0.666,1.564
 2013-12-6,0.673,1.647
 2013-12-7,0.824,1.689
 2013-12-8,0.928,1.717
 2013-12-9,1.096,1.730
 2013-12-10,1.218,1.717
 2013-12-11,1.337,1.730
 2013-12-12,1.432,1.800
 2013-12-13,1.580,1.841
 2013-12-14,1.688,1.924
 2013-12-15,1.781,2.118
 2013-12-16,1.914,2.450
 2013-12-17,1.923,3.046
 2013-12-18,2.058,3.336
 2013-12-19,2.113,3.433
 2013-12-20,2.241,3.489
 2013-12-21,2.509,3.655
 2013-12-22,2.746,4.015
 2013-12-23,2.952,4.361
 2013-12-24,3.400,5.510
 2013-12-25,3.778,7.490
 2013-12-26,4.065,8.334
 2013-12-27,4.367,8.293
 2013-12-28,4.794,8.016
 2013-12-29,5.104,7.628
 2013-12-30,5.257,7.143
 2013-12-31,5.332,6.687
 2014-1-1,5.206,6.202
 2014-1-2,4.963,5.745
 2014-1-3,4.812,5.496
 2014-1-4,4.662,5.441
 2014-1-5,4.410,5.427
 2014-1-6,4.203,5.330
 2014-1-7,4.126,5.288
 2014-1-8,4.105,5.261
 2014-1-9,4.052,5.205
 2014-1-10,4.070,5.205
 2014-1-11,4.017,5.136
 2014-1-12,3.891,4.970
 2014-1-13,3.788,4.693
 2014-1-14,3.695,4.416
 2014-1-15,3.602,4.167
 2014-1-16,3.417,3.904
 2014-1-17,3.241,3.669
 2014-1-18,2.987,3.447
 2014-1-19,2.779,3.267
 2014-1-20,2.589,3.073
 2014-1-21,2.420,2.866
 2014-1-22,2.264,2.672
 2014-1-23,2.096,2.506
 2014-1-24,1.921,2.353
 2014-1-25,1.757,2.243
 2014-1-26,1.601,2.132
 2014-1-27,1.472,2.035
 2014-1-28,1.381,1.966
 2014-1-29,1.300,1.910
 2014-1-30,1.248,1.841
 2014-1-31,1.197,1.786
 2014-2-1,1.195,1.730
 2014-2-2,1.226,1.689
 2014-2-3,1.234,1.647
 2014-2-4,1.247,1.620
 2014-2-5,1.243,1.606
 2014-2-6,1.245,1.578
 2014-2-7,1.337,1.703
 2014-2-8,1.525,2.104
 2014-2-9,1.654,2.658
 2014-2-10,1.759,3.226
 2014-2-11,1.898,3.655
 2014-2-12,2.042,3.876
 2014-2-13,2.231,3.946
 2014-2-14,2.457,3.918
 2014-2-15,2.657,3.932
 2014-2-16,2.876,4.319
 2014-2-17,2.873,4.873
 2014-2-18,2.899,5.025
 2014-2-19,2.933,4.928
 2014-2-20,2.995,4.707
 2014-2-21,3.204,4.596
 2014-2-22,3.295,4.790
 2014-2-23,3.435,5.081
 2014-2-24,3.363,5.219
 2014-2-25,3.299,5.136
 2014-2-26,3.304,4.942
 2014-2-27,3.250,4.693
 2014-2-28,3.241,4.416
 2014-3-1,3.147,4.209
 2014-3-2,3.016,4.029
 2014-3-3,2.818,3.876
 2014-3-4,2.629,3.724
 2014-3-5,2.466,3.558
 2014-3-6,2.417,3.406
 2014-3-7,2.345,3.350
 2014-3-8,2.284,3.516
 2014-3-9,2.200,3.530
 2014-3-10,2.247,3.475
 2014-3-11,2.140,3.378
 2014-3-12,2.067,3.281
 2014-3-13,2.020,3.143
 2014-3-14,2.011,3.018
 2014-3-15,1.988,3.004
 2014-3-16,1.874,2.976
 2014-3-17,1.774,2.907
 2014-3-18,1.706,2.796
 2014-3-19,1.662,2.686
 2014-3-20,1.598,2.589
 2014-3-21,1.531,2.520
 2014-3-22,1.541,2.423
 2014-3-23,1.436,2.353
 2014-3-24,1.346,2.284
 2014-3-25,1.275,2.215
 2014-3-26,1.219,2.118
 2014-3-27,1.172,2.035
 2014-3-28,1.122,1.966
 2014-3-29,1.063,1.910
 2014-3-30,1.013,1.827
 2014-3-31,0.941,1.758
 2014-4-1,0.876,1.703
 2014-4-2,0.819,1.634
 2014-4-3,0.769,1.564
 2014-4-4,0.725,1.523
 2014-4-5,0.687,1.481
 2014-4-6,0.673,1.454
 2014-4-7,0.682,1.440
 2014-4-8,0.732,1.454
 2014-4-9,0.993,1.647
 2014-4-10,1.056,1.924
 2014-4-11,1.136,2.146
 2014-4-12,1.279,2.340
 2014-4-13,1.422,2.547
 2014-4-14,1.577,2.617
 2014-4-15,1.656,2.617
 2014-4-16,1.742,2.589
 2014-4-17,1.724,2.520
 2014-4-18,1.677,2.533
 2014-4-19,1.590,2.506
 2014-4-20,1.532,2.437
 2014-4-21,1.450,2.340
 2014-4-22,1.386,2.215
 2014-4-23,1.343,2.104
 2014-4-24,1.301,1.994
 2014-4-25,1.277,1.883
 2014-4-26,1.172,1.800
 2014-4-27,1.071,1.703
 2014-4-28,0.982,1.606
 2014-4-29,0.904,1.523
 2014-4-30,0.835,1.440
 2014-5-1,0.774,1.351
 2014-5-2,0.721,1.283
 2014-5-3,0.673,1.215
 2014-5-4,0.630,1.149
 2014-5-5,0.594,1.096
 2014-5-6,0.624,1.060
 2014-5-7,0.761,1.094
 2014-5-8,0.825,1.157
 2014-5-9,0.852,1.260
 2014-5-10,0.902,1.361
 2014-5-11,0.973,1.412
 2014-5-12,1.144,1.440
 2014-5-13,1.264,1.467
 2014-5-14,1.360,1.537
 2014-5-15,1.359,1.592
 2014-5-16,1.349,1.606
 2014-5-17,1.280,1.592
 2014-5-18,1.221,1.537
 2014-5-19,1.209,1.509
 2014-5-20,1.172,1.537
 2014-5-21,1.106,1.551
 2014-5-22,1.028,1.551
 2014-5-23,0.958,1.509
 2014-5-24,0.901,1.467
 2014-5-25,0.857,1.412
 2014-5-26,0.823,1.347
 2014-5-27,0.798,1.257
 2014-5-28,0.744,1.177
 2014-5-29,0.692,1.109
 2014-5-30,0.647,1.047
 2014-5-31,0.608,0.990
 2014-6-1,0.571,0.946
 2014-6-2,0.531,0.903
 2014-6-3,0.494,0.858
 2014-6-4,0.463,0.822
 2014-6-5,0.449,0.782
 2014-6-6,0.457,0.756
 2014-6-7,0.448,0.727
 2014-6-8,0.446,0.698
 2014-6-9,0.449,0.669
 2014-6-10,0.461,0.640
 2014-6-11,0.478,0.622
 2014-6-12,0.497,0.591
 2014-6-13,0.511,0.550
 2014-6-14,0.508,0.522
 2014-6-15,0.488,0.507
 2014-6-16,0.459,0.478
 2014-6-17,0.431,0.457
 2014-6-18,0.407,0.439
 2014-6-19,0.397,0.422
 2014-6-20,0.371,0.413
 2014-6-21,0.349,0.396
 2014-6-22,0.332,0.377
 2014-6-23,0.317,0.360
 2014-6-24,0.306,0.350
 2014-6-25,0.297,0.339
 2014-6-26,0.292,0.331
 2014-6-27,0.300,0.321
 2014-6-28,0.297,0.310
 2014-6-29,0.291,0.300
 2014-6-30,0.287,0.295
 2014-7-1,0.289,0.306
 2014-7-2,0.297,0.309
 2014-7-3,0.311,0.306
 2014-7-4,0.329,0.293
 2014-7-5,0.342,0.282
 2014-7-6,0.348,0.273
 2014-7-7,0.371,0.271
 2014-7-8,0.368,0.275
 2014-7-9,0.372,0.266
 2014-7-10,0.370,0.257
 2014-7-11,0.369,0.246
 2014-7-12,0.371,0.235
 2014-7-13,0.440,0.222
 2014-7-14,0.441,0.220
 2014-7-15,0.464,0.223
 2014-7-16,0.442,0.224
 2014-7-17,0.425,0.216
 2014-7-18,0.415,0.209
 2014-7-19,0.413,0.199
 2014-7-20,0.415,0.192
 2014-7-21,0.423,0.186
 2014-7-22,0.412,0.180
 2014-7-23,0.390,0.173
 2014-7-24,0.354,0.166
 2014-7-25,0.320,0.156
 2014-7-26,0.291,0.154
 2014-7-27,0.268,0.154
 2014-7-28,0.248,0.163
 2014-7-29,0.233,0.159
 2014-7-30,0.220,0.154
 2014-7-31,0.212,0.145
 2014-8-1,0.206,0.140
 2014-8-2,0.203,0.134
 2014-8-3,0.221,0.128
 2014-8-4,0.251,0.138
 2014-8-5,0.252,0.159
 2014-8-6,0.258,0.158
 2014-8-7,0.269,0.154
 2014-8-8,0.285,0.152
 2014-8-9,0.403,0.150
 2014-8-10,0.445,0.151
 2014-8-11,0.586,0.161
 2014-8-12,0.647,0.168
 2014-8-13,0.695,0.190
 2014-8-14,0.796,0.223
 2014-8-15,0.889,0.256
 2014-8-16,0.968,0.281
 2014-8-17,1.073,0.309
 2014-8-18,1.289,0.363
 2014-8-19,1.467,0.454
 2014-8-20,1.571,0.530
 2014-8-21,1.691,0.671
 2014-8-22,1.849,0.950
 2014-8-23,2.042,1.245
 2014-8-24,2.136,1.454
 2014-8-25,2.259,1.661
 2014-8-26,2.333,1.897
 2014-8-27,2.351,1.994
 2014-8-28,2.350,2.021
 2014-8-29,2.298,1.994
 2014-8-30,2.229,1.910
 2014-8-31,2.086,1.814
 2014-9-1,1.940,1.730
 2014-9-2,1.769,1.647
 2014-9-3,1.598,1.564
 2014-9-4,1.444,1.467
 2014-9-5,1.312,1.380
 2014-9-6,1.201,1.301
 2014-9-7,1.152,1.217
 2014-9-8,1.097,1.186
 2014-9-9,1.019,1.135
 2014-9-10,0.962,1.080
 2014-9-11,0.924,1.041
 2014-9-12,0.903,0.997
 2014-9-13,0.897,0.955
 2014-9-14,0.889,0.912
 2014-9-15,0.895,0.872
 2014-9-16,0.833,0.832
 2014-9-17,0.770,0.793
 2014-9-18,0.696,0.761
 2014-9-19,0.631,0.735
 2014-9-20,0.575,0.706
 2014-9-21,0.529,0.670
 2014-9-22,0.489,0.631
 2014-9-23,0.490,0.613
 2014-9-24,0.477,0.593
 2014-9-25,0.463,0.576
 2014-9-26,0.459,0.563
 2014-9-27,0.462,0.541
 2014-9-28,0.472,0.525
 2014-9-29,0.487,0.505
 2014-9-30,0.489,0.487
 2014-10-1,0.493,0.472
 2014-10-2,0.482,0.464
 2014-10-3,0.451,0.454
 2014-10-4,0.419,0.444
 2014-10-5,0.391,0.431
 2014-10-6,0.367,0.417
 2014-10-7,0.392,0.407
 2014-10-8,0.517,0.444
 2014-10-9,0.678,0.516
 2014-10-10,0.810,0.627
 2014-10-11,0.917,0.698
 2014-10-12,1.130,0.770
 2014-10-13,1.280,0.843
 2014-10-14,1.477,0.894
 2014-10-15,1.721,0.940
 2014-10-16,2.218,1.112
 2014-10-17,2.864,1.841
 2014-10-18,3.144,2.769
 2014-10-19,3.654,3.890
 2014-10-20,3.970,4.859
 2014-10-21,4.369,5.288
 2014-10-22,4.795,5.344
 2014-10-23,5.158,5.164
 2014-10-24,5.771,5.330
 2014-10-25,6.247,7.420
 2014-10-26,6.344,9.442
 2014-10-27,6.237,9.788
 2014-10-28,6.232,9.192
 2014-10-29,6.327,8.362
 2014-10-30,6.442,7.559
 2014-10-31,6.473,6.756
 2014-11-1,6.416,6.091
 2014-11-2,6.024,5.773
 2014-11-3,5.696,5.704
 2014-11-4,5.552,6.188
 2014-11-5,5.340,6.687
 2014-11-6,5.103,6.700
 2014-11-7,4.957,6.382
 2014-11-8,4.892,5.925
 2014-11-9,4.854,5.482
 2014-11-10,4.710,5.053
 2014-11-11,4.541,4.735
 2014-11-12,4.246,4.527
 2014-11-13,3.938,4.347
 2014-11-14,3.679,4.222
 2014-11-15,3.430,4.056
 2014-11-16,3.248,3.835
 2014-11-17,3.072,3.641
 2014-11-18,2.975,3.461
 2014-11-19,2.813,3.323
 2014-11-20,2.692,3.226
 2014-11-21,2.603,3.087
 2014-11-22,2.457,2.963
 2014-11-23,2.361,2.838
 2014-11-24,2.431,2.852
 2014-11-25,2.369,2.907
 2014-11-26,2.313,2.893
 2014-11-27,2.273,2.824
 2014-11-28,2.238,2.727
 2014-11-29,2.216,2.617
 2014-11-30,2.162,2.506
 2014-12-1,2.137,2.409
 2014-12-2,1.968,2.312
 2014-12-3,1.803,2.201
 2014-12-4,1.637,2.104
 2014-12-5,1.518,2.021
 2014-12-6,1.521,1.952
 2014-12-7,1.504,2.021
 2014-12-8,1.482,2.215
 2014-12-9,1.637,2.340
 2014-12-10,1.943,2.672
 2014-12-11,2.388,3.447
 2014-12-12,2.834,4.624
 2014-12-13,3.213,5.413
 2014-12-14,3.548,5.704
 2014-12-15,4.069,6.064
 2014-12-16,4.369,6.327
 2014-12-17,4.679,6.202
 2014-12-18,4.815,5.870
 2014-12-19,4.765,5.524
 2014-12-20,4.585,5.191
 2014-12-21,4.390,4.859
 2014-12-22,4.188,4.652
 2014-12-23,3.894,4.458
 2014-12-24,3.625,4.222
 2014-12-25,3.342,3.973
 2014-12-26,3.171,3.696
 2014-12-27,2.927,3.461
 2014-12-28,2.700,3.253
 2014-12-29,2.531,3.046
 2014-12-30,2.313,2.838
 2014-12-31,2.140,2.672
