 Date, Qmod[mm/d], Qobs[mm/d]
 2008-7-23,1.111,0.693
 2008-7-24,1.153,0.663
 2008-7-25,1.072,0.649
 2008-7-26,1.037,0.645
 2008-7-27,0.963,0.615
 2008-7-28,0.903,0.570
 2008-7-29,0.860,0.581
 2008-7-30,0.813,0.598
 2008-7-31,0.812,0.949
 2008-8-1,1.110,0.656
 2008-8-2,1.173,0.598
 2008-8-3,1.060,0.642
 2008-8-4,1.041,0.591
 2008-8-5,0.963,0.615
 2008-8-6,0.918,0.577
 2008-8-7,0.971,0.536
 2008-8-8,1.227,0.669
 2008-8-9,1.165,0.659
 2008-8-10,1.048,0.587
 2008-8-11,1.015,0.553
 2008-8-12,1.003,0.529
 2008-8-13,0.942,0.550
 2008-8-14,0.949,0.529
 2008-8-15,1.301,1.277
 2008-8-16,1.954,2.083
 2008-8-17,1.849,1.427
 2008-8-18,1.636,0.782
 2008-8-19,1.665,0.649
 2008-8-20,1.502,0.611
 2008-8-21,1.412,0.594
 2008-8-22,1.419,0.567
 2008-8-23,1.601,0.693
 2008-8-24,1.491,0.758
 2008-8-25,1.346,0.632
 2008-8-26,1.231,0.574
 2008-8-27,1.135,0.557
 2008-8-28,1.064,0.533
 2008-8-29,1.012,0.526
 2008-8-30,0.970,0.529
 2008-8-31,0.911,0.509
 2008-9-1,0.859,0.502
 2008-9-2,0.814,0.516
 2008-9-3,0.782,0.509
 2008-9-4,0.754,0.492
 2008-9-5,0.725,0.495
 2008-9-6,0.701,0.475
 2008-9-7,0.716,0.475
 2008-9-8,0.695,0.512
 2008-9-9,0.678,0.488
 2008-9-10,0.675,0.464
 2008-9-11,0.656,0.468
 2008-9-12,0.732,0.468
 2008-9-13,0.713,0.710
 2008-9-14,0.957,0.495
 2008-9-15,1.199,0.659
 2008-9-16,1.165,0.936
 2008-9-17,1.140,0.615
 2008-9-18,1.010,0.540
 2008-9-19,0.955,0.519
 2008-9-20,0.926,0.505
 2008-9-21,1.330,0.512
 2008-9-22,1.228,0.543
 2008-9-23,1.122,0.522
 2008-9-24,1.075,0.502
 2008-9-25,1.046,0.516
 2008-9-26,0.990,0.529
 2008-9-27,0.946,0.502
 2008-9-28,0.916,0.509
 2008-9-29,0.864,0.492
 2008-9-30,0.868,0.522
 2008-10-1,0.904,0.895
 2008-10-2,1.041,0.881
 2008-10-3,1.069,0.693
 2008-10-4,1.017,0.956
 2008-10-5,1.162,0.703
 2008-10-6,1.078,0.604
 2008-10-7,1.031,0.584
 2008-10-8,1.005,0.533
 2008-10-9,0.977,0.522
 2008-10-10,0.944,0.505
 2008-10-11,0.908,0.492
 2008-10-12,0.878,0.488
 2008-10-13,0.838,0.495
 2008-10-14,0.809,0.482
 2008-10-15,0.785,0.495
 2008-10-16,0.816,0.526
 2008-10-17,0.787,0.697
 2008-10-18,0.767,0.587
 2008-10-19,0.732,0.529
 2008-10-20,0.710,0.560
 2008-10-21,0.694,0.533
 2008-10-22,0.862,0.512
 2008-10-23,0.817,0.519
 2008-10-24,0.779,0.495
 2008-10-25,0.746,0.485
 2008-10-26,0.723,0.471
 2008-10-27,0.744,0.475
 2008-10-28,0.742,0.485
 2008-10-29,0.757,0.485
 2008-10-30,0.731,0.577
 2008-10-31,0.711,0.604
 2008-11-1,0.688,0.526
 2008-11-2,0.672,0.499
 2008-11-3,0.660,0.488
 2008-11-4,0.649,0.475
 2008-11-5,0.638,0.475
 2008-11-6,0.626,0.461
 2008-11-7,0.612,0.458
 2008-11-8,0.600,0.454
 2008-11-9,0.587,0.451
 2008-11-10,0.576,0.461
 2008-11-11,0.566,0.451
 2008-11-12,0.643,0.471
 2008-11-13,0.781,0.516
 2008-11-14,0.745,0.553
 2008-11-15,0.714,0.499
 2008-11-16,0.847,0.485
 2008-11-17,0.800,0.543
 2008-11-18,0.846,0.519
 2008-11-19,0.812,0.516
 2008-11-20,0.905,0.529
 2008-11-21,1.568,3.169
 2008-11-22,1.977,2.558
 2008-11-23,1.854,1.144
 2008-11-24,1.608,0.919
 2008-11-25,1.467,0.792
 2008-11-26,1.364,0.738
 2008-11-27,1.316,0.707
 2008-11-28,1.297,0.703
 2008-11-29,1.252,0.697
 2008-11-30,1.162,0.680
 2008-12-1,1.073,0.697
 2008-12-2,0.992,0.847
 2008-12-3,0.925,0.768
 2008-12-4,0.870,0.686
 2008-12-5,0.892,0.666
 2008-12-6,0.890,0.666
 2008-12-7,0.914,0.765
 2008-12-8,0.866,0.775
 2008-12-9,0.822,0.710
 2008-12-10,0.787,0.663
 2008-12-11,0.763,0.625
 2008-12-12,0.757,0.618
 2008-12-13,0.739,0.604
 2008-12-14,0.721,0.598
 2008-12-15,0.696,0.591
 2008-12-16,0.674,0.594
 2008-12-17,0.700,0.601
 2008-12-18,0.935,0.611
 2008-12-19,0.930,0.594
 2008-12-20,0.980,0.615
 2008-12-21,1.327,0.676
 2008-12-22,1.324,1.643
 2008-12-23,1.213,3.381
 2008-12-24,1.231,1.807
 2008-12-25,1.186,1.598
 2008-12-26,1.139,1.206
 2008-12-27,1.101,0.994
 2008-12-28,1.070,0.833
 2008-12-29,1.018,0.789
 2008-12-30,0.959,0.751
 2008-12-31,0.909,0.717
 2009-1-1,0.861,0.717
 2009-1-2,0.817,0.724
 2009-1-3,0.779,0.721
 2009-1-4,0.748,0.717
 2009-1-5,0.723,0.710
 2009-1-6,0.700,0.714
 2009-1-7,0.680,0.717
 2009-1-8,0.663,0.697
 2009-1-9,0.647,0.686
 2009-1-10,0.634,0.673
 2009-1-11,0.622,0.666
 2009-1-12,0.612,0.663
 2009-1-13,0.602,0.659
 2009-1-14,0.593,0.652
 2009-1-15,0.584,0.649
 2009-1-16,0.577,0.645
 2009-1-17,0.569,0.639
 2009-1-18,0.565,0.635
 2009-1-19,0.558,0.632
 2009-1-20,0.569,0.625
 2009-1-21,0.618,0.622
 2009-1-22,0.600,0.618
 2009-1-23,0.600,0.642
 2009-1-24,0.589,0.775
 2009-1-25,0.582,0.690
 2009-1-26,0.569,0.652
 2009-1-27,0.673,0.635
 2009-1-28,0.697,0.625
 2009-1-29,0.666,0.615
 2009-1-30,0.641,0.604
 2009-1-31,0.621,0.608
 2009-2-1,0.607,0.611
 2009-2-2,0.598,0.604
 2009-2-3,0.593,0.721
 2009-2-4,0.581,0.850
 2009-2-5,0.562,0.680
 2009-2-6,0.545,0.645
 2009-2-7,0.530,0.652
 2009-2-8,0.551,0.710
 2009-2-9,0.693,0.622
 2009-2-10,0.754,1.356
 2009-2-11,1.199,1.298
 2009-2-12,1.147,0.912
 2009-2-13,1.045,0.867
 2009-2-14,0.987,0.850
 2009-2-15,0.943,0.738
 2009-2-16,0.939,0.690
 2009-2-17,1.089,0.673
 2009-2-18,1.080,0.659
 2009-2-19,1.007,0.652
 2009-2-20,1.003,0.649
 2009-2-21,1.085,0.645
 2009-2-22,1.120,0.639
 2009-2-23,1.170,0.639
 2009-2-24,1.323,0.642
 2009-2-25,1.231,0.642
 2009-2-26,1.166,0.649
 2009-2-27,1.331,0.714
 2009-2-28,1.284,0.881
 2009-3-1,1.200,1.219
 2009-3-2,1.233,1.503
 2009-3-3,1.155,2.196
 2009-3-4,1.086,2.715
 2009-3-5,1.079,4.542
 2009-3-6,1.233,5.601
 2009-3-7,1.252,2.660
 2009-3-8,1.186,1.796
 2009-3-9,1.308,2.746
 2009-3-10,1.385,2.332
 2009-3-11,1.622,2.961
 2009-3-12,1.604,2.339
 2009-3-13,1.502,2.633
 2009-3-14,1.488,3.039
 2009-3-15,1.585,3.039
 2009-3-16,1.467,6.318
 2009-3-17,1.386,5.327
 2009-3-18,1.315,3.961
 2009-3-19,1.262,3.237
 2009-3-20,1.188,2.350
 2009-3-21,1.131,1.923
 2009-3-22,1.080,1.868
 2009-3-23,1.080,2.332
 2009-3-24,1.358,7.581
 2009-3-25,1.376,3.241
 2009-3-26,1.451,2.589
 2009-3-27,1.521,3.586
 2009-3-28,1.410,6.557
 2009-3-29,1.476,7.411
 2009-3-30,1.450,6.249
 2009-3-31,1.468,5.669
 2009-4-1,1.321,6.420
 2009-4-2,1.238,9.425
 2009-4-3,1.174,10.211
 2009-4-4,1.109,8.572
 2009-4-5,1.386,8.196
 2009-4-6,1.267,7.855
 2009-4-7,1.171,7.718
 2009-4-8,1.093,6.728
 2009-4-9,1.033,6.249
 2009-4-10,0.989,6.181
 2009-4-11,0.955,5.737
 2009-4-12,0.930,5.088
 2009-4-13,0.889,4.781
 2009-4-14,0.852,4.235
 2009-4-15,0.821,3.825
 2009-4-16,0.822,3.654
 2009-4-17,0.859,4.337
 2009-4-18,0.876,5.908
 2009-4-19,0.857,3.961
 2009-4-20,0.813,3.336
 2009-4-21,0.787,3.022
 2009-4-22,0.770,2.664
 2009-4-23,0.796,2.431
 2009-4-24,0.779,2.244
 2009-4-25,0.761,2.083
 2009-4-26,0.738,1.953
 2009-4-27,0.717,1.851
 2009-4-28,0.804,1.745
 2009-4-29,0.830,1.697
 2009-4-30,1.161,2.032
 2009-5-1,1.159,2.001
 2009-5-2,1.062,1.813
 2009-5-3,0.996,1.520
 2009-5-4,0.985,1.916
 2009-5-5,1.255,2.083
 2009-5-6,1.290,2.090
 2009-5-7,1.218,2.551
 2009-5-8,1.214,1.725
 2009-5-9,1.119,1.530
 2009-5-10,1.061,1.393
 2009-5-11,1.039,1.311
 2009-5-12,1.069,1.363
 2009-5-13,1.178,1.516
 2009-5-14,1.140,1.468
 2009-5-15,1.069,1.424
 2009-5-16,1.018,1.305
 2009-5-17,0.953,1.199
 2009-5-18,1.016,1.147
 2009-5-19,0.997,2.257
 2009-5-20,0.988,1.468
 2009-5-21,1.245,1.219
 2009-5-22,1.236,1.328
 2009-5-23,1.135,1.294
 2009-5-24,1.048,1.086
 2009-5-25,0.988,1.004
 2009-5-26,1.066,0.963
 2009-5-27,1.067,2.295
 2009-5-28,1.564,1.615
 2009-5-29,1.520,1.673
 2009-5-30,1.658,2.131
 2009-5-31,1.607,1.820
 2009-6-1,1.451,1.407
 2009-6-2,1.359,1.267
 2009-6-3,1.291,1.294
 2009-6-4,1.255,1.113
 2009-6-5,1.198,1.042
 2009-6-6,1.185,1.059
 2009-6-7,1.274,1.158
 2009-6-8,1.187,1.182
 2009-6-9,1.110,1.042
 2009-6-10,1.195,0.984
 2009-6-11,1.127,1.106
 2009-6-12,1.061,1.137
 2009-6-13,1.015,0.936
 2009-6-14,0.961,0.847
 2009-6-15,1.032,0.826
 2009-6-16,0.981,1.393
 2009-6-17,0.947,0.994
 2009-6-18,1.065,0.830
 2009-6-19,1.076,1.025
 2009-6-20,1.434,1.240
 2009-6-21,1.406,1.161
 2009-6-22,1.616,1.018
 2009-6-23,2.659,3.996
 2009-6-24,3.350,4.064
 2009-6-25,3.414,3.015
 2009-6-26,3.219,3.374
 2009-6-27,3.539,4.064
 2009-6-28,3.946,3.620
 2009-6-29,3.876,2.732
 2009-6-30,3.306,2.763
 2009-7-1,3.114,3.449
 2009-7-2,2.829,2.787
 2009-7-3,2.637,3.074
 2009-7-4,2.509,4.679
 2009-7-5,2.680,2.889
 2009-7-6,2.873,4.337
 2009-7-7,2.930,4.542
 2009-7-8,2.934,6.386
 2009-7-9,2.812,6.830
 2009-7-10,2.512,5.635
 2009-7-11,2.275,4.064
 2009-7-12,2.107,3.483
 2009-7-13,1.990,3.114
 2009-7-14,1.883,2.811
 2009-7-15,1.828,2.520
 2009-7-16,1.708,2.322
 2009-7-17,1.662,2.134
 2009-7-18,1.937,3.552
 2009-7-19,1.896,5.225
 2009-7-20,1.876,3.227
 2009-7-21,1.619,2.537
 2009-7-22,1.487,2.230
 2009-7-23,2.011,2.073
 2009-7-24,2.348,2.158
 2009-7-25,2.919,4.132
 2009-7-26,2.699,2.971
 2009-7-27,2.427,2.247
 2009-7-28,2.309,2.138
 2009-7-29,2.177,2.029
 2009-7-30,2.077,1.844
 2009-7-31,1.994,1.735
 2009-8-1,1.899,1.643
 2009-8-2,1.819,1.626
 2009-8-3,1.966,1.830
 2009-8-4,2.384,3.350
 2009-8-5,2.205,2.288
 2009-8-6,1.957,1.759
 2009-8-7,1.793,1.561
 2009-8-8,1.684,1.458
 2009-8-9,1.610,1.486
 2009-8-10,1.636,1.424
 2009-8-11,1.892,1.735
 2009-8-12,1.768,1.789
 2009-8-13,1.664,1.520
 2009-8-14,1.574,1.516
 2009-8-15,1.516,1.356
 2009-8-16,1.456,1.253
 2009-8-17,1.528,1.178
 2009-8-18,1.483,1.158
 2009-8-19,1.414,1.083
 2009-8-20,1.356,1.028
 2009-8-21,1.339,1.001
 2009-8-22,1.392,1.147
 2009-8-23,1.368,1.277
 2009-8-24,1.356,1.038
 2009-8-25,1.269,0.960
 2009-8-26,1.219,0.922
 2009-8-27,1.185,0.905
 2009-8-28,1.519,0.861
 2009-8-29,1.595,1.055
 2009-8-30,1.501,0.949
 2009-8-31,1.413,0.854
 2009-9-1,1.352,0.813
 2009-9-2,1.311,0.785
 2009-9-3,1.336,0.826
 2009-9-4,1.694,1.223
 2009-9-5,1.639,1.626
 2009-9-6,1.545,1.151
 2009-9-7,1.432,0.884
 2009-9-8,1.366,0.840
 2009-9-9,1.326,0.765
 2009-9-10,1.301,0.748
 2009-9-11,1.285,0.796
 2009-9-12,1.242,0.734
 2009-9-13,1.194,0.724
 2009-9-14,1.340,0.762
 2009-9-15,1.276,0.782
 2009-9-16,1.226,0.697
 2009-9-17,1.322,0.861
 2009-9-18,1.281,1.226
 2009-9-19,1.258,0.830
 2009-9-20,1.201,0.727
 2009-9-21,1.170,0.703
 2009-9-22,1.141,0.673
 2009-9-23,1.114,0.649
 2009-9-24,1.094,0.632
 2009-9-25,1.067,0.618
 2009-9-26,1.041,0.581
 2009-9-27,1.020,0.584
 2009-9-28,1.001,0.570
 2009-9-29,0.984,0.567
 2009-9-30,0.969,0.570
 2009-10-1,0.956,0.581
 2009-10-2,0.944,0.577
 2009-10-3,0.933,0.550
 2009-10-4,0.923,0.540
 2009-10-5,1.069,0.550
 2009-10-6,1.031,0.591
 2009-10-7,0.998,0.563
 2009-10-8,1.071,0.522
 2009-10-9,1.544,2.462
 2009-10-10,1.739,2.203
 2009-10-11,1.957,2.124
 2009-10-12,2.468,4.644
 2009-10-13,2.529,2.705
 2009-10-14,2.276,1.626
 2009-10-15,2.132,1.284
 2009-10-16,2.128,1.199
 2009-10-17,2.383,1.571
 2009-10-18,2.408,1.929
 2009-10-19,2.233,1.667
 2009-10-20,2.057,1.349
 2009-10-21,1.891,1.246
 2009-10-22,1.823,1.267
 2009-10-23,1.724,1.369
 2009-10-24,1.650,1.315
 2009-10-25,1.568,1.147
 2009-10-26,1.502,1.086
 2009-10-27,1.426,1.117
 2009-10-28,1.365,1.042
 2009-10-29,1.367,0.987
 2009-10-30,1.304,0.956
 2009-10-31,1.254,0.919
 2009-11-1,1.213,0.905
 2009-11-2,1.231,0.943
 2009-11-3,1.570,1.550
 2009-11-4,1.624,1.994
 2009-11-5,1.539,2.346
 2009-11-6,1.479,1.544
 2009-11-7,1.390,1.346
 2009-11-8,1.597,1.246
 2009-11-9,1.558,1.455
 2009-11-10,1.545,1.380
 2009-11-11,1.457,1.257
 2009-11-12,1.387,1.202
 2009-11-13,1.336,1.158
 2009-11-14,1.300,1.130
 2009-11-15,1.274,1.096
 2009-11-16,1.463,1.086
 2009-11-17,1.417,1.188
 2009-11-18,1.347,1.171
 2009-11-19,1.292,1.086
 2009-11-20,1.246,1.038
 2009-11-21,1.213,1.001
 2009-11-22,1.237,0.994
 2009-11-23,1.244,1.052
 2009-11-24,1.433,2.561
 2009-11-25,1.391,5.327
 2009-11-26,1.338,2.076
 2009-11-27,1.286,1.626
 2009-11-28,1.235,1.527
 2009-11-29,1.205,1.400
 2009-11-30,1.181,1.322
 2009-12-1,1.411,1.308
 2009-12-2,1.347,1.475
 2009-12-3,1.298,1.404
 2009-12-4,1.253,1.294
 2009-12-5,1.207,1.199
 2009-12-6,1.361,1.154
 2009-12-7,1.373,1.383
 2009-12-8,1.373,1.728
 2009-12-9,1.331,2.076
 2009-12-10,1.582,1.581
 2009-12-11,1.900,3.449
 2009-12-12,1.991,2.520
 2009-12-13,1.848,1.916
 2009-12-14,1.716,1.684
 2009-12-15,1.617,1.554
 2009-12-16,1.562,1.448
 2009-12-17,1.536,1.369
 2009-12-18,1.518,1.315
 2009-12-19,1.456,1.246
 2009-12-20,1.384,1.260
 2009-12-21,1.314,1.240
 2009-12-22,1.312,1.223
 2009-12-23,1.291,1.363
 2009-12-24,1.239,1.260
 2009-12-25,1.236,1.608
 2009-12-26,1.191,1.684
 2009-12-27,1.197,1.294
 2009-12-28,1.157,1.185
 2009-12-29,1.163,1.103
 2009-12-30,1.314,1.486
 2009-12-31,1.551,4.030
 2010-1-1,1.537,2.766
 2010-1-2,1.438,2.039
 2010-1-3,1.391,1.684
 2010-1-4,1.335,1.571
 2010-1-5,1.305,1.386
 2010-1-6,1.288,1.520
 2010-1-7,1.268,1.486
 2010-1-8,1.284,1.455
 2010-1-9,1.263,1.410
 2010-1-10,1.318,1.390
 2010-1-11,1.371,1.342
 2010-1-12,1.304,1.291
 2010-1-13,1.244,1.270
 2010-1-14,1.197,1.339
 2010-1-15,1.169,1.195
 2010-1-16,1.148,1.236
 2010-1-17,1.199,1.151
 2010-1-18,1.195,1.178
 2010-1-19,1.169,1.141
 2010-1-20,1.109,1.117
 2010-1-21,1.071,1.083
 2010-1-22,1.044,1.038
 2010-1-23,1.024,1.001
 2010-1-24,1.008,0.970
 2010-1-25,1.217,1.021
 2010-1-26,1.302,1.048
 2010-1-27,1.285,1.069
 2010-1-28,1.328,0.997
 2010-1-29,1.424,0.984
 2010-1-30,1.375,0.977
 2010-1-31,1.346,0.970
 2010-2-1,1.432,0.953
 2010-2-2,1.444,0.943
 2010-2-3,1.729,0.936
 2010-2-4,1.676,0.929
 2010-2-5,1.826,0.922
 2010-2-6,1.667,0.915
 2010-2-7,1.566,0.905
 2010-2-8,1.506,0.891
 2010-2-9,1.453,0.878
 2010-2-10,1.474,0.874
 2010-2-11,1.680,0.871
 2010-2-12,1.618,0.864
 2010-2-13,1.511,0.850
 2010-2-14,1.399,0.837
 2010-2-15,1.327,0.833
 2010-2-16,1.278,0.840
 2010-2-17,1.244,0.816
 2010-2-18,1.217,0.820
 2010-2-19,1.298,0.813
 2010-2-20,1.228,0.806
 2010-2-21,1.172,0.799
 2010-2-22,1.126,0.772
 2010-2-23,1.092,0.813
 2010-2-24,1.063,0.956
 2010-2-25,1.039,1.154
 2010-2-26,1.020,1.264
 2010-2-27,0.993,1.366
 2010-2-28,0.970,1.434
 2010-3-1,0.950,1.981
 2010-3-2,0.944,2.011
 2010-3-3,0.926,1.687
 2010-3-4,0.910,1.554
 2010-3-5,0.896,1.424
 2010-3-6,0.900,1.236
 2010-3-7,0.892,1.100
 2010-3-8,0.886,1.171
 2010-3-9,0.871,1.199
 2010-3-10,0.998,1.165
 2010-3-11,0.990,1.120
 2010-3-12,0.999,1.079
 2010-3-13,1.107,1.052
 2010-3-14,1.085,1.042
 2010-3-15,1.241,1.045
 2010-3-16,1.456,1.206
 2010-3-17,1.386,1.417
 2010-3-18,1.295,1.622
 2010-3-19,1.235,1.783
 2010-3-20,1.203,2.046
 2010-3-21,1.221,4.200
 2010-3-22,1.194,7.547
 2010-3-23,1.163,6.318
 2010-3-24,1.104,6.454
 2010-3-25,1.048,6.967
 2010-3-26,1.060,7.240
 2010-3-27,1.102,10.723
 2010-3-28,1.191,8.777
 2010-3-29,1.129,9.391
 2010-3-30,1.191,7.855
 2010-3-31,1.116,7.376
 2010-4-1,1.104,5.976
 2010-4-2,1.066,5.259
 2010-4-3,1.039,4.644
 2010-4-4,1.078,4.269
 2010-4-5,1.032,4.269
 2010-4-6,0.995,3.757
 2010-4-7,0.950,3.517
 2010-4-8,0.916,3.449
 2010-4-9,0.885,3.384
 2010-4-10,0.860,3.207
 2010-4-11,0.890,3.015
 2010-4-12,0.885,2.831
 2010-4-13,0.866,2.674
 2010-4-14,0.908,2.807
 2010-4-15,0.916,2.766
 2010-4-16,0.880,2.732
 2010-4-17,0.853,2.630
 2010-4-18,0.834,2.479
 2010-4-19,0.817,2.882
 2010-4-20,0.803,2.589
 2010-4-21,0.791,2.421
 2010-4-22,0.771,2.196
 2010-4-23,0.751,2.029
 2010-4-24,0.732,1.940
 2010-4-25,0.716,1.865
 2010-4-26,0.701,1.834
 2010-4-27,0.688,1.759
 2010-4-28,0.677,1.649
 2010-4-29,0.666,1.585
 2010-4-30,0.681,1.574
 2010-5-1,1.000,2.517
 2010-5-2,1.071,2.227
 2010-5-3,1.281,2.636
 2010-5-4,1.217,2.169
 2010-5-5,1.204,2.005
 2010-5-6,1.165,1.953
 2010-5-7,1.115,1.793
 2010-5-8,1.089,1.656
 2010-5-9,1.056,1.571
 2010-5-10,1.029,1.506
 2010-5-11,0.974,1.496
 2010-5-12,0.931,1.407
 2010-5-13,1.109,1.516
 2010-5-14,1.940,4.132
 2010-5-15,1.932,3.401
 2010-5-16,1.666,2.558
 2010-5-17,1.471,2.066
 2010-5-18,1.402,2.059
 2010-5-19,1.411,2.189
 2010-5-20,1.389,2.753
