 Date, Qmod[mm/d], Qobs[mm/d]
 2013-4-18,0.260,********
 2013-4-19,0.214,********
 2013-4-20,0.177,********
 2013-4-21,0.145,********
 2013-4-22,0.120,********
 2013-4-23,0.099,********
 2013-4-24,0.081,********
 2013-4-25,0.068,********
 2013-4-26,0.089,********
 2013-4-27,0.155,********
 2013-4-28,0.174,********
 2013-4-29,0.198,********
 2013-4-30,0.212,********
 2013-5-1,0.193,********
 2013-5-2,0.179,********
 2013-5-3,0.154,********
 2013-5-4,0.137,********
 2013-5-5,0.117,********
 2013-5-6,0.102,********
 2013-5-7,0.235,********
 2013-5-8,0.235,********
 2013-5-9,0.272,********
 2013-5-10,0.233,********
 2013-5-11,0.197,********
 2013-5-12,0.162,********
 2013-5-13,0.134,********
 2013-5-14,0.111,********
 2013-5-15,0.095,********
 2013-5-16,0.080,********
 2013-5-17,0.301,********
 2013-5-18,0.150,********
 2013-5-19,0.903,********
 2013-5-20,0.417,********
 2013-5-21,0.473,********
 2013-5-22,0.449,********
 2013-5-23,0.475,********
 2013-5-24,0.507,********
 2013-5-25,0.901,********
 2013-5-26,1.809,********
 2013-5-27,1.411,********
 2013-5-28,1.432,********
 2013-5-29,1.533,********
 2013-5-30,2.075,********
 2013-5-31,1.779,********
 2013-6-1,1.963,********
 2013-6-2,2.482,********
 2013-6-3,2.261,********
 2013-6-4,2.097,********
 2013-6-5,1.883,********
 2013-6-6,1.586,********
 2013-6-7,1.335,********
 2013-6-8,1.128,********
 2013-6-9,0.969,********
 2013-6-10,0.897,********
 2013-6-11,0.859,********
 2013-6-12,0.880,********
 2013-6-13,0.772,********
 2013-6-14,0.664,********
 2013-6-15,0.577,********
 2013-6-16,0.504,********
 2013-6-17,0.431,********
 2013-6-18,0.369,********
 2013-6-19,0.316,********
 2013-6-20,0.717,********
 2013-6-21,0.380,********
 2013-6-22,0.351,********
 2013-6-23,0.323,********
 2013-6-24,0.277,********
 2013-6-25,0.237,********
 2013-6-26,0.204,********
 2013-6-27,0.176,********
 2013-6-28,0.153,********
 2013-6-29,0.141,********
 2013-6-30,0.126,********
 2013-7-1,0.112,********
 2013-7-2,0.102,********
 2013-7-3,0.091,********
 2013-7-4,0.079,********
 2013-7-5,0.069,********
 2013-7-6,0.060,********
 2013-7-7,0.053,********
 2013-7-8,0.047,********
 2013-7-9,0.041,********
 2013-7-10,0.036,********
 2013-7-11,0.032,********
 2013-7-12,0.028,********
 2013-7-13,0.024,********
 2013-7-14,0.021,********
 2013-7-15,0.019,********
 2013-7-16,0.016,********
 2013-7-17,0.015,********
 2013-7-18,0.013,********
 2013-7-19,0.011,********
 2013-7-20,0.010,********
 2013-7-21,0.009,********
 2013-7-22,0.008,********
 2013-7-23,0.007,********
 2013-7-24,0.052,********
 2013-7-25,0.058,********
 2013-7-26,0.074,********
 2013-7-27,0.065,********
 2013-7-28,0.542,********
 2013-7-29,0.203,********
 2013-7-30,0.242,********
 2013-7-31,0.254,********
 2013-8-1,0.222,********
 2013-8-2,0.189,********
 2013-8-3,0.155,********
 2013-8-4,0.128,********
 2013-8-5,0.107,********
 2013-8-6,0.096,********
 2013-8-7,0.083,********
 2013-8-8,0.074,********
 2013-8-9,0.070,********
 2013-8-10,0.061,********
 2013-8-11,0.053,********
 2013-8-12,0.047,********
 2013-8-13,0.041,********
 2013-8-14,0.036,********
 2013-8-15,0.032,********
 2013-8-16,0.028,********
 2013-8-17,0.024,********
 2013-8-18,0.021,********
 2013-8-19,0.026,********
 2013-8-20,0.028,********
 2013-8-21,0.034,********
 2013-8-22,0.031,********
 2013-8-23,0.027,********
 2013-8-24,0.023,********
 2013-8-25,0.043,********
 2013-8-26,0.038,********
 2013-8-27,0.039,********
 2013-8-28,0.040,********
 2013-8-29,0.035,********
 2013-8-30,0.030,********
 2013-8-31,0.026,********
 2013-9-1,0.022,********
 2013-9-2,0.019,********
 2013-9-3,0.017,********
 2013-9-4,0.015,********
 2013-9-5,0.013,********
 2013-9-6,0.011,********
 2013-9-7,0.009,********
 2013-9-8,0.794,********
 2013-9-9,0.480,********
 2013-9-10,0.585,********
 2013-9-11,0.765,********
 2013-9-12,0.898,********
 2013-9-13,0.993,********
 2013-9-14,1.029,********
 2013-9-15,0.976,********
 2013-9-16,0.879,********
 2013-9-17,0.927,********
 2013-9-18,0.957,********
 2013-9-19,1.088,********
 2013-9-20,1.072,********
 2013-9-21,1.021,********
 2013-9-22,0.887,********
 2013-9-23,0.760,********
 2013-9-24,0.645,********
 2013-9-25,0.549,********
 2013-9-26,0.471,********
 2013-9-27,0.407,********
 2013-9-28,0.354,********
 2013-9-29,0.310,********
 2013-9-30,0.273,********
 2013-10-1,0.243,********
 2013-10-2,0.218,********
 2013-10-3,0.198,********
 2013-10-4,0.180,********
 2013-10-5,0.167,********
 2013-10-6,0.156,********
 2013-10-7,0.148,********
 2013-10-8,0.141,********
 2013-10-9,0.147,********
 2013-10-10,0.197,********
 2013-10-11,0.396,********
 2013-10-12,0.463,********
 2013-10-13,0.531,********
 2013-10-14,0.630,********
 2013-10-15,0.629,********
 2013-10-16,0.729,********
 2013-10-17,0.709,********
 2013-10-18,0.695,********
 2013-10-19,0.619,********
 2013-10-20,0.549,********
 2013-10-21,0.480,********
 2013-10-22,0.423,********
 2013-10-23,0.377,********
 2013-10-24,0.338,********
 2013-10-25,0.306,********
 2013-10-26,0.283,********
 2013-10-27,0.303,********
 2013-10-28,0.298,********
 2013-10-29,0.302,********
 2013-10-30,0.286,********
 2013-10-31,0.266,********
 2013-11-1,0.247,********
 2013-11-2,0.242,********
 2013-11-3,0.409,********
 2013-11-4,0.601,********
 2013-11-5,0.929,********
 2013-11-6,1.053,********
 2013-11-7,1.250,********
 2013-11-8,1.220,********
 2013-11-9,1.393,********
 2013-11-10,1.365,********
 2013-11-11,1.335,********
 2013-11-12,1.248,********
 2013-11-13,1.086,********
 2013-11-14,0.951,********
 2013-11-15,0.804,********
 2013-11-16,0.677,********
 2013-11-17,0.568,********
 2013-11-18,0.478,********
 2013-11-19,0.452,********
 2013-11-20,0.596,********
 2013-11-21,0.679,********
 2013-11-22,0.773,********
 2013-11-23,0.728,********
 2013-11-24,0.653,********
 2013-11-25,0.556,********
 2013-11-26,0.472,********
 2013-11-27,0.399,********
 2013-11-28,0.340,********
 2013-11-29,0.303,********
 2013-11-30,0.345,********
 2013-12-1,0.329,********
 2013-12-2,0.335,********
 2013-12-3,0.289,********
 2013-12-4,0.248,********
 2013-12-5,0.243,********
 2013-12-6,0.325,********
 2013-12-7,0.389,********
 2013-12-8,0.470,********
 2013-12-9,0.472,********
 2013-12-10,0.443,********
 2013-12-11,0.390,********
 2013-12-12,0.337,********
 2013-12-13,0.284,********
 2013-12-14,0.285,********
 2013-12-15,0.254,********
 2013-12-16,0.240,********
 2013-12-17,0.207,********
 2013-12-18,0.177,********
 2013-12-19,0.149,********
 2013-12-20,0.126,********
 2013-12-21,0.106,********
 2013-12-22,0.125,********
 2013-12-23,0.118,********
 2013-12-24,0.123,********
 2013-12-25,0.224,********
 2013-12-26,0.270,********
 2013-12-27,0.297,********
 2013-12-28,0.321,********
 2013-12-29,0.372,********
 2013-12-30,0.356,********
 2013-12-31,0.348,********
 2014-1-1,0.294,********
 2014-1-2,0.248,********
 2014-1-3,0.219,********
 2014-1-4,0.186,********
 2014-1-5,0.165,********
 2014-1-6,0.145,********
 2014-1-7,0.170,********
 2014-1-8,0.160,********
 2014-1-9,0.236,********
 2014-1-10,0.227,********
 2014-1-11,0.231,********
 2014-1-12,0.200,********
 2014-1-13,0.236,********
 2014-1-14,0.249,********
 2014-1-15,0.284,********
 2014-1-16,0.292,********
 2014-1-17,0.275,********
 2014-1-18,0.245,********
 2014-1-19,0.211,********
 2014-1-20,0.176,********
 2014-1-21,0.146,********
 2014-1-22,0.122,********
 2014-1-23,0.153,********
 2014-1-24,0.192,********
 2014-1-25,0.224,********
 2014-1-26,0.328,********
 2014-1-27,0.322,********
 2014-1-28,0.335,********
 2014-1-29,0.289,********
 2014-1-30,0.244,********
 2014-1-31,0.202,********
 2014-2-1,0.169,********
 2014-2-2,0.210,********
 2014-2-3,0.195,********
 2014-2-4,0.199,********
 2014-2-5,0.171,********
 2014-2-6,0.145,********
 2014-2-7,0.120,********
 2014-2-8,0.136,********
 2014-2-9,0.152,********
 2014-2-10,0.153,********
 2014-2-11,0.144,********
 2014-2-12,0.122,********
 2014-2-13,0.117,********
 2014-2-14,0.103,********
 2014-2-15,0.217,********
 2014-2-16,0.334,********
 2014-2-17,0.372,********
 2014-2-18,0.380,********
 2014-2-19,0.321,********
 2014-2-20,0.269,********
 2014-2-21,0.225,********
 2014-2-22,0.187,********
 2014-2-23,0.157,********
 2014-2-24,0.132,********
 2014-2-25,0.110,********
 2014-2-26,0.091,********
 2014-2-27,0.076,********
 2014-2-28,0.064,********
 2014-3-1,0.054,********
 2014-3-2,0.046,********
 2014-3-3,0.039,********
 2014-3-4,0.033,********
 2014-3-5,0.028,********
 2014-3-6,0.024,********
 2014-3-7,0.021,********
 2014-3-8,0.018,********
 2014-3-9,0.015,********
 2014-3-10,0.013,********
 2014-3-11,0.012,********
 2014-3-12,0.010,********
 2014-3-13,0.009,********
 2014-3-14,0.008,********
 2014-3-15,0.007,********
 2014-3-16,0.006,********
 2014-3-17,0.006,********
 2014-3-18,0.006,********
 2014-3-19,0.006,********
 2014-3-20,0.005,********
 2014-3-21,0.005,********
 2014-3-22,0.005,********
 2014-3-23,0.005,********
 2014-3-24,0.005,********
 2014-3-25,0.005,********
 2014-3-26,0.004,********
 2014-3-27,0.004,********
 2014-3-28,0.004,********
 2014-3-29,0.004,********
 2014-3-30,0.003,********
 2014-3-31,0.003,********
 2014-4-1,0.003,********
 2014-4-2,0.003,********
 2014-4-3,0.002,********
 2014-4-4,0.002,********
 2014-4-5,0.002,********
 2014-4-6,0.002,********
 2014-4-7,0.002,********
 2014-4-8,0.001,********
 2014-4-9,0.001,********
 2014-4-10,0.001,********
 2014-4-11,0.001,********
 2014-4-12,0.001,********
 2014-4-13,0.001,********
 2014-4-14,0.003,********
 2014-4-15,0.003,********
 2014-4-16,0.003,********
 2014-4-17,0.003,********
 2014-4-18,0.008,********
 2014-4-19,0.008,********
 2014-4-20,0.009,********
 2014-4-21,0.009,********
 2014-4-22,0.009,********
 2014-4-23,0.008,********
 2014-4-24,0.007,********
 2014-4-25,0.006,********
 2014-4-26,0.008,********
 2014-4-27,0.009,********
 2014-4-28,0.013,********
 2014-4-29,0.014,********
 2014-4-30,0.015,********
 2014-5-1,0.015,********
 2014-5-2,0.014,********
 2014-5-3,0.012,********
 2014-5-4,0.011,********
 2014-5-5,0.010,********
 2014-5-6,0.009,********
 2014-5-7,0.009,********
 2014-5-8,0.018,********
 2014-5-9,0.036,********
 2014-5-10,0.105,********
 2014-5-11,0.124,********
 2014-5-12,0.139,********
 2014-5-13,0.125,********
 2014-5-14,0.107,********
 2014-5-15,0.090,********
 2014-5-16,0.075,********
 2014-5-17,0.063,********
 2014-5-18,0.056,********
 2014-5-19,0.048,********
 2014-5-20,0.041,********
 2014-5-21,0.035,********
 2014-5-22,0.030,********
 2014-5-23,0.025,********
 2014-5-24,0.027,********
 2014-5-25,0.025,********
 2014-5-26,0.040,********
 2014-5-27,0.224,********
 2014-5-28,0.161,********
 2014-5-29,0.386,********
 2014-5-30,0.407,********
 2014-5-31,0.454,********
 2014-6-1,0.382,********
 2014-6-2,0.324,********
 2014-6-3,0.264,********
 2014-6-4,0.216,********
 2014-6-5,0.178,********
 2014-6-6,0.146,********
 2014-6-7,0.121,********
 2014-6-8,0.099,********
 2014-6-9,0.082,********
 2014-6-10,0.067,********
 2014-6-11,0.056,********
 2014-6-12,0.046,********
 2014-6-13,0.039,********
 2014-6-14,0.032,********
 2014-6-15,0.027,********
 2014-6-16,0.023,********
 2014-6-17,0.019,********
 2014-6-18,0.016,********
 2014-6-19,0.014,********
 2014-6-20,0.012,********
 2014-6-21,0.010,********
 2014-6-22,0.008,********
 2014-6-23,0.007,********
 2014-6-24,0.006,********
 2014-6-25,0.005,********
 2014-6-26,0.005,********
 2014-6-27,0.004,********
 2014-6-28,0.006,********
 2014-6-29,0.006,********
 2014-6-30,0.008,********
 2014-7-1,0.009,********
 2014-7-2,0.008,********
 2014-7-3,0.008,********
 2014-7-4,0.007,********
 2014-7-5,0.006,********
 2014-7-6,0.006,********
 2014-7-7,0.011,********
 2014-7-8,2.655,********
 2014-7-9,0.898,********
 2014-7-10,1.096,********
 2014-7-11,1.365,********
 2014-7-12,1.235,********
 2014-7-13,1.116,********
 2014-7-14,0.947,********
 2014-7-15,0.796,********
 2014-7-16,0.671,********
 2014-7-17,0.565,********
 2014-7-18,0.473,********
 2014-7-19,0.397,********
 2014-7-20,0.335,********
 2014-7-21,0.294,********
 2014-7-22,0.259,********
 2014-7-23,0.234,********
 2014-7-24,0.208,********
 2014-7-25,0.180,********
 2014-7-26,0.155,********
 2014-7-27,0.142,********
 2014-7-28,0.134,********
 2014-7-29,0.129,********
 2014-7-30,0.126,********
 2014-7-31,0.116,********
 2014-8-1,0.105,********
 2014-8-2,0.109,********
 2014-8-3,0.111,********
 2014-8-4,0.166,********
 2014-8-5,0.186,********
 2014-8-6,0.202,********
 2014-8-7,0.190,********
 2014-8-8,0.167,********
 2014-8-9,0.145,********
 2014-8-10,0.136,********
 2014-8-11,0.127,********
 2014-8-12,0.123,********
 2014-8-13,0.202,********
 2014-8-14,0.226,********
 2014-8-15,0.302,********
 2014-8-16,0.457,********
 2014-8-17,0.468,********
 2014-8-18,0.500,********
 2014-8-19,0.435,********
 2014-8-20,0.378,********
 2014-8-21,0.323,********
 2014-8-22,0.276,********
 2014-8-23,0.240,********
 2014-8-24,0.211,********
 2014-8-25,0.204,********
 2014-8-26,0.261,********
 2014-8-27,0.279,********
 2014-8-28,0.287,********
 2014-8-29,0.280,********
 2014-8-30,0.480,********
 2014-8-31,0.661,********
 2014-9-1,0.723,********
 2014-9-2,0.733,********
 2014-9-3,0.677,********
 2014-9-4,0.588,********
 2014-9-5,0.506,********
 2014-9-6,0.438,********
 2014-9-7,0.383,********
 2014-9-8,0.337,********
 2014-9-9,0.299,********
 2014-9-10,0.270,********
 2014-9-11,0.673,********
 2014-9-12,0.800,********
 2014-9-13,0.953,********
 2014-9-14,1.025,********
 2014-9-15,0.918,********
 2014-9-16,0.800,********
 2014-9-17,0.685,********
 2014-9-18,0.592,********
 2014-9-19,0.515,********
 2014-9-20,0.459,********
 2014-9-21,0.590,********
 2014-9-22,0.711,********
 2014-9-23,0.785,********
 2014-9-24,0.790,********
 2014-9-25,0.705,********
 2014-9-26,0.622,********
 2014-9-27,0.543,********
 2014-9-28,0.479,********
 2014-9-29,0.427,********
 2014-9-30,0.384,********
 2014-10-1,0.347,********
 2014-10-2,0.317,********
 2014-10-3,0.292,********
 2014-10-4,0.271,********
 2014-10-5,0.252,********
 2014-10-6,0.237,********
 2014-10-7,0.224,********
 2014-10-8,0.213,********
 2014-10-9,0.204,********
 2014-10-10,0.197,********
 2014-10-11,0.190,********
 2014-10-12,0.184,********
 2014-10-13,0.178,********
 2014-10-14,0.175,********
 2014-10-15,0.178,********
 2014-10-16,0.232,********
 2014-10-17,0.321,********
 2014-10-18,0.365,********
 2014-10-19,0.390,********
 2014-10-20,0.359,********
 2014-10-21,0.366,********
 2014-10-22,0.770,********
 2014-10-23,0.642,********
 2014-10-24,0.729,********
 2014-10-25,0.761,********
 2014-10-26,0.680,********
 2014-10-27,0.607,********
 2014-10-28,0.539,********
 2014-10-29,0.483,********
 2014-10-30,0.437,********
 2014-10-31,0.399,********
 2014-11-1,0.366,********
 2014-11-2,0.308,********
 2014-11-3,0.258,********
 2014-11-4,0.211,********
 2014-11-5,0.482,********
 2014-11-6,0.504,********
 2014-11-7,0.577,********
 2014-11-8,0.495,********
 2014-11-9,0.408,********
 2014-11-10,0.321,********
 2014-11-11,0.265,********
 2014-11-12,0.219,********
 2014-11-13,0.182,********
 2014-11-14,0.152,********
 2014-11-15,0.126,********
 2014-11-16,0.105,********
 2014-11-17,0.088,********
 2014-11-18,0.110,********
 2014-11-19,0.156,********
 2014-11-20,0.175,********
 2014-11-21,0.181,********
 2014-11-22,0.157,********
 2014-11-23,0.132,********
 2014-11-24,0.110,********
 2014-11-25,0.092,********
 2014-11-26,0.078,********
 2014-11-27,0.066,********
 2014-11-28,0.055,********
 2014-11-29,0.047,********
 2014-11-30,0.040,********
 2014-12-1,0.034,********
 2014-12-2,0.042,********
 2014-12-3,0.040,********
 2014-12-4,0.042,********
 2014-12-5,0.038,********
 2014-12-6,0.033,********
 2014-12-7,0.028,********
 2014-12-8,0.024,********
 2014-12-9,0.021,********
 2014-12-10,0.027,********
 2014-12-11,0.249,********
 2014-12-12,0.443,********
 2014-12-13,0.567,********
 2014-12-14,0.944,********
 2014-12-15,0.991,********
 2014-12-16,1.105,********
 2014-12-17,1.048,********
 2014-12-18,1.086,********
 2014-12-19,1.084,********
 2014-12-20,1.230,********
 2014-12-21,1.194,********
 2014-12-22,1.157,********
 2014-12-23,0.996,********
 2014-12-24,0.885,********
 2014-12-25,0.891,********
 2014-12-26,0.847,********
 2014-12-27,0.825,********
 2014-12-28,0.742,********
 2014-12-29,0.666,********
 2014-12-30,0.705,********
 2014-12-31,0.767,********
 2015-1-1,0.765,********
 2015-1-2,0.753,********
 2015-1-3,0.706,********
 2015-1-4,0.725,********
 2015-1-5,0.674,********
 2015-1-6,0.633,********
 2015-1-7,0.539,********
 2015-1-8,0.578,********
 2015-1-9,0.802,********
 2015-1-10,1.061,********
 2015-1-11,1.345,********
 2015-1-12,1.371,********
 2015-1-13,1.301,********
 2015-1-14,1.221,********
 2015-1-15,1.134,********
 2015-1-16,1.086,********
 2015-1-17,1.108,********
 2015-1-18,1.011,********
 2015-1-19,0.955,********
 2015-1-20,0.828,********
 2015-1-21,0.715,********
 2015-1-22,0.617,********
 2015-1-23,0.534,********
 2015-1-24,0.499,********
 2015-1-25,0.461,********
 2015-1-26,0.526,********
 2015-1-27,0.530,********
 2015-1-28,0.615,********
 2015-1-29,0.677,********
 2015-1-30,0.863,********
 2015-1-31,0.920,********
 2015-2-1,1.008,********
 2015-2-2,0.926,********
 2015-2-3,0.838,********
 2015-2-4,0.717,********
 2015-2-5,0.611,********
 2015-2-6,0.516,********
 2015-2-7,0.437,********
 2015-2-8,0.370,********
 2015-2-9,0.338,********
 2015-2-10,0.294,********
 2015-2-11,0.263,********
 2015-2-12,0.225,********
 2015-2-13,0.193,********
 2015-2-14,0.164,********
 2015-2-15,0.141,********
 2015-2-16,0.121,********
 2015-2-17,0.104,********
 2015-2-18,0.090,********
 2015-2-19,0.078,********
 2015-2-20,0.067,********
 2015-2-21,0.059,********
 2015-2-22,0.051,********
 2015-2-23,0.045,********
 2015-2-24,0.040,********
 2015-2-25,0.035,********
 2015-2-26,0.032,********
 2015-2-27,0.028,********
 2015-2-28,0.025,********
 2015-3-1,0.028,********
 2015-3-2,0.033,********
 2015-3-3,0.051,********
 2015-3-4,0.092,********
 2015-3-5,0.108,********
 2015-3-6,0.116,********
 2015-3-7,0.102,********
 2015-3-8,0.088,********
 2015-3-9,0.074,********
 2015-3-10,0.063,********
 2015-3-11,0.054,********
 2015-3-12,0.046,********
 2015-3-13,0.039,********
 2015-3-14,0.034,********
 2015-3-15,0.029,********
 2015-3-16,0.025,********
 2015-3-17,0.022,********
 2015-3-18,0.020,********
 2015-3-19,0.017,********
 2015-3-20,0.015,********
 2015-3-21,0.013,********
 2015-3-22,0.012,********
 2015-3-23,0.011,********
 2015-3-24,0.009,********
 2015-3-25,0.008,********
 2015-3-26,0.007,********
 2015-3-27,0.007,********
 2015-3-28,0.006,********
 2015-3-29,0.518,********
 2015-3-30,0.379,********
 2015-3-31,0.674,********
 2015-4-1,1.021,********
 2015-4-2,1.160,********
 2015-4-3,1.136,********
 2015-4-4,1.021,********
 2015-4-5,0.865,********
 2015-4-6,0.715,********
 2015-4-7,0.589,********
 2015-4-8,0.487,********
 2015-4-9,0.404,********
 2015-4-10,0.335,********
 2015-4-11,0.278,********
 2015-4-12,0.230,********
 2015-4-13,0.192,********
 2015-4-14,0.160,********
 2015-4-15,0.134,********
 2015-4-16,0.112,********
 2015-4-17,0.095,********
 2015-4-18,0.080,********
 2015-4-19,0.068,********
 2015-4-20,0.058,********
 2015-4-21,0.049,********
 2015-4-22,0.042,********
 2015-4-23,0.036,********
 2015-4-24,0.031,********
 2015-4-25,0.027,********
 2015-4-26,0.023,********
 2015-4-27,0.044,********
 2015-4-28,0.044,********
 2015-4-29,0.049,********
 2015-4-30,0.061,********
 2015-5-1,0.060,********
 2015-5-2,0.062,********
 2015-5-3,0.061,********
 2015-5-4,0.055,********
 2015-5-5,0.048,********
 2015-5-6,0.042,********
 2015-5-7,0.036,********
 2015-5-8,0.030,********
 2015-5-9,0.027,********
 2015-5-10,0.023,********
 2015-5-11,0.020,********
 2015-5-12,0.019,********
 2015-5-13,0.017,********
 2015-5-14,0.015,********
 2015-5-15,0.013,********
 2015-5-16,0.012,********
 2015-5-17,0.010,********
 2015-5-18,0.009,********
 2015-5-19,0.008,********
 2015-5-20,0.007,********
 2015-5-21,0.006,********
 2015-5-22,0.006,********
 2015-5-23,0.005,********
 2015-5-24,0.004,********
 2015-5-25,0.007,********
 2015-5-26,0.007,********
 2015-5-27,0.006,********
 2015-5-28,0.006,********
 2015-5-29,0.006,********
 2015-5-30,0.005,********
 2015-5-31,0.004,********
 2015-6-1,0.006,********
 2015-6-2,0.006,********
 2015-6-3,0.006,********
 2015-6-4,0.006,********
 2015-6-5,0.005,********
 2015-6-6,0.009,********
 2015-6-7,0.008,********
 2015-6-8,0.014,********
 2015-6-9,0.014,********
 2015-6-10,0.014,********
 2015-6-11,0.021,********
 2015-6-12,0.023,********
 2015-6-13,0.026,********
 2015-6-14,0.025,********
 2015-6-15,0.022,********
 2015-6-16,0.019,********
 2015-6-17,0.017,********
 2015-6-18,0.020,********
 2015-6-19,0.018,********
 2015-6-20,0.018,********
 2015-6-21,0.017,********
 2015-6-22,0.152,********
 2015-6-23,0.219,********
 2015-6-24,0.252,********
 2015-6-25,0.318,********
 2015-6-26,0.273,********
 2015-6-27,0.239,********
 2015-6-28,0.196,********
 2015-6-29,0.161,********
 2015-6-30,0.134,********
 2015-7-1,0.111,********
 2015-7-2,0.092,********
 2015-7-3,0.076,********
 2015-7-4,0.062,********
 2015-7-5,0.215,********
 2015-7-6,0.095,********
 2015-7-7,0.122,********
 2015-7-8,0.129,********
 2015-7-9,0.136,********
 2015-7-10,0.125,********
 2015-7-11,0.113,********
 2015-7-12,0.094,********
 2015-7-13,0.080,********
 2015-7-14,0.068,********
 2015-7-15,0.058,********
 2015-7-16,0.049,********
 2015-7-17,0.042,********
 2015-7-18,0.035,********
 2015-7-19,0.031,********
 2015-7-20,0.027,********
 2015-7-21,0.024,********
 2015-7-22,0.157,********
 2015-7-23,0.115,********
 2015-7-24,0.135,********
 2015-7-25,0.118,********
 2015-7-26,0.098,********
 2015-7-27,0.088,********
 2015-7-28,0.077,********
 2015-7-29,0.068,********
 2015-7-30,0.060,********
 2015-7-31,0.051,********
 2015-8-1,0.043,********
 2015-8-2,0.036,********
 2015-8-3,0.031,********
 2015-8-4,0.026,********
 2015-8-5,0.023,********
 2015-8-6,0.019,********
 2015-8-7,0.016,********
 2015-8-8,0.014,********
 2015-8-9,0.012,********
 2015-8-10,0.010,********
 2015-8-11,0.009,********
 2015-8-12,0.008,********
 2015-8-13,0.007,********
 2015-8-14,0.006,********
 2015-8-15,0.009,********
 2015-8-16,0.302,********
 2015-8-17,0.325,********
 2015-8-18,0.400,********
 2015-8-19,0.482,********
 2015-8-20,0.414,********
 2015-8-21,0.355,********
 2015-8-22,0.289,********
 2015-8-23,0.238,********
 2015-8-24,0.201,********
 2015-8-25,0.169,********
 2015-8-26,0.145,********
 2015-8-27,0.123,********
 2015-8-28,0.105,********
 2015-8-29,0.090,********
 2015-8-30,0.077,********
 2015-8-31,0.069,********
 2015-9-1,0.060,********
 2015-9-2,0.052,********
 2015-9-3,0.047,********
 2015-9-4,0.043,********
 2015-9-5,0.043,********
 2015-9-6,0.042,********
 2015-9-7,0.044,********
 2015-9-8,0.046,********
 2015-9-9,0.046,********
 2015-9-10,0.046,********
 2015-9-11,0.044,********
 2015-9-12,0.038,********
 2015-9-13,0.033,********
 2015-9-14,0.050,********
 2015-9-15,0.068,********
 2015-9-16,0.094,********
 2015-9-17,0.087,********
 2015-9-18,0.075,********
 2015-9-19,0.063,********
 2015-9-20,0.054,********
 2015-9-21,0.047,********
 2015-9-22,0.048,********
 2015-9-23,0.047,********
