 Date, Qmod[mm/d], Qobs[mm/d]
 2010-3-11,0.537,5.198
 2010-3-12,0.467,8.680
 2010-3-13,0.407,7.609
 2010-3-14,0.363,9.265
 2010-3-15,0.328,13.246
 2010-3-16,0.287,5.217
 2010-3-17,0.253,4.712
 2010-3-18,0.225,7.326
 2010-3-19,0.201,6.445
 2010-3-20,0.182,3.538
 2010-3-21,0.165,2.675
 2010-3-22,0.150,2.521
 2010-3-23,0.135,2.138
 2010-3-24,0.121,1.934
 2010-3-25,0.125,1.935
 2010-3-26,0.139,2.042
 2010-3-27,0.133,2.134
 2010-3-28,0.125,2.333
 2010-3-29,0.143,1.934
 2010-3-30,0.257,2.576
 2010-3-31,0.482,5.342
 2010-4-1,0.729,9.175
 2010-4-2,0.852,5.273
 2010-4-3,0.954,6.688
 2010-4-4,1.001,7.833
 2010-4-5,0.964,11.364
 2010-4-6,0.942,15.581
 2010-4-7,0.920,6.029
 2010-4-8,0.890,4.773
 2010-4-9,0.844,4.020
 2010-4-10,0.773,3.327
 2010-4-11,0.686,2.937
 2010-4-12,0.606,2.616
 2010-4-13,0.535,2.488
 2010-4-14,0.470,2.156
 2010-4-15,0.411,1.942
 2010-4-16,0.358,1.814
 2010-4-17,0.314,1.781
 2010-4-18,0.278,1.934
 2010-4-19,0.251,1.631
 2010-4-20,0.225,1.719
 2010-4-21,0.200,1.549
 2010-4-22,0.180,1.442
 2010-4-23,0.178,1.465
 2010-4-24,0.179,1.855
 2010-4-25,0.169,1.517
 2010-4-26,0.162,1.352
 2010-4-27,0.162,1.293
 2010-4-28,0.164,1.368
 2010-4-29,0.157,1.242
 2010-4-30,0.188,1.166
 2010-5-1,0.194,1.164
 2010-5-2,0.186,1.111
 2010-5-3,0.183,1.061
 2010-5-4,0.184,1.117
 2010-5-5,0.183,1.240
 2010-5-6,0.181,1.253
 2010-5-7,0.174,1.305
 2010-5-8,0.169,1.127
 2010-5-9,0.165,1.041
 2010-5-10,0.154,1.021
 2010-5-11,0.147,1.050
 2010-5-12,0.144,1.066
 2010-5-13,0.140,0.980
 2010-5-14,0.128,0.948
 2010-5-15,0.118,0.913
 2010-5-16,0.109,0.862
 2010-5-17,0.103,0.842
 2010-5-18,0.099,0.814
 2010-5-19,0.096,0.786
 2010-5-20,0.090,0.771
 2010-5-21,0.086,0.970
 2010-5-22,0.084,1.077
 2010-5-23,0.082,0.877
 2010-5-24,0.080,0.879
 2010-5-25,0.075,0.897
 2010-5-26,0.071,0.820
 2010-5-27,0.071,0.865
 2010-5-28,0.073,0.934
 2010-5-29,0.108,0.971
 2010-5-30,0.140,2.672
 2010-5-31,0.154,1.403
 2010-6-1,0.172,0.968
 2010-6-2,0.192,0.834
 2010-6-3,0.188,0.763
 2010-6-4,0.185,0.722
 2010-6-5,0.213,0.709
 2010-6-6,0.261,0.740
 2010-6-7,0.271,0.832
 2010-6-8,0.315,0.851
 2010-6-9,0.334,1.839
 2010-6-10,0.336,1.043
 2010-6-11,0.351,0.855
 2010-6-12,0.377,0.780
 2010-6-13,0.391,0.835
 2010-6-14,0.405,0.966
 2010-6-15,0.398,0.805
 2010-6-16,0.382,0.722
 2010-6-17,0.360,0.699
 2010-6-18,0.338,0.658
 2010-6-19,0.321,0.627
 2010-6-20,0.310,0.614
 2010-6-21,0.276,0.604
 2010-6-22,0.244,0.593
 2010-6-23,0.215,0.572
 2010-6-24,0.190,0.557
 2010-6-25,0.168,0.543
 2010-6-26,0.149,0.538
 2010-6-27,0.132,0.528
 2010-6-28,0.117,0.521
 2010-6-29,0.104,0.508
 2010-6-30,0.093,0.504
 2010-7-1,0.109,0.516
 2010-7-2,0.100,0.599
 2010-7-3,0.093,0.510
 2010-7-4,0.107,0.507
 2010-7-5,0.105,0.488
 2010-7-6,0.106,0.477
 2010-7-7,0.110,0.470
 2010-7-8,0.116,0.446
 2010-7-9,0.127,0.451
 2010-7-10,0.154,0.463
 2010-7-11,0.166,0.471
 2010-7-12,0.175,0.455
 2010-7-13,0.173,0.483
 2010-7-14,0.215,0.549
 2010-7-15,0.531,1.611
 2010-7-16,0.557,0.883
 2010-7-17,0.550,0.686
 2010-7-18,0.561,0.571
 2010-7-19,0.595,0.539
 2010-7-20,0.656,0.569
 2010-7-21,0.980,6.936
 2010-7-22,1.048,3.117
 2010-7-23,1.090,1.169
 2010-7-24,1.117,0.858
 2010-7-25,1.061,0.743
 2010-7-26,1.010,0.706
 2010-7-27,0.979,0.698
 2010-7-28,0.948,0.800
 2010-7-29,0.925,0.899
 2010-7-30,0.874,0.762
 2010-7-31,0.786,1.011
 2010-8-1,0.715,1.536
 2010-8-2,0.653,1.320
 2010-8-3,0.599,0.925
 2010-8-4,0.544,0.788
 2010-8-5,0.495,0.834
 2010-8-6,0.454,0.817
 2010-8-7,0.414,0.756
 2010-8-8,0.380,0.697
 2010-8-9,0.347,0.726
 2010-8-10,0.362,1.193
 2010-8-11,0.403,4.626
 2010-8-12,0.396,4.586
 2010-8-13,0.390,1.952
 2010-8-14,0.385,1.277
 2010-8-15,0.382,1.028
 2010-8-16,0.394,0.912
 2010-8-17,0.387,0.974
 2010-8-18,0.378,1.026
 2010-8-19,0.369,0.852
 2010-8-20,0.353,0.786
 2010-8-21,0.328,0.721
 2010-8-22,0.302,0.682
 2010-8-23,0.356,0.831
 2010-8-24,0.589,2.888
 2010-8-25,0.602,1.787
 2010-8-26,0.594,1.121
 2010-8-27,0.608,1.006
 2010-8-28,0.608,1.112
 2010-8-29,0.612,3.894
 2010-8-30,0.603,1.735
 2010-8-31,0.597,1.120
 2010-9-1,0.599,0.968
 2010-9-2,0.581,0.895
 2010-9-3,0.524,0.830
 2010-9-4,0.477,0.792
 2010-9-5,0.435,0.765
 2010-9-6,0.396,0.733
 2010-9-7,0.380,0.913
 2010-9-8,0.357,1.858
 2010-9-9,0.324,1.127
 2010-9-10,0.305,0.890
 2010-9-11,0.337,0.844
 2010-9-12,0.374,0.816
 2010-9-13,0.388,0.927
 2010-9-14,0.461,0.936
 2010-9-15,0.593,3.185
 2010-9-16,0.636,2.592
 2010-9-17,0.683,1.573
 2010-9-18,0.725,1.325
 2010-9-19,0.736,1.440
 2010-9-20,0.739,2.350
 2010-9-21,0.784,1.476
 2010-9-22,0.890,1.426
 2010-9-23,1.151,22.503
 2010-9-24,1.302,7.862
 2010-9-25,1.309,4.041
 2010-9-26,1.329,2.633
 2010-9-27,1.291,2.070
 2010-9-28,1.214,1.799
 2010-9-29,1.238,4.075
 2010-9-30,1.293,3.161
 2010-10-1,1.530,3.240
 2010-10-2,1.622,2.875
 2010-10-3,1.627,1.991
 2010-10-4,1.525,1.642
 2010-10-5,1.470,1.434
 2010-10-6,1.361,1.313
 2010-10-7,1.263,1.227
 2010-10-8,1.191,1.176
 2010-10-9,1.114,1.142
 2010-10-10,1.037,1.098
 2010-10-11,0.928,1.056
 2010-10-12,0.838,1.022
 2010-10-13,0.764,0.999
 2010-10-14,0.703,0.977
 2010-10-15,0.623,1.002
 2010-10-16,0.554,1.353
 2010-10-17,0.495,1.169
 2010-10-18,0.445,1.060
 2010-10-19,0.532,2.308
 2010-10-20,0.557,2.148
 2010-10-21,0.620,4.210
 2010-10-22,0.743,3.003
 2010-10-23,0.875,3.408
 2010-10-24,0.941,4.934
 2010-10-25,1.000,2.371
 2010-10-26,1.092,2.487
 2010-10-27,1.104,1.860
 2010-10-28,1.112,1.467
 2010-10-29,1.194,1.460
 2010-10-30,1.204,1.896
 2010-10-31,1.170,1.334
 2010-11-1,1.245,1.254
 2010-11-2,1.303,1.283
 2010-11-3,1.298,1.307
 2010-11-4,1.254,1.191
 2010-11-5,1.253,1.216
 2010-11-6,1.196,1.227
 2010-11-7,1.151,1.206
 2010-11-8,1.216,3.581
 2010-11-9,1.333,4.392
 2010-11-10,1.361,2.005
 2010-11-11,1.484,1.716
 2010-11-12,1.561,1.787
 2010-11-13,1.559,2.067
 2010-11-14,1.561,1.630
 2010-11-15,1.493,1.455
 2010-11-16,1.412,1.262
 2010-11-17,1.387,1.339
 2010-11-18,1.427,2.017
 2010-11-19,1.489,7.254
 2010-11-20,1.633,3.579
 2010-11-21,1.688,2.520
 2010-11-22,1.759,4.083
 2010-11-23,1.797,6.338
 2010-11-24,1.806,5.320
 2010-11-25,1.824,3.360
 2010-11-26,1.917,2.927
 2010-11-27,2.144,2.645
 2010-11-28,2.398,2.391
 2010-11-29,2.506,2.184
 2010-11-30,2.562,2.012
 2010-12-1,2.491,1.861
 2010-12-2,2.344,1.735
 2010-12-3,2.198,1.623
 2010-12-4,2.077,1.761
 2010-12-5,1.950,1.985
 2010-12-6,1.798,1.773
 2010-12-7,1.634,1.591
 2010-12-8,1.465,1.489
 2010-12-9,1.431,2.183
 2010-12-10,1.467,21.417
 2010-12-11,1.345,16.893
 2010-12-12,1.266,5.902
 2010-12-13,1.407,3.920
 2010-12-14,1.279,4.795
 2010-12-15,1.186,5.231
 2010-12-16,1.205,5.546
 2010-12-17,1.128,3.293
 2010-12-18,1.082,2.657
 2010-12-19,1.075,2.372
 2010-12-20,1.026,2.153
 2010-12-21,0.971,1.906
 2010-12-22,0.920,1.716
 2010-12-23,0.833,1.734
 2010-12-24,0.747,1.612
 2010-12-25,0.669,1.553
 2010-12-26,0.633,1.502
 2010-12-27,0.676,1.508
 2010-12-28,0.797,4.347
 2010-12-29,0.777,4.898
 2010-12-30,0.754,3.937
 2010-12-31,0.756,5.354
 2011-1-1,0.701,4.471
 2011-1-2,0.655,2.677
 2011-1-3,0.646,2.873
 2011-1-4,0.690,2.707
 2011-1-5,0.699,2.472
 2011-1-6,0.692,3.264
 2011-1-7,0.726,2.049
 2011-1-8,0.824,1.908
 2011-1-9,0.829,1.727
 2011-1-10,0.834,1.673
 2011-1-11,0.881,1.649
 2011-1-12,0.903,1.618
 2011-1-13,1.032,3.409
 2011-1-14,1.074,3.896
 2011-1-15,1.097,4.387
 2011-1-16,1.195,3.759
 2011-1-17,1.142,2.423
 2011-1-18,1.064,1.960
 2011-1-19,1.004,1.789
 2011-1-20,0.921,1.661
 2011-1-21,0.844,1.597
 2011-1-22,0.773,1.612
 2011-1-23,0.693,1.617
 2011-1-24,0.636,1.984
 2011-1-25,0.596,3.408
 2011-1-26,0.556,2.807
 2011-1-27,0.510,2.243
 2011-1-28,0.463,1.805
 2011-1-29,0.420,1.643
 2011-1-30,0.381,1.550
 2011-1-31,0.341,1.501
 2011-2-1,0.307,1.545
 2011-2-2,0.308,1.497
 2011-2-3,0.398,1.549
 2011-2-4,0.637,2.501
 2011-2-5,0.718,3.048
 2011-2-6,0.842,1.825
 2011-2-7,0.981,2.232
 2011-2-8,1.010,1.868
 2011-2-9,1.027,1.766
 2011-2-10,1.040,2.145
 2011-2-11,1.103,1.694
 2011-2-12,1.261,2.076
 2011-2-13,1.305,2.115
 2011-2-14,1.412,2.145
 2011-2-15,1.433,2.249
 2011-2-16,1.442,4.231
 2011-2-17,1.402,2.726
 2011-2-18,1.325,2.245
 2011-2-19,1.305,2.286
 2011-2-20,1.259,2.056
 2011-2-21,1.164,1.898
 2011-2-22,1.154,1.803
 2011-2-23,1.193,2.327
 2011-2-24,1.098,2.236
 2011-2-25,1.007,2.038
 2011-2-26,0.932,1.859
 2011-2-27,0.832,1.758
 2011-2-28,0.745,1.704
 2011-3-1,0.671,1.654
 2011-3-2,0.606,1.608
 2011-3-3,0.549,1.557
 2011-3-4,0.487,1.533
 2011-3-5,0.423,1.529
 2011-3-6,0.368,1.524
 2011-3-7,0.320,1.498
 2011-3-8,0.283,1.468
 2011-3-9,0.297,1.461
 2011-3-10,0.404,1.573
 2011-3-11,0.455,1.583
 2011-3-12,0.580,1.571
 2011-3-13,1.084,7.989
 2011-3-14,1.243,4.063
 2011-3-15,1.485,4.919
 2011-3-16,1.713,4.461
 2011-3-17,1.683,3.205
 2011-3-18,1.617,2.642
 2011-3-19,1.588,2.316
 2011-3-20,1.467,3.038
 2011-3-21,1.359,6.097
 2011-3-22,1.255,3.008
 2011-3-23,1.113,2.026
 2011-3-24,0.983,1.762
 2011-3-25,0.852,1.617
 2011-3-26,0.745,1.662
 2011-3-27,0.652,1.793
 2011-3-28,0.575,1.559
 2011-3-29,0.513,1.452
 2011-3-30,0.553,1.398
 2011-3-31,0.536,1.706
 2011-4-1,0.509,1.566
 2011-4-2,0.500,1.573
 2011-4-3,0.469,1.407
 2011-4-4,0.426,1.282
 2011-4-5,0.391,1.226
 2011-4-6,0.364,1.174
 2011-4-7,0.342,1.139
 2011-4-8,0.320,1.095
 2011-4-9,0.298,1.098
 2011-4-10,0.270,1.123
 2011-4-11,0.244,1.113
 2011-4-12,0.218,1.108
 2011-4-13,0.195,1.105
 2011-4-14,0.174,1.089
 2011-4-15,0.155,1.044
 2011-4-16,0.138,0.995
 2011-4-17,0.123,0.942
 2011-4-18,0.110,0.910
 2011-4-19,0.100,0.881
 2011-4-20,0.093,0.861
 2011-4-21,0.082,0.811
 2011-4-22,0.073,0.773
 2011-4-23,0.070,0.776
 2011-4-24,0.071,0.773
 2011-4-25,0.064,0.730
 2011-4-26,0.059,0.708
 2011-4-27,0.055,0.679
 2011-4-28,0.052,0.642
 2011-4-29,0.048,0.643
 2011-4-30,0.046,0.634
 2011-5-1,0.045,0.569
 2011-5-2,0.043,0.546
 2011-5-3,0.038,0.546
 2011-5-4,0.034,0.545
 2011-5-5,0.032,0.566
 2011-5-6,0.039,0.577
 2011-5-7,0.085,0.577
 2011-5-8,0.199,0.694
 2011-5-9,0.213,0.814
 2011-5-10,0.218,0.683
 2011-5-11,0.247,0.672
 2011-5-12,0.266,0.659
 2011-5-13,0.285,0.640
 2011-5-14,0.308,0.625
 2011-5-15,0.334,0.749
 2011-5-16,0.352,0.775
 2011-5-17,0.348,0.687
 2011-5-18,0.325,0.566
 2011-5-19,0.304,0.502
 2011-5-20,0.284,0.540
 2011-5-21,0.267,0.495
 2011-5-22,0.249,0.476
 2011-5-23,0.259,0.455
 2011-5-24,0.249,0.459
 2011-5-25,0.272,0.434
 2011-5-26,0.292,0.563
 2011-5-27,0.295,0.845
 2011-5-28,0.294,0.698
 2011-5-29,0.294,0.545
 2011-5-30,0.296,0.527
 2011-5-31,0.293,0.521
 2011-6-1,0.288,0.448
 2011-6-2,0.282,0.398
 2011-6-3,0.277,0.368
 2011-6-4,0.262,0.346
 2011-6-5,0.238,0.346
 2011-6-6,0.215,0.345
 2011-6-7,0.213,0.381
 2011-6-8,0.252,0.663
 2011-6-9,0.245,0.479
 2011-6-10,0.233,0.433
 2011-6-11,0.228,0.397
 2011-6-12,0.245,0.395
 2011-6-13,0.254,0.436
 2011-6-14,0.262,0.458
 2011-6-15,0.275,0.386
 2011-6-16,0.299,0.457
 2011-6-17,0.312,0.759
 2011-6-18,0.310,0.556
 2011-6-19,0.307,0.652
 2011-6-20,0.307,0.495
 2011-6-21,0.338,0.781
 2011-6-22,0.354,2.431
 2011-6-23,0.464,1.258
 2011-6-24,0.467,1.199
 2011-6-25,0.461,0.853
 2011-6-26,0.443,0.672
 2011-6-27,0.436,0.660
 2011-6-28,0.434,0.593
 2011-6-29,0.431,0.698
 2011-6-30,0.428,0.657
 2011-7-1,0.425,0.542
 2011-7-2,0.413,0.453
 2011-7-3,0.378,0.391
 2011-7-4,0.350,0.346
 2011-7-5,0.329,0.314
 2011-7-6,0.335,0.346
 2011-7-7,0.335,0.531
 2011-7-8,0.444,0.453
 2011-7-9,0.462,0.393
 2011-7-10,0.494,0.639
 2011-7-11,0.501,1.650
 2011-7-12,0.496,0.879
 2011-7-13,0.504,0.543
 2011-7-14,0.521,0.410
 2011-7-15,0.632,0.357
 2011-7-16,0.678,0.387
 2011-7-17,0.885,0.515
 2011-7-18,0.928,1.100
 2011-7-19,0.906,2.890
 2011-7-20,0.883,1.552
 2011-7-21,0.858,0.908
 2011-7-22,0.844,0.656
 2011-7-23,0.840,0.536
 2011-7-24,0.834,0.461
 2011-7-25,0.807,0.426
 2011-7-26,0.760,0.401
 2011-7-27,0.685,0.361
 2011-7-28,0.608,0.335
 2011-7-29,0.542,0.331
 2011-7-30,0.486,0.304
 2011-7-31,0.428,0.298
 2011-8-1,0.407,0.306
 2011-8-2,0.416,0.502
 2011-8-3,0.385,0.601
 2011-8-4,0.402,0.427
 2011-8-5,0.391,0.571
 2011-8-6,0.445,0.534
 2011-8-7,0.788,7.200
 2011-8-8,1.062,22.077
 2011-8-9,1.154,4.513
 2011-8-10,1.379,10.405
 2011-8-11,1.550,7.085
 2011-8-12,1.622,2.586
 2011-8-13,1.730,1.858
 2011-8-14,1.836,1.521
 2011-8-15,1.804,1.304
 2011-8-16,1.767,1.172
 2011-8-17,1.682,1.077
 2011-8-18,1.783,1.014
 2011-8-19,1.659,0.971
 2011-8-20,1.528,0.905
 2011-8-21,1.399,0.855
 2011-8-22,1.232,0.817
 2011-8-23,1.090,0.789
 2011-8-24,0.964,0.762
 2011-8-25,0.855,0.763
 2011-8-26,0.788,0.754
 2011-8-27,0.806,0.777
 2011-8-28,0.895,13.210
 2011-8-29,0.888,5.212
 2011-8-30,0.871,2.585
 2011-8-31,0.876,1.895
 2011-9-1,0.862,1.469
 2011-9-2,0.824,1.402
 2011-9-3,0.790,1.296
 2011-9-4,0.761,1.140
 2011-9-5,0.816,1.067
 2011-9-6,0.788,1.062
 2011-9-7,0.721,1.096
 2011-9-8,0.667,1.101
 2011-9-9,0.620,0.965
 2011-9-10,0.596,1.097
 2011-9-11,0.591,1.155
 2011-9-12,0.620,1.122
 2011-9-13,0.721,2.037
 2011-9-14,0.785,2.044
 2011-9-15,0.809,1.369
 2011-9-16,0.897,1.163
 2011-9-17,1.137,2.875
 2011-9-18,1.347,3.232
 2011-9-19,1.397,2.164
 2011-9-20,1.449,1.398
 2011-9-21,1.459,1.207
 2011-9-22,1.396,1.116
 2011-9-23,1.316,1.032
 2011-9-24,1.247,0.961
 2011-9-25,1.191,0.908
 2011-9-26,1.115,0.866
 2011-9-27,1.012,0.836
 2011-9-28,0.901,0.815
 2011-9-29,0.804,0.785
 2011-9-30,0.724,0.773
 2011-10-1,0.713,0.953
 2011-10-2,0.793,1.247
 2011-10-3,0.754,1.094
 2011-10-4,0.723,0.890
 2011-10-5,0.697,0.819
 2011-10-6,0.662,0.777
 2011-10-7,0.645,0.807
 2011-10-8,0.651,0.822
 2011-10-9,0.660,0.993
 2011-10-10,0.655,0.894
 2011-10-11,0.642,0.791
 2011-10-12,0.615,0.740
 2011-10-13,0.559,0.713
 2011-10-14,0.513,0.695
 2011-10-15,0.472,0.684
 2011-10-16,0.433,0.669
 2011-10-17,0.477,0.665
 2011-10-18,0.535,1.297
 2011-10-19,0.624,2.216
 2011-10-20,0.642,1.248
 2011-10-21,0.689,1.182
 2011-10-22,0.734,1.032
 2011-10-23,0.728,0.901
 2011-10-24,0.747,0.832
 2011-10-25,0.789,1.432
 2011-10-26,0.911,2.040
 2011-10-27,0.921,1.226
 2011-10-28,0.904,0.984
 2011-10-29,0.892,0.904
 2011-10-30,0.829,0.851
 2011-10-31,0.767,0.818
 2011-11-1,0.714,0.779
 2011-11-2,0.668,0.750
 2011-11-3,0.645,0.795
 2011-11-4,0.609,0.783
 2011-11-5,0.549,0.731
 2011-11-6,0.501,0.703
 2011-11-7,0.461,0.689
 2011-11-8,0.407,0.688
 2011-11-9,0.361,0.689
 2011-11-10,0.321,0.690
 2011-11-11,0.335,0.686
 2011-11-12,0.320,0.836
 2011-11-13,0.287,0.799
 2011-11-14,0.262,0.721
 2011-11-15,0.244,0.692
 2011-11-16,0.217,0.662
 2011-11-17,0.215,0.645
 2011-11-18,0.203,0.632
 2011-11-19,0.188,0.616
 2011-11-20,0.174,0.607
 2011-11-21,0.193,0.602
 2011-11-22,0.204,0.682
 2011-11-23,0.242,0.688
 2011-11-24,0.266,0.650
 2011-11-25,0.354,0.708
 2011-11-26,0.483,0.779
 2011-11-27,0.610,1.187
 2011-11-28,0.666,1.085
 2011-11-29,0.744,0.909
 2011-11-30,0.826,0.920
 2011-12-1,0.846,0.943
 2011-12-2,0.934,0.877
 2011-12-3,1.002,1.282
 2011-12-4,1.041,1.264
 2011-12-5,0.998,0.962
 2011-12-6,0.967,0.840
 2011-12-7,0.996,0.945
 2011-12-8,1.198,5.781
 2011-12-9,1.263,3.598
 2011-12-10,1.399,1.639
 2011-12-11,1.432,1.352
 2011-12-12,1.410,1.197
 2011-12-13,1.411,1.175
 2011-12-14,1.371,1.294
 2011-12-15,1.305,1.119
 2011-12-16,1.295,0.955
 2011-12-17,1.263,0.904
 2011-12-18,1.162,0.847
 2011-12-19,1.101,1.025
 2011-12-20,1.123,1.507
 2011-12-21,1.126,3.103
 2011-12-22,1.072,4.819
 2011-12-23,1.015,1.960
 2011-12-24,0.946,1.279
 2011-12-25,0.878,1.150
 2011-12-26,0.799,1.136
 2011-12-27,0.748,1.012
 2011-12-28,0.748,0.979
 2011-12-29,0.828,1.248
 2011-12-30,0.913,1.897
 2011-12-31,1.080,3.668
 2012-1-1,1.088,1.802
 2012-1-2,1.134,1.307
 2012-1-3,1.337,2.324
 2012-1-4,1.479,3.265
 2012-1-5,1.730,4.851
 2012-1-6,1.767,2.639
 2012-1-7,1.728,2.986
 2012-1-8,1.684,2.086
 2012-1-9,1.569,2.033
 2012-1-10,1.455,1.574
 2012-1-11,1.392,1.462
 2012-1-12,1.398,1.889
 2012-1-13,1.300,1.662
 2012-1-14,1.190,1.340
 2012-1-15,1.076,1.178
 2012-1-16,0.947,1.093
 2012-1-17,0.837,1.079
 2012-1-18,0.754,1.056
 2012-1-19,0.695,1.031
 2012-1-20,0.689,1.060
 2012-1-21,0.728,2.491
 2012-1-22,0.871,2.992
 2012-1-23,0.864,1.996
 2012-1-24,0.867,1.496
 2012-1-25,0.908,2.181
 2012-1-26,0.906,2.058
 2012-1-27,0.855,1.427
 2012-1-28,0.820,1.231
 2012-1-29,0.783,1.163
 2012-1-30,0.746,1.115
 2012-1-31,0.688,1.051
 2012-2-1,0.617,1.000
 2012-2-2,0.553,0.946
 2012-2-3,0.494,0.908
 2012-2-4,0.447,0.902
 2012-2-5,0.412,0.871
 2012-2-6,0.367,0.846
 2012-2-7,0.330,0.827
 2012-2-8,0.340,0.863
 2012-2-9,0.434,1.635
 2012-2-10,0.421,1.457
 2012-2-11,0.407,1.258
 2012-2-12,0.406,1.183
 2012-2-13,0.370,1.095
 2012-2-14,0.337,1.072
 2012-2-15,0.312,1.291
 2012-2-16,0.288,1.227
 2012-2-17,0.285,1.079
 2012-2-18,0.305,1.343
 2012-2-19,0.308,1.193
 2012-2-20,0.293,1.290
 2012-2-21,0.275,1.576
 2012-2-22,0.258,1.202
 2012-2-23,0.238,1.056
 2012-2-24,0.218,0.940
 2012-2-25,0.204,0.889
 2012-2-26,0.191,0.876
 2012-2-27,0.179,0.863
 2012-2-28,0.160,0.835
 2012-2-29,0.140,0.817
 2012-3-1,0.123,0.805
 2012-3-2,0.110,0.813
 2012-3-3,0.101,0.826
 2012-3-4,0.098,0.812
 2012-3-5,0.089,0.800
 2012-3-6,0.086,0.835
 2012-3-7,0.094,0.852
 2012-3-8,0.093,0.828
 2012-3-9,0.091,0.797
 2012-3-10,0.091,0.753
 2012-3-11,0.092,0.731
 2012-3-12,0.090,0.719
 2012-3-13,0.087,0.709
 2012-3-14,0.081,0.698
 2012-3-15,0.076,0.688
 2012-3-16,0.070,0.669
 2012-3-17,0.062,0.633
 2012-3-18,0.054,0.605
 2012-3-19,0.048,0.586
 2012-3-20,0.042,0.570
 2012-3-21,0.037,0.557
 2012-3-22,0.033,0.549
 2012-3-23,0.029,0.543
 2012-3-24,0.026,0.539
 2012-3-25,0.023,0.532
 2012-3-26,0.020,0.524
 2012-3-27,0.018,0.515
 2012-3-28,0.016,0.507
 2012-3-29,0.014,0.503
 2012-3-30,0.012,0.493
 2012-3-31,0.011,0.496
 2012-4-1,0.024,0.507
 2012-4-2,0.112,0.637
 2012-4-3,0.465,0.756
 2012-4-4,0.496,0.738
 2012-4-5,0.510,1.006
 2012-4-6,0.564,3.921
 2012-4-7,0.555,2.358
 2012-4-8,0.549,1.916
 2012-4-9,0.556,1.285
 2012-4-10,0.577,1.325
 2012-4-11,0.610,1.561
 2012-4-12,0.620,1.815
 2012-4-13,0.571,1.886
 2012-4-14,0.530,1.907
 2012-4-15,0.488,1.659
 2012-4-16,0.473,1.415
 2012-4-17,0.513,1.373
 2012-4-18,0.547,1.485
 2012-4-19,0.582,2.100
 2012-4-20,0.739,3.477
 2012-4-21,0.950,8.590
 2012-4-22,0.993,4.913
 2012-4-23,1.054,3.131
 2012-4-24,1.219,4.239
 2012-4-25,1.429,8.416
 2012-4-26,1.625,13.608
 2012-4-27,1.758,6.794
 2012-4-28,1.782,4.230
 2012-4-29,1.794,3.003
 2012-4-30,1.759,3.628
 2012-5-1,1.646,2.821
 2012-5-2,1.543,2.191
 2012-5-3,1.459,1.937
 2012-5-4,1.334,1.868
 2012-5-5,1.197,1.763
 2012-5-6,1.058,1.695
 2012-5-7,0.931,1.557
 2012-5-8,0.879,1.498
 2012-5-9,0.781,1.387
 2012-5-10,0.734,1.691
 2012-5-11,0.780,3.286
 2012-5-12,0.741,2.270
 2012-5-13,0.704,1.545
 2012-5-14,0.690,1.341
 2012-5-15,0.665,1.347
 2012-5-16,0.651,1.197
 2012-5-17,0.648,1.282
 2012-5-18,0.627,1.890
 2012-5-19,0.584,1.705
 2012-5-20,0.543,1.272
