 Date, Qmod[mm/d], Qobs[mm/d]
 2011-7-5,0.046,0.284
 2011-7-6,0.037,0.235
 2011-7-7,0.056,0.224
 2011-7-8,0.063,0.247
 2011-7-9,0.057,0.274
 2011-7-10,0.046,0.242
 2011-7-11,0.042,0.208
 2011-7-12,0.030,0.200
 2011-7-13,0.020,0.190
 2011-7-14,0.016,0.147
 2011-7-15,0.011,0.143
 2011-7-16,0.131,0.161
 2011-7-17,0.190,0.157
 2011-7-18,0.219,0.196
 2011-7-19,0.225,0.185
 2011-7-20,0.240,0.152
 2011-7-21,0.222,0.164
 2011-7-22,0.183,0.160
 2011-7-23,0.106,0.197
 2011-7-24,0.073,0.197
 2011-7-25,0.062,0.193
 2011-7-26,0.058,0.194
 2011-7-27,0.043,0.200
 2011-7-28,0.036,0.202
 2011-7-29,0.033,0.217
 2011-7-30,0.030,0.227
 2011-7-31,0.028,0.232
 2011-8-1,0.027,0.229
 2011-8-2,0.026,0.226
 2011-8-3,0.062,0.244
 2011-8-4,0.129,0.239
 2011-8-5,0.120,0.167
 2011-8-6,0.115,0.151
 2011-8-7,0.116,0.134
 2011-8-8,0.111,0.122
 2011-8-9,0.090,0.119
 2011-8-10,0.052,0.135
 2011-8-11,0.047,0.143
 2011-8-12,0.046,0.152
 2011-8-13,0.043,0.160
 2011-8-14,0.042,0.155
 2011-8-15,0.041,0.155
 2011-8-16,0.037,0.149
 2011-8-17,0.032,0.145
 2011-8-18,0.117,0.191
 2011-8-19,0.105,0.214
 2011-8-20,0.099,0.203
 2011-8-21,0.097,0.173
 2011-8-22,0.098,0.148
 2011-8-23,0.087,0.166
 2011-8-24,0.057,0.163
 2011-8-25,0.159,0.188
 2011-8-26,0.230,0.248
 2011-8-27,0.241,0.235
 2011-8-28,0.249,0.214
 2011-8-29,0.266,0.173
 2011-8-30,0.257,0.164
 2011-8-31,0.191,0.155
 2011-9-1,0.104,0.149
 2011-9-2,0.077,0.132
 2011-9-3,0.068,0.115
 2011-9-4,0.080,0.119
 2011-9-5,0.085,0.119
 2011-9-6,0.098,0.113
 2011-9-7,0.097,0.112
 2011-9-8,0.099,0.102
 2011-9-9,0.092,0.080
 2011-9-10,0.085,0.078
 2011-9-11,0.075,0.081
 2011-9-12,0.067,0.074
 2011-9-13,0.065,0.071
 2011-9-14,0.063,0.070
 2011-9-15,0.062,0.065
 2011-9-16,0.062,0.067
 2011-9-17,0.061,0.084
 2011-9-18,0.060,0.087
 2011-9-19,0.060,0.088
 2011-9-20,0.074,0.089
 2011-9-21,0.072,0.088
 2011-9-22,0.070,0.084
 2011-9-23,0.069,0.091
 2011-9-24,0.068,0.094
 2011-9-25,0.063,0.093
 2011-9-26,0.060,0.089
 2011-9-27,0.058,0.091
 2011-9-28,0.057,0.089
 2011-9-29,0.056,0.087
 2011-9-30,0.055,0.088
 2011-10-1,0.054,0.090
 2011-10-2,0.053,0.089
 2011-10-3,0.052,0.082
 2011-10-4,0.051,0.078
 2011-10-5,0.059,0.075
 2011-10-6,0.064,0.065
 2011-10-7,0.061,0.061
 2011-10-8,0.136,0.068
 2011-10-9,0.127,0.101
 2011-10-10,0.120,0.103
 2011-10-11,0.117,0.101
 2011-10-12,0.118,0.094
 2011-10-13,0.105,0.086
 2011-10-14,0.073,0.083
 2011-10-15,0.065,0.089
 2011-10-16,0.061,0.100
 2011-10-17,0.077,0.106
 2011-10-18,0.072,0.109
 2011-10-19,0.070,0.101
 2011-10-20,0.068,0.100
 2011-10-21,0.067,0.135
 2011-10-22,0.062,0.179
 2011-10-23,0.059,0.193
 2011-10-24,0.058,0.194
 2011-10-25,0.060,0.197
 2011-10-26,0.075,0.196
 2011-10-27,0.083,0.203
 2011-10-28,0.078,0.221
 2011-10-29,0.075,0.250
 2011-10-30,0.072,0.221
 2011-10-31,0.068,0.212
 2011-11-1,0.063,0.221
 2011-11-2,0.058,0.221
 2011-11-3,0.265,0.248
 2011-11-4,0.275,0.332
 2011-11-5,0.286,0.309
 2011-11-6,0.299,0.232
 2011-11-7,0.320,0.202
 2011-11-8,0.290,0.200
 2011-11-9,0.147,0.196
 2011-11-10,0.104,0.200
 2011-11-11,0.089,0.191
 2011-11-12,0.083,0.227
 2011-11-13,0.076,0.245
 2011-11-14,0.066,0.242
 2011-11-15,0.061,0.242
 2011-11-16,0.059,0.242
 2011-11-17,0.057,0.250
 2011-11-18,0.055,0.302
 2011-11-19,0.053,0.339
 2011-11-20,0.051,0.342
 2011-11-21,0.050,0.351
 2011-11-22,0.048,0.354
 2011-11-23,0.046,0.359
 2011-11-24,0.045,0.354
 2011-11-25,0.043,0.356
 2011-11-26,0.041,0.348
 2011-11-27,0.039,0.348
 2011-11-28,0.038,0.326
 2011-11-29,0.036,0.215
 2011-11-30,0.034,0.188
 2011-12-1,0.061,0.350
 2011-12-2,0.077,0.356
 2011-12-3,0.068,0.369
 2011-12-4,0.066,0.368
 2011-12-5,0.061,0.363
 2011-12-6,0.071,0.357
 2011-12-7,0.061,0.351
 2011-12-8,0.091,0.341
 2011-12-9,0.087,0.309
 2011-12-10,0.084,0.215
 2011-12-11,0.119,0.191
 2011-12-12,0.238,0.206
 2011-12-13,0.239,0.294
 2011-12-14,0.226,0.254
 2011-12-15,0.337,0.190
 2011-12-16,0.403,0.311
 2011-12-17,0.383,0.351
 2011-12-18,0.293,0.336
 2011-12-19,0.334,0.317
 2011-12-20,0.366,0.320
 2011-12-21,0.266,0.299
 2011-12-22,0.208,0.244
 2011-12-23,0.286,0.259
 2011-12-24,0.303,0.250
 2011-12-25,0.263,0.263
 2011-12-26,0.221,0.230
 2011-12-27,0.229,0.203
 2011-12-28,0.211,0.200
 2011-12-29,0.110,0.206
 2011-12-30,0.172,0.294
 2011-12-31,0.183,0.302
 2012-1-1,0.259,0.256
 2012-1-2,0.330,0.262
 2012-1-3,0.483,0.350
 2012-1-4,0.570,0.495
 2012-1-5,0.540,0.420
 2012-1-6,0.562,0.353
 2012-1-7,0.527,0.272
 2012-1-8,0.455,0.218
 2012-1-9,0.274,0.134
 2012-1-10,0.164,0.128
 2012-1-11,0.138,0.175
 2012-1-12,0.129,0.151
 2012-1-13,0.126,0.208
 2012-1-14,0.124,0.247
 2012-1-15,0.123,0.248
 2012-1-16,0.122,0.247
 2012-1-17,0.121,0.215
 2012-1-18,0.208,0.188
 2012-1-19,0.224,0.296
 2012-1-20,0.313,0.568
 2012-1-21,0.344,0.994
 2012-1-22,0.373,0.762
 2012-1-23,0.368,0.428
 2012-1-24,0.385,0.329
 2012-1-25,0.390,0.302
 2012-1-26,0.306,0.354
 2012-1-27,0.302,0.492
 2012-1-28,0.316,0.401
 2012-1-29,0.308,0.321
 2012-1-30,0.235,0.284
 2012-1-31,0.182,0.271
 2012-2-1,0.167,0.247
 2012-2-2,0.156,0.235
 2012-2-3,0.152,0.226
 2012-2-4,0.308,0.203
 2012-2-5,0.340,0.229
 2012-2-6,0.364,0.230
 2012-2-7,0.397,0.223
 2012-2-8,0.435,0.212
 2012-2-9,0.399,0.205
 2012-2-10,0.225,0.202
 2012-2-11,0.186,0.196
 2012-2-12,0.175,0.193
 2012-2-13,0.170,0.220
 2012-2-14,0.167,0.725
 2012-2-15,0.164,1.185
 2012-2-16,0.162,0.746
 2012-2-17,0.161,0.441
 2012-2-18,0.163,0.342
 2012-2-19,0.161,0.291
 2012-2-20,0.161,0.250
 2012-2-21,0.160,0.238
 2012-2-22,0.159,0.274
 2012-2-23,0.154,0.286
 2012-2-24,0.151,0.314
 2012-2-25,0.149,0.327
 2012-2-26,0.147,0.326
 2012-2-27,0.144,0.326
 2012-2-28,0.142,0.366
 2012-2-29,0.139,0.389
 2012-3-1,0.137,0.314
 2012-3-2,0.134,0.281
 2012-3-3,0.131,0.232
 2012-3-4,0.264,0.272
 2012-3-5,0.341,0.728
 2012-3-6,0.349,1.287
 2012-3-7,0.391,0.999
 2012-3-8,0.417,1.021
 2012-3-9,0.406,0.635
 2012-3-10,0.319,0.438
 2012-3-11,0.233,0.345
 2012-3-12,0.200,0.296
 2012-3-13,0.160,0.353
 2012-3-14,0.147,0.336
 2012-3-15,0.140,0.345
 2012-3-16,0.135,0.344
 2012-3-17,0.178,0.366
 2012-3-18,0.169,0.354
 2012-3-19,0.162,0.335
 2012-3-20,0.158,0.320
 2012-3-21,0.156,0.317
 2012-3-22,0.139,0.324
 2012-3-23,0.126,0.314
 2012-3-24,0.119,0.274
 2012-3-25,0.114,0.272
 2012-3-26,0.110,0.268
 2012-3-27,0.106,0.299
 2012-3-28,0.102,0.266
 2012-3-29,0.098,0.254
 2012-3-30,0.095,0.247
 2012-3-31,0.091,0.262
 2012-4-1,0.087,0.266
 2012-4-2,0.084,0.266
 2012-4-3,0.149,0.277
 2012-4-4,0.136,0.354
 2012-4-5,0.127,0.377
 2012-4-6,0.122,0.302
 2012-4-7,0.120,0.275
 2012-4-8,0.115,0.281
 2012-4-9,0.100,0.293
 2012-4-10,0.088,0.291
 2012-4-11,0.081,0.288
 2012-4-12,0.078,0.278
 2012-4-13,0.077,0.287
 2012-4-14,0.067,0.265
 2012-4-15,0.061,0.253
 2012-4-16,0.056,0.250
 2012-4-17,0.056,0.251
 2012-4-18,0.084,0.305
 2012-4-19,0.078,0.305
 2012-4-20,0.084,0.281
 2012-4-21,0.079,0.248
 2012-4-22,0.080,0.239
 2012-4-23,0.155,0.263
 2012-4-24,0.167,0.324
 2012-4-25,0.295,0.584
 2012-4-26,0.311,1.794
 2012-4-27,0.407,1.152
 2012-4-28,0.760,0.825
 2012-4-29,0.851,1.779
 2012-4-30,1.057,2.347
 2012-5-1,1.098,2.810
 2012-5-2,1.540,2.706
 2012-5-3,1.575,2.750
 2012-5-4,1.276,3.573
 2012-5-5,1.225,4.215
 2012-5-6,1.100,2.750
 2012-5-7,0.967,1.175
 2012-5-8,0.426,0.845
 2012-5-9,0.356,0.741
 2012-5-10,0.354,0.785
 2012-5-11,0.367,0.818
 2012-5-12,0.346,0.522
 2012-5-13,0.332,0.420
 2012-5-14,0.332,0.395
 2012-5-15,0.254,0.342
 2012-5-16,0.234,0.351
 2012-5-17,0.231,0.305
 2012-5-18,0.234,0.287
 2012-5-19,0.205,0.265
 2012-5-20,0.182,0.257
 2012-5-21,0.173,0.245
 2012-5-22,0.167,0.230
 2012-5-23,0.163,0.224
 2012-5-24,0.159,0.202
 2012-5-25,0.155,0.190
 2012-5-26,0.151,0.179
 2012-5-27,0.148,0.170
 2012-5-28,0.144,0.160
 2012-5-29,0.140,0.152
 2012-5-30,0.184,0.172
 2012-5-31,0.172,0.170
 2012-6-1,0.163,0.184
 2012-6-2,0.244,0.181
 2012-6-3,0.361,0.208
 2012-6-4,0.358,0.268
 2012-6-5,0.401,0.266
 2012-6-6,0.433,0.245
 2012-6-7,0.517,0.283
 2012-6-8,0.462,0.308
 2012-6-9,0.352,0.329
 2012-6-10,0.463,0.275
 2012-6-11,0.508,0.288
 2012-6-12,0.487,0.562
 2012-6-13,0.445,0.413
 2012-6-14,0.503,0.290
 2012-6-15,0.444,0.259
 2012-6-16,0.290,0.275
 2012-6-17,0.228,0.232
 2012-6-18,0.212,0.205
 2012-6-19,0.177,0.185
 2012-6-20,0.208,0.173
 2012-6-21,0.210,0.214
 2012-6-22,0.200,0.218
 2012-6-23,0.321,0.212
 2012-6-24,0.330,0.269
 2012-6-25,0.316,0.404
 2012-6-26,0.306,0.284
 2012-6-27,0.315,0.223
 2012-6-28,0.263,0.188
 2012-6-29,0.173,0.175
 2012-6-30,0.146,0.163
 2012-7-1,0.134,0.147
 2012-7-2,0.163,0.131
 2012-7-3,0.170,0.138
 2012-7-4,0.164,0.155
 2012-7-5,0.233,0.163
 2012-7-6,0.254,0.229
 2012-7-7,0.386,0.256
 2012-7-8,0.420,0.345
 2012-7-9,0.440,0.332
 2012-7-10,0.467,0.326
 2012-7-11,0.523,0.290
 2012-7-12,0.593,0.299
 2012-7-13,0.714,0.441
 2012-7-14,0.800,1.025
 2012-7-15,0.872,1.374
 2012-7-16,0.942,1.495
 2012-7-17,0.925,0.897
 2012-7-18,0.729,0.635
 2012-7-19,0.427,0.496
 2012-7-20,0.411,0.486
 2012-7-21,0.392,0.581
 2012-7-22,0.404,0.589
 2012-7-23,0.401,0.392
 2012-7-24,0.390,0.297
 2012-7-25,0.338,0.254
 2012-7-26,0.258,0.229
 2012-7-27,0.237,0.208
 2012-7-28,0.230,0.190
 2012-7-29,0.238,0.191
 2012-7-30,0.245,0.187
 2012-7-31,0.243,0.178
 2012-8-1,0.245,0.194
 2012-8-2,0.252,0.208
 2012-8-3,0.274,0.190
 2012-8-4,0.262,0.187
 2012-8-5,0.303,0.218
 2012-8-6,0.307,0.303
 2012-8-7,0.300,0.277
 2012-8-8,0.287,0.229
 2012-8-9,0.285,0.202
 2012-8-10,0.264,0.173
 2012-8-11,0.242,0.151
 2012-8-12,0.229,0.143
 2012-8-13,0.226,0.142
 2012-8-14,0.222,0.125
 2012-8-15,0.219,0.137
 2012-8-16,0.217,0.169
 2012-8-17,0.215,0.136
 2012-8-18,0.210,0.119
 2012-8-19,0.207,0.113
 2012-8-20,0.204,0.110
 2012-8-21,0.202,0.112
 2012-8-22,0.199,0.109
 2012-8-23,0.197,0.109
 2012-8-24,0.195,0.113
 2012-8-25,0.275,0.123
 2012-8-26,0.268,0.122
 2012-8-27,0.272,0.126
 2012-8-28,0.271,0.131
 2012-8-29,0.294,0.124
 2012-8-30,0.288,0.125
 2012-8-31,0.251,0.119
 2012-9-1,0.235,0.118
 2012-9-2,0.230,0.120
 2012-9-3,0.218,0.101
 2012-9-4,0.206,0.092
 2012-9-5,0.198,0.087
 2012-9-6,0.193,0.086
 2012-9-7,0.190,0.084
 2012-9-8,0.187,0.084
 2012-9-9,0.185,0.083
 2012-9-10,0.183,0.084
 2012-9-11,0.181,0.084
 2012-9-12,0.203,0.088
 2012-9-13,0.196,0.093
 2012-9-14,0.192,0.088
 2012-9-15,0.188,0.091
 2012-9-16,0.185,0.091
 2012-9-17,0.178,0.087
 2012-9-18,0.174,0.087
 2012-9-19,0.171,0.082
 2012-9-20,0.169,0.081
 2012-9-21,0.167,0.087
 2012-9-22,0.165,0.091
 2012-9-23,0.360,0.123
 2012-9-24,0.410,0.173
 2012-9-25,0.424,0.175
 2012-9-26,0.453,0.170
 2012-9-27,0.478,0.140
 2012-9-28,0.462,0.137
 2012-9-29,0.347,0.125
 2012-9-30,0.268,0.118
 2012-10-1,0.239,0.137
 2012-10-2,0.218,0.139
 2012-10-3,0.215,0.104
 2012-10-4,0.355,0.110
 2012-10-5,0.561,0.206
 2012-10-6,0.620,0.664
 2012-10-7,0.675,0.952
 2012-10-8,0.744,0.462
 2012-10-9,0.764,0.294
 2012-10-10,0.608,0.236
 2012-10-11,0.379,0.217
 2012-10-12,0.319,0.196
 2012-10-13,0.303,0.199
 2012-10-14,0.299,0.185
 2012-10-15,0.309,0.178
 2012-10-16,0.338,0.172
 2012-10-17,0.348,0.181
 2012-10-18,0.358,0.275
 2012-10-19,0.467,0.348
 2012-10-20,0.585,0.827
 2012-10-21,0.647,1.221
 2012-10-22,0.653,1.321
 2012-10-23,0.683,0.804
 2012-10-24,0.691,0.552
 2012-10-25,0.572,0.460
 2012-10-26,0.431,0.332
 2012-10-27,0.411,0.333
 2012-10-28,0.435,0.728
 2012-10-29,0.448,0.846
 2012-10-30,0.466,0.834
 2012-10-31,0.600,0.610
 2012-11-1,0.623,0.833
 2012-11-2,0.581,1.408
 2012-11-3,0.591,0.860
 2012-11-4,0.776,0.910
 2012-11-5,0.794,1.869
 2012-11-6,0.689,1.614
 2012-11-7,0.708,0.842
 2012-11-8,0.739,0.668
 2012-11-9,0.673,0.553
 2012-11-10,0.454,0.502
 2012-11-11,0.408,0.450
 2012-11-12,0.410,0.369
 2012-11-13,0.413,0.351
 2012-11-14,0.404,0.378
 2012-11-15,0.391,0.363
 2012-11-16,0.389,0.350
 2012-11-17,0.382,0.357
 2012-11-18,0.365,0.365
 2012-11-19,0.360,0.323
 2012-11-20,0.362,0.321
 2012-11-21,0.422,0.333
 2012-11-22,0.529,1.286
 2012-11-23,0.558,1.644
 2012-11-24,0.734,1.883
 2012-11-25,0.863,2.078
 2012-11-26,1.057,2.511
 2012-11-27,1.105,2.691
 2012-11-28,1.090,2.392
 2012-11-29,1.098,1.898
 2012-11-30,0.940,1.188
 2012-12-1,0.802,0.839
 2012-12-2,0.659,0.698
 2012-12-3,0.590,0.930
 2012-12-4,0.628,1.510
 2012-12-5,0.664,1.067
 2012-12-6,0.822,1.025
 2012-12-7,0.894,1.674
 2012-12-8,0.824,2.302
 2012-12-9,0.825,1.704
 2012-12-10,0.786,1.028
 2012-12-11,0.751,0.680
 2012-12-12,0.567,0.626
 2012-12-13,0.474,0.580
 2012-12-14,0.566,0.825
 2012-12-15,0.608,1.973
 2012-12-16,0.636,1.326
 2012-12-17,0.670,0.942
 2012-12-18,0.709,0.725
 2012-12-19,0.842,0.616
 2012-12-20,0.831,1.659
 2012-12-21,0.919,2.750
 2012-12-22,1.163,3.931
 2012-12-23,1.385,4.036
 2012-12-24,1.559,4.290
 2012-12-25,1.534,4.021
 2012-12-26,1.517,3.692
 2012-12-27,1.524,3.229
 2012-12-28,1.348,3.020
 2012-12-29,1.266,2.900
 2012-12-30,1.155,2.048
 2012-12-31,1.085,1.380
 2013-1-1,0.980,1.779
 2013-1-2,0.842,1.377
 2013-1-3,0.791,1.067
 2013-1-4,0.765,0.975
 2013-1-5,0.745,0.861
 2013-1-6,0.651,0.698
 2013-1-7,0.621,0.686
 2013-1-8,0.620,0.646
 2013-1-9,0.625,0.749
 2013-1-10,0.633,0.889
 2013-1-11,0.646,0.731
 2013-1-12,0.661,0.619
 2013-1-13,0.648,0.552
 2013-1-14,0.625,0.514
 2013-1-15,0.620,0.543
 2013-1-16,0.623,0.469
 2013-1-17,0.631,0.422
 2013-1-18,0.645,0.422
 2013-1-19,0.634,0.441
 2013-1-20,0.642,0.435
 2013-1-21,0.643,0.429
 2013-1-22,0.649,0.410
 2013-1-23,0.659,0.396
 2013-1-24,0.669,0.413
 2013-1-25,0.684,0.468
 2013-1-26,0.725,0.685
 2013-1-27,0.737,2.257
 2013-1-28,0.772,3.558
 2013-1-29,0.900,3.378
 2013-1-30,0.957,2.197
 2013-1-31,0.950,2.302
 2013-2-1,0.858,1.510
 2013-2-2,0.859,1.093
 2013-2-3,0.823,0.852
 2013-2-4,0.726,0.704
 2013-2-5,0.713,0.744
 2013-2-6,0.688,0.788
 2013-2-7,0.667,0.753
 2013-2-8,0.679,0.697
 2013-2-9,0.715,0.599
 2013-2-10,0.779,0.816
 2013-2-11,0.778,1.734
 2013-2-12,0.780,1.704
 2013-2-13,0.924,1.096
 2013-2-14,0.992,1.839
 2013-2-15,0.970,2.511
 2013-2-16,0.885,1.555
 2013-2-17,0.889,1.063
 2013-2-18,0.860,0.828
 2013-2-19,0.682,0.722
 2013-2-20,0.607,0.570
 2013-2-21,0.587,0.483
 2013-2-22,0.578,0.486
 2013-2-23,0.573,0.460
 2013-2-24,0.569,0.431
 2013-2-25,0.566,0.405
 2013-2-26,0.563,0.396
 2013-2-27,0.560,0.380
 2013-2-28,0.556,0.371
 2013-3-1,0.553,0.375
 2013-3-2,0.550,0.368
 2013-3-3,0.547,0.350
 2013-3-4,0.544,0.368
 2013-3-5,0.540,0.371
 2013-3-6,0.536,0.356
 2013-3-7,0.547,0.354
 2013-3-8,0.624,0.457
 2013-3-9,0.683,0.553
 2013-3-10,0.708,0.933
 2013-3-11,0.719,1.374
 2013-3-12,0.729,0.852
 2013-3-13,0.743,0.584
 2013-3-14,0.705,0.471
 2013-3-15,0.654,0.445
 2013-3-16,0.641,0.561
 2013-3-17,0.674,0.928
 2013-3-18,0.680,1.169
 2013-3-19,0.664,0.892
 2013-3-20,0.644,0.671
 2013-3-21,0.611,0.537
 2013-3-22,0.580,0.490
 2013-3-23,0.587,0.519
 2013-3-24,0.582,0.556
 2013-3-25,0.581,0.544
 2013-3-26,0.585,0.544
 2013-3-27,0.585,0.528
 2013-3-28,0.569,0.529
 2013-3-29,0.518,0.484
 2013-3-30,0.503,0.454
 2013-3-31,0.496,0.414
 2013-4-1,0.491,0.392
 2013-4-2,0.487,0.375
 2013-4-3,0.482,0.359
 2013-4-4,0.478,0.348
 2013-4-5,0.474,0.329
 2013-4-6,0.470,0.324
 2013-4-7,0.466,0.308
 2013-4-8,0.461,0.309
 2013-4-9,0.457,0.320
 2013-4-10,0.481,0.329
 2013-4-11,0.476,0.368
 2013-4-12,0.508,0.381
 2013-4-13,0.538,0.550
 2013-4-14,0.536,0.534
 2013-4-15,0.528,0.468
 2013-4-16,0.526,0.401
 2013-4-17,0.516,0.354
 2013-4-18,0.480,0.330
 2013-4-19,0.442,0.317
 2013-4-20,0.429,0.283
 2013-4-21,0.422,0.274
 2013-4-22,0.416,0.271
 2013-4-23,0.411,0.268
 2013-4-24,0.404,0.259
 2013-4-25,0.428,0.254
 2013-4-26,0.428,0.288
 2013-4-27,0.425,0.290
 2013-4-28,0.419,0.248
 2013-4-29,0.416,0.235
 2013-4-30,0.404,0.226
 2013-5-1,0.393,0.217
 2013-5-2,0.380,0.206
 2013-5-3,0.369,0.203
 2013-5-4,0.362,0.193
 2013-5-5,0.356,0.193
 2013-5-6,0.351,0.194
 2013-5-7,0.345,0.205
 2013-5-8,0.340,0.194
 2013-5-9,0.335,0.188
 2013-5-10,0.330,0.181
 2013-5-11,0.328,0.184
 2013-5-12,0.324,0.193
 2013-5-13,0.319,0.199
 2013-5-14,0.398,0.205
 2013-5-15,0.385,0.238
 2013-5-16,0.376,0.227
 2013-5-17,0.371,0.196
 2013-5-18,0.369,0.184
 2013-5-19,0.348,0.175
 2013-5-20,0.310,0.172
