 Date, Qmod[mm/d], Qobs[mm/d]
 2009-6-30,0.045,0.110
 2009-7-1,0.040,0.101
 2009-7-2,0.036,0.094
 2009-7-3,0.032,0.101
 2009-7-4,0.029,0.077
 2009-7-5,0.026,0.081
 2009-7-6,0.023,0.082
 2009-7-7,0.021,0.070
 2009-7-8,0.018,0.070
 2009-7-9,0.016,0.065
 2009-7-10,0.015,0.061
 2009-7-11,0.013,0.062
 2009-7-12,0.012,0.055
 2009-7-13,0.011,0.050
 2009-7-14,0.009,0.047
 2009-7-15,0.009,0.051
 2009-7-16,0.008,0.056
 2009-7-17,0.010,0.067
 2009-7-18,0.014,0.075
 2009-7-19,0.013,0.059
 2009-7-20,0.011,0.043
 2009-7-21,0.010,0.044
 2009-7-22,0.009,0.034
 2009-7-23,0.009,0.035
 2009-7-24,0.008,0.042
 2009-7-25,0.007,0.034
 2009-7-26,0.007,0.039
 2009-7-27,0.006,0.034
 2009-7-28,0.005,0.028
 2009-7-29,0.005,0.065
 2009-7-30,0.004,0.044
 2009-7-31,0.004,0.026
 2009-8-1,0.006,0.023
 2009-8-2,0.011,0.024
 2009-8-3,0.094,0.035
 2009-8-4,0.134,0.035
 2009-8-5,0.119,0.033
 2009-8-6,0.107,0.054
 2009-8-7,0.097,0.055
 2009-8-8,0.087,0.041
 2009-8-9,0.084,0.059
 2009-8-10,0.086,0.119
 2009-8-11,0.078,0.057
 2009-8-12,0.071,0.039
 2009-8-13,0.063,0.035
 2009-8-14,0.057,0.028
 2009-8-15,0.051,0.026
 2009-8-16,0.046,0.025
 2009-8-17,0.041,0.028
 2009-8-18,0.037,0.027
 2009-8-19,0.033,0.020
 2009-8-20,0.030,0.019
 2009-8-21,0.027,0.013
 2009-8-22,0.024,0.020
 2009-8-23,0.021,0.013
 2009-8-24,0.019,0.013
 2009-8-25,0.021,0.049
 2009-8-26,0.059,0.158
 2009-8-27,0.088,0.066
 2009-8-28,0.080,0.052
 2009-8-29,0.072,0.044
 2009-8-30,0.066,0.042
 2009-8-31,0.060,0.041
 2009-9-1,0.061,0.034
 2009-9-2,0.078,0.036
 2009-9-3,0.088,0.028
 2009-9-4,0.080,0.018
 2009-9-5,0.072,0.015
 2009-9-6,0.065,0.019
 2009-9-7,0.059,0.021
 2009-9-8,0.053,0.021
 2009-9-9,0.049,0.020
 2009-9-10,0.045,0.018
 2009-9-11,0.040,0.017
 2009-9-12,0.036,0.018
 2009-9-13,0.032,0.017
 2009-9-14,0.029,0.015
 2009-9-15,0.040,0.033
 2009-9-16,0.103,0.126
 2009-9-17,0.156,0.122
 2009-9-18,0.254,0.076
 2009-9-19,0.251,0.092
 2009-9-20,0.281,0.065
 2009-9-21,0.327,0.059
 2009-9-22,0.300,0.055
 2009-9-23,0.278,0.049
 2009-9-24,0.261,0.047
 2009-9-25,0.233,0.045
 2009-9-26,0.213,0.046
 2009-9-27,0.198,0.043
 2009-9-28,0.185,0.040
 2009-9-29,0.165,0.039
 2009-9-30,0.147,0.035
 2009-10-1,0.131,0.035
 2009-10-2,0.116,0.030
 2009-10-3,0.104,0.031
 2009-10-4,0.092,0.031
 2009-10-5,0.082,0.033
 2009-10-6,0.073,0.028
 2009-10-7,0.065,0.028
 2009-10-8,0.184,0.032
 2009-10-9,0.282,0.038
 2009-10-10,0.400,0.034
 2009-10-11,0.395,0.030
 2009-10-12,0.364,0.025
 2009-10-13,0.334,0.026
 2009-10-14,0.303,0.025
 2009-10-15,0.274,0.029
 2009-10-16,0.252,0.033
 2009-10-17,0.234,0.033
 2009-10-18,0.211,0.034
 2009-10-19,0.188,0.035
 2009-10-20,0.168,0.035
 2009-10-21,0.176,0.104
 2009-10-22,0.489,0.543
 2009-10-23,0.594,0.380
 2009-10-24,0.569,0.234
 2009-10-25,0.555,0.164
 2009-10-26,0.551,0.133
 2009-10-27,0.523,0.118
 2009-10-28,0.484,0.103
 2009-10-29,0.473,0.092
 2009-10-30,0.474,0.085
 2009-10-31,0.448,0.079
 2009-11-1,0.656,0.076
 2009-11-2,0.764,0.333
 2009-11-3,0.917,0.417
 2009-11-4,0.953,0.361
 2009-11-5,0.900,0.287
 2009-11-6,0.842,0.227
 2009-11-7,0.793,0.196
 2009-11-8,0.733,0.186
 2009-11-9,0.683,0.163
 2009-11-10,0.649,0.146
 2009-11-11,0.602,0.136
 2009-11-12,0.543,0.132
 2009-11-13,0.483,0.122
 2009-11-14,0.428,0.110
 2009-11-15,0.381,0.104
 2009-11-16,0.339,0.105
 2009-11-17,0.300,0.101
 2009-11-18,0.266,0.096
 2009-11-19,0.235,0.094
 2009-11-20,0.208,0.092
 2009-11-21,0.184,0.092
 2009-11-22,0.163,0.090
 2009-11-23,0.145,0.086
 2009-11-24,0.128,0.081
 2009-11-25,0.114,0.082
 2009-11-26,0.101,0.079
 2009-11-27,0.090,0.077
 2009-11-28,0.080,0.074
 2009-11-29,0.091,0.090
 2009-11-30,0.249,1.468
 2009-12-1,0.304,0.711
 2009-12-2,0.291,0.478
 2009-12-3,0.445,0.440
 2009-12-4,0.541,0.401
 2009-12-5,0.534,0.379
 2009-12-6,0.563,0.340
 2009-12-7,0.571,0.309
 2009-12-8,0.563,0.289
 2009-12-9,0.529,0.269
 2009-12-10,0.482,0.250
 2009-12-11,0.445,0.236
 2009-12-12,0.414,0.224
 2009-12-13,0.377,0.227
 2009-12-14,0.340,0.206
 2009-12-15,0.309,0.200
 2009-12-16,0.281,0.184
 2009-12-17,0.248,0.174
 2009-12-18,0.228,0.183
 2009-12-19,0.219,0.168
 2009-12-20,0.194,0.146
 2009-12-21,0.235,0.159
 2009-12-22,0.246,1.231
 2009-12-23,0.537,3.698
 2009-12-24,0.700,4.348
 2009-12-25,0.695,4.287
 2009-12-26,0.666,2.597
 2009-12-27,0.651,1.774
 2009-12-28,0.808,1.315
 2009-12-29,0.837,1.054
 2009-12-30,0.840,1.027
 2009-12-31,0.971,0.975
 2010-1-1,1.039,2.425
 2010-1-2,0.992,2.239
 2010-1-3,0.962,1.584
 2010-1-4,0.973,1.342
 2010-1-5,0.919,1.161
 2010-1-6,0.856,1.068
 2010-1-7,0.866,0.989
 2010-1-8,0.966,1.017
 2010-1-9,1.171,0.915
 2010-1-10,1.152,0.822
 2010-1-11,1.078,0.757
 2010-1-12,1.107,0.734
 2010-1-13,1.117,1.068
 2010-1-14,1.133,1.835
 2010-1-15,1.090,2.820
 2010-1-16,1.158,2.434
 2010-1-17,1.165,2.615
 2010-1-18,1.084,2.527
 2010-1-19,0.991,2.090
 2010-1-20,0.927,1.970
 2010-1-21,0.864,1.905
 2010-1-22,0.798,1.705
 2010-1-23,0.728,1.449
 2010-1-24,0.649,1.305
 2010-1-25,0.582,1.236
 2010-1-26,0.517,1.175
 2010-1-27,0.457,1.115
 2010-1-28,0.404,1.054
 2010-1-29,0.361,1.031
 2010-1-30,0.323,0.962
 2010-1-31,0.286,0.869
 2010-2-1,0.253,0.794
 2010-2-2,0.224,0.762
 2010-2-3,0.199,0.734
 2010-2-4,0.189,0.706
 2010-2-5,0.214,2.295
 2010-2-6,0.616,2.397
 2010-2-7,0.688,1.900
 2010-2-8,0.816,1.621
 2010-2-9,0.881,1.603
 2010-2-10,1.039,1.579
 2010-2-11,1.043,1.338
 2010-2-12,1.010,1.194
 2010-2-13,1.001,1.096
 2010-2-14,0.988,1.008
 2010-2-15,0.916,0.943
 2010-2-16,0.864,0.948
 2010-2-17,0.834,2.053
 2010-2-18,1.005,2.750
 2010-2-19,1.135,5.760
 2010-2-20,1.096,3.893
 2010-2-21,1.038,3.061
 2010-2-22,1.154,2.690
 2010-2-23,1.176,2.782
 2010-2-24,1.227,3.029
 2010-2-25,1.213,3.061
 2010-2-26,1.260,4.250
 2010-2-27,1.222,3.391
 2010-2-28,1.142,3.033
 2010-3-1,1.039,2.759
 2010-3-2,0.953,2.443
 2010-3-3,0.896,2.481
 2010-3-4,0.838,2.727
 2010-3-5,0.772,2.374
 2010-3-6,0.717,2.090
 2010-3-7,0.820,1.979
 2010-3-8,0.845,1.826
 2010-3-9,0.789,1.640
 2010-3-10,0.728,1.524
 2010-3-11,0.681,1.407
 2010-3-12,0.645,1.356
 2010-3-13,0.581,1.329
 2010-3-14,0.522,1.347
 2010-3-15,0.473,1.291
 2010-3-16,0.432,1.236
 2010-3-17,0.386,1.180
 2010-3-18,0.341,1.124
 2010-3-19,0.301,1.082
 2010-3-20,0.269,1.059
 2010-3-21,0.245,1.036
 2010-3-22,0.256,1.013
 2010-3-23,0.249,0.989
 2010-3-24,0.225,0.971
 2010-3-25,0.205,0.948
 2010-3-26,0.203,1.644
 2010-3-27,0.314,1.644
 2010-3-28,0.352,1.496
 2010-3-29,0.337,1.375
 2010-3-30,0.424,2.708
 2010-3-31,0.524,2.550
 2010-4-1,0.543,4.924
 2010-4-2,0.520,3.521
 2010-4-3,0.700,3.266
 2010-4-4,0.798,12.495
 2010-4-5,0.793,5.574
 2010-4-6,0.734,4.427
 2010-4-7,0.701,4.143
 2010-4-8,0.687,4.413
 2010-4-9,0.645,3.828
 2010-4-10,0.586,3.470
 2010-4-11,0.539,3.131
 2010-4-12,0.501,2.950
 2010-4-13,0.453,2.629
 2010-4-14,0.406,2.360
 2010-4-15,0.366,2.127
 2010-4-16,0.331,1.997
 2010-4-17,0.292,1.798
 2010-4-18,0.258,1.672
 2010-4-19,0.228,1.542
 2010-4-20,0.201,1.417
 2010-4-21,0.178,1.315
 2010-4-22,0.157,1.231
 2010-4-23,0.139,1.147
 2010-4-24,0.123,1.064
 2010-4-25,0.109,0.999
 2010-4-26,0.096,0.943
 2010-4-27,0.085,0.901
 2010-4-28,0.075,0.804
 2010-4-29,0.067,0.771
 2010-4-30,0.062,0.748
 2010-5-1,0.082,0.780
 2010-5-2,0.102,0.845
 2010-5-3,0.146,0.734
 2010-5-4,0.321,0.975
 2010-5-5,0.549,1.333
 2010-5-6,0.564,1.194
 2010-5-7,0.521,1.022
 2010-5-8,0.512,0.906
 2010-5-9,0.677,0.920
 2010-5-10,0.664,2.350
 2010-5-11,0.686,6.875
 2010-5-12,0.710,5.435
 2010-5-13,0.904,4.018
 2010-5-14,0.896,3.256
 2010-5-15,0.816,2.773
 2010-5-16,0.749,2.355
 2010-5-17,0.691,2.035
 2010-5-18,0.630,1.756
 2010-5-19,0.576,1.565
 2010-5-20,0.529,1.445
 2010-5-21,0.485,1.329
 2010-5-22,0.432,1.166
 2010-5-23,0.383,1.082
 2010-5-24,0.340,1.022
 2010-5-25,0.301,0.962
 2010-5-26,0.270,0.873
 2010-5-27,0.244,0.836
 2010-5-28,0.217,0.804
 2010-5-29,0.194,0.729
 2010-5-30,0.180,0.692
 2010-5-31,0.186,0.678
 2010-6-1,0.187,0.604
 2010-6-2,0.168,0.543
 2010-6-3,0.152,0.502
 2010-6-4,0.138,0.483
 2010-6-5,0.124,0.474
 2010-6-6,0.113,0.455
 2010-6-7,0.105,0.431
 2010-6-8,0.095,0.423
 2010-6-9,0.085,0.422
 2010-6-10,0.078,0.401
 2010-6-11,0.072,0.416
 2010-6-12,0.070,0.437
 2010-6-13,0.072,0.384
 2010-6-14,0.088,0.359
 2010-6-15,0.203,0.543
 2010-6-16,0.793,0.599
 2010-6-17,1.250,0.618
 2010-6-18,1.259,0.539
 2010-6-19,1.183,0.458
 2010-6-20,1.100,0.429
 2010-6-21,1.011,0.391
 2010-6-22,0.920,0.363
 2010-6-23,0.850,0.338
 2010-6-24,0.794,0.317
 2010-6-25,0.730,0.297
 2010-6-26,0.654,0.275
 2010-6-27,0.582,0.262
 2010-6-28,0.519,0.258
 2010-6-29,0.464,0.226
 2010-6-30,0.417,0.229
 2010-7-1,0.371,0.207
 2010-7-2,0.330,0.195
 2010-7-3,0.294,0.184
 2010-7-4,0.262,0.177
 2010-7-5,0.234,0.167
 2010-7-6,0.209,0.154
 2010-7-7,0.186,0.147
 2010-7-8,0.167,0.134
 2010-7-9,0.148,0.127
 2010-7-10,0.132,0.127
 2010-7-11,0.118,0.120
 2010-7-12,0.105,0.109
 2010-7-13,0.093,0.105
 2010-7-14,0.083,0.092
 2010-7-15,0.074,0.090
 2010-7-16,0.066,0.085
 2010-7-17,0.059,0.079
 2010-7-18,0.053,0.085
 2010-7-19,0.047,0.079
 2010-7-20,0.042,0.069
 2010-7-21,0.037,0.068
 2010-7-22,0.038,0.123
 2010-7-23,0.052,0.139
 2010-7-24,0.077,0.096
 2010-7-25,0.070,0.082
 2010-7-26,0.063,0.074
 2010-7-27,0.057,0.071
 2010-7-28,0.051,0.070
 2010-7-29,0.046,0.066
 2010-7-30,0.042,0.062
 2010-7-31,0.039,0.059
 2010-8-1,0.037,0.059
 2010-8-2,0.049,0.061
 2010-8-3,0.066,0.057
 2010-8-4,0.067,0.051
 2010-8-5,0.074,0.044
 2010-8-6,0.067,0.046
 2010-8-7,0.060,0.042
 2010-8-8,0.055,0.038
 2010-8-9,0.050,0.038
 2010-8-10,0.046,0.045
 2010-8-11,0.041,0.048
 2010-8-12,0.037,0.043
 2010-8-13,0.034,0.051
 2010-8-14,0.030,0.053
 2010-8-15,0.027,0.055
 2010-8-16,0.024,0.060
 2010-8-17,0.022,0.057
 2010-8-18,0.019,0.055
 2010-8-19,0.019,0.054
 2010-8-20,0.029,0.092
 2010-8-21,0.045,0.056
 2010-8-22,0.041,0.043
 2010-8-23,0.037,0.042
 2010-8-24,0.034,0.037
 2010-8-25,0.031,0.037
 2010-8-26,0.028,0.036
 2010-8-27,0.026,0.036
 2010-8-28,0.024,0.031
 2010-8-29,0.021,0.033
 2010-8-30,0.019,0.028
 2010-8-31,0.017,0.027
 2010-9-1,0.015,0.026
 2010-9-2,0.014,0.024
 2010-9-3,0.012,0.024
 2010-9-4,0.011,0.021
 2010-9-5,0.010,0.022
 2010-9-6,0.013,0.021
 2010-9-7,0.065,0.049
 2010-9-8,0.156,0.272
 2010-9-9,0.238,0.104
 2010-9-10,0.218,0.071
 2010-9-11,0.201,0.060
 2010-9-12,0.186,0.053
 2010-9-13,0.167,0.046
 2010-9-14,0.153,0.044
 2010-9-15,0.142,0.046
 2010-9-16,0.134,0.041
 2010-9-17,0.129,0.041
 2010-9-18,0.130,0.041
 2010-9-19,0.117,0.039
 2010-9-20,0.105,0.037
 2010-9-21,0.095,0.035
 2010-9-22,0.086,0.034
 2010-9-23,0.078,0.032
 2010-9-24,0.244,0.043
 2010-9-25,0.317,0.045
 2010-9-26,0.336,0.045
 2010-9-27,0.302,0.039
 2010-9-28,0.273,0.035
 2010-9-29,0.247,0.032
 2010-9-30,0.221,0.031
 2010-10-1,0.199,0.030
 2010-10-2,0.180,0.026
 2010-10-3,0.164,0.025
 2010-10-4,0.178,0.062
 2010-10-5,0.177,0.130
 2010-10-6,0.164,0.075
 2010-10-7,0.156,0.062
 2010-10-8,0.151,0.054
 2010-10-9,0.147,0.053
 2010-10-10,0.160,0.049
 2010-10-11,0.218,0.057
 2010-10-12,0.226,0.055
 2010-10-13,0.217,0.048
 2010-10-14,0.196,0.046
 2010-10-15,0.177,0.045
 2010-10-16,0.160,0.044
 2010-10-17,0.147,0.045
 2010-10-18,0.140,0.047
 2010-10-19,0.129,0.042
 2010-10-20,0.115,0.039
 2010-10-21,0.102,0.039
 2010-10-22,0.091,0.040
 2010-10-23,0.081,0.038
 2010-10-24,0.188,0.052
 2010-10-25,0.192,0.151
 2010-10-26,0.184,0.145
 2010-10-27,0.181,0.112
 2010-10-28,0.181,0.095
 2010-10-29,0.185,0.079
 2010-10-30,0.475,0.075
 2010-10-31,0.789,1.956
 2010-11-1,1.629,5.017
 2010-11-2,1.745,1.863
 2010-11-3,1.617,1.013
 2010-11-4,1.550,0.697
 2010-11-5,1.486,0.516
 2010-11-6,1.348,0.442
 2010-11-7,1.281,0.395
 2010-11-8,1.276,0.355
 2010-11-9,1.359,0.328
 2010-11-10,1.274,0.363
 2010-11-11,1.179,0.376
 2010-11-12,1.108,0.359
 2010-11-13,1.011,0.338
 2010-11-14,0.922,0.323
 2010-11-15,0.884,1.765
 2010-11-16,1.101,2.002
 2010-11-17,1.168,1.217
 2010-11-18,1.105,1.041
 2010-11-19,1.033,0.827
 2010-11-20,0.999,0.836
 2010-11-21,1.120,2.415
 2010-11-22,1.105,1.431
 2010-11-23,1.049,1.087
 2010-11-24,1.008,0.878
 2010-11-25,0.951,0.753
 2010-11-26,0.882,0.678
 2010-11-27,0.866,0.595
 2010-11-28,0.809,0.557
 2010-11-29,0.758,0.525
 2010-11-30,0.703,0.534
 2010-12-1,0.827,0.669
 2010-12-2,0.811,0.790
 2010-12-3,0.954,0.776
 2010-12-4,0.945,0.692
 2010-12-5,0.903,0.831
 2010-12-6,0.956,3.386
 2010-12-7,0.924,2.782
 2010-12-8,0.885,2.039
 2010-12-9,0.864,1.542
 2010-12-10,0.825,1.240
 2010-12-11,0.752,1.059
 2010-12-12,0.682,0.980
 2010-12-13,0.628,0.850
 2010-12-14,0.585,0.766
 2010-12-15,0.533,0.683
 2010-12-16,0.469,0.627
 2010-12-17,0.427,0.609
 2010-12-18,0.403,0.562
 2010-12-19,0.356,0.539
 2010-12-20,0.315,0.520
 2010-12-21,0.377,0.553
 2010-12-22,0.374,2.053
 2010-12-23,0.569,1.937
 2010-12-24,0.842,1.737
 2010-12-25,0.860,1.342
 2010-12-26,0.820,1.124
 2010-12-27,0.794,0.962
 2010-12-28,0.767,0.883
 2010-12-29,0.731,0.808
 2010-12-30,0.714,0.743
 2010-12-31,0.694,0.683
 2011-1-1,0.653,0.646
 2011-1-2,0.576,0.604
 2011-1-3,0.508,0.553
 2011-1-4,0.448,0.530
 2011-1-5,0.397,0.511
 2011-1-6,0.357,0.502
 2011-1-7,0.319,0.478
 2011-1-8,0.283,0.463
 2011-1-9,0.275,0.678
 2011-1-10,0.267,1.686
 2011-1-11,0.396,1.245
 2011-1-12,0.495,1.394
 2011-1-13,0.486,1.240
 2011-1-14,0.465,1.106
 2011-1-15,0.440,0.980
 2011-1-16,0.420,0.897
 2011-1-17,0.400,0.808
 2011-1-18,0.386,0.757
 2011-1-19,0.352,0.697
 2011-1-20,0.322,0.646
 2011-1-21,0.286,0.618
 2011-1-22,0.253,0.585
 2011-1-23,0.223,0.539
 2011-1-24,0.197,0.525
 2011-1-25,0.174,0.511
 2011-1-26,0.153,0.502
 2011-1-27,0.135,0.478
 2011-1-28,0.120,0.474
 2011-1-29,0.108,0.469
 2011-1-30,0.101,0.455
 2011-1-31,0.092,0.437
 2011-2-1,0.084,0.423
 2011-2-2,0.078,0.417
 2011-2-3,0.073,0.406
 2011-2-4,0.069,0.398
 2011-2-5,0.066,0.392
 2011-2-6,0.065,0.383
 2011-2-7,0.064,0.375
 2011-2-8,0.056,0.361
 2011-2-9,0.049,0.351
 2011-2-10,0.043,0.339
 2011-2-11,0.038,0.322
 2011-2-12,0.034,0.322
 2011-2-13,0.030,0.309
 2011-2-14,0.034,0.320
 2011-2-15,0.053,1.180
 2011-2-16,0.063,0.934
 2011-2-17,0.067,0.678
 2011-2-18,0.078,0.553
 2011-2-19,0.077,0.502
 2011-2-20,0.079,0.506
 2011-2-21,0.079,0.488
 2011-2-22,0.077,0.463
 2011-2-23,0.076,0.436
 2011-2-24,0.073,0.419
 2011-2-25,0.065,0.412
 2011-2-26,0.060,0.410
 2011-2-27,0.057,0.425
 2011-2-28,0.052,0.424
 2011-3-1,0.048,0.413
 2011-3-2,0.044,0.402
 2011-3-3,0.041,0.391
 2011-3-4,0.038,0.390
 2011-3-5,0.036,0.380
 2011-3-6,0.035,0.368
 2011-3-7,0.034,0.356
 2011-3-8,0.030,0.345
 2011-3-9,0.026,0.341
 2011-3-10,0.023,0.328
 2011-3-11,0.020,0.327
 2011-3-12,0.023,0.337
 2011-3-13,0.048,2.764
 2011-3-14,0.116,2.913
 2011-3-15,0.233,2.114
 2011-3-16,0.531,2.764
 2011-3-17,0.579,2.541
 2011-3-18,0.547,2.271
 2011-3-19,0.525,1.895
 2011-3-20,0.511,1.603
 2011-3-21,0.494,1.361
 2011-3-22,0.468,1.217
 2011-3-23,0.449,1.124
 2011-3-24,0.432,1.050
 2011-3-25,0.401,0.985
 2011-3-26,0.354,0.910
 2011-3-27,0.530,0.929
 2011-3-28,0.528,1.110
 2011-3-29,0.738,0.957
 2011-3-30,0.775,1.222
 2011-3-31,0.731,1.068
 2011-4-1,0.676,0.962
 2011-4-2,0.613,0.910
 2011-4-3,0.567,0.831
 2011-4-4,0.530,0.766
 2011-4-5,0.497,0.715
 2011-4-6,0.446,0.674
 2011-4-7,0.402,0.646
 2011-4-8,0.358,0.590
 2011-4-9,0.319,0.562
 2011-4-10,0.285,0.539
 2011-4-11,0.255,0.502
 2011-4-12,0.229,0.492
 2011-4-13,0.203,0.469
 2011-4-14,0.180,0.451
 2011-4-15,0.160,0.437
 2011-4-16,0.142,0.421
 2011-4-17,0.126,0.413
 2011-4-18,0.112,0.399
 2011-4-19,0.100,0.387
 2011-4-20,0.089,0.376
 2011-4-21,0.079,0.361
 2011-4-22,0.072,0.346
 2011-4-23,0.070,0.355
 2011-4-24,0.067,0.339
 2011-4-25,0.073,0.776
 2011-4-26,0.089,0.595
 2011-4-27,0.085,0.375
 2011-4-28,0.092,0.334
 2011-4-29,0.105,0.331
 2011-4-30,0.116,0.309
 2011-5-1,0.107,0.283
 2011-5-2,0.099,0.260
 2011-5-3,0.096,0.242
 2011-5-4,0.099,0.233
 2011-5-5,0.090,0.207
 2011-5-6,0.083,0.199
 2011-5-7,0.076,0.183
 2011-5-8,0.069,0.175
 2011-5-9,0.062,0.162
 2011-5-10,0.055,0.156
 2011-5-11,0.049,0.153
 2011-5-12,0.044,0.148
 2011-5-13,0.039,0.135
 2011-5-14,0.036,0.151
 2011-5-15,0.034,0.162
 2011-5-16,0.031,0.147
 2011-5-17,0.028,0.130
 2011-5-18,0.026,0.118
 2011-5-19,0.023,0.111
 2011-5-20,0.021,0.110
 2011-5-21,0.020,0.102
