 Date, Qmod[mm/d], Qobs[mm/d]
 2011-5-15,0.125,0.238
 2011-5-16,0.135,0.334
 2011-5-17,0.132,0.261
 2011-5-18,0.132,0.226
 2011-5-19,0.134,0.213
 2011-5-20,0.139,0.213
 2011-5-21,0.144,0.217
 2011-5-22,0.151,0.198
 2011-5-23,0.161,0.171
 2011-5-24,0.172,0.162
 2011-5-25,0.155,0.155
 2011-5-26,0.139,0.151
 2011-5-27,0.124,0.143
 2011-5-28,0.111,0.141
 2011-5-29,0.100,0.134
 2011-5-30,0.090,0.118
 2011-5-31,0.080,0.113
 2011-6-1,0.072,0.138
 2011-6-2,0.065,0.131
 2011-6-3,0.058,0.118
 2011-6-4,0.482,0.193
 2011-6-5,0.538,0.267
 2011-6-6,1.127,0.292
 2011-6-7,1.601,0.224
 2011-6-8,1.767,0.400
 2011-6-9,1.678,0.548
 2011-6-10,1.601,0.322
 2011-6-11,1.765,0.255
 2011-6-12,1.708,0.217
 2011-6-13,1.671,0.221
 2011-6-14,1.642,0.199
 2011-6-15,1.597,0.176
 2011-6-16,1.508,0.148
 2011-6-17,1.378,0.135
 2011-6-18,1.242,0.127
 2011-6-19,1.120,0.118
 2011-6-20,1.011,0.113
 2011-6-21,0.908,0.103
 2011-6-22,0.815,0.097
 2011-6-23,0.732,0.080
 2011-6-24,0.657,0.077
 2011-6-25,0.590,0.074
 2011-6-26,0.530,0.072
 2011-6-27,0.476,0.072
 2011-6-28,0.428,0.069
 2011-6-29,0.411,0.071
 2011-6-30,0.369,0.069
 2011-7-1,0.382,0.069
 2011-7-2,0.356,0.072
 2011-7-3,0.324,0.071
 2011-7-4,0.358,0.069
 2011-7-5,0.581,0.071
 2011-7-6,0.558,0.070
 2011-7-7,0.517,0.068
 2011-7-8,0.485,0.066
 2011-7-9,0.460,0.064
 2011-7-10,0.440,0.063
 2011-7-11,0.412,0.063
 2011-7-12,0.389,0.062
 2011-7-13,0.370,0.061
 2011-7-14,0.356,0.060
 2011-7-15,0.320,0.059
 2011-7-16,0.287,0.059
 2011-7-17,0.258,0.059
 2011-7-18,0.232,0.060
 2011-7-19,0.411,0.059
 2011-7-20,0.384,0.072
 2011-7-21,0.348,0.072
 2011-7-22,0.316,0.065
 2011-7-23,0.289,0.066
 2011-7-24,0.379,0.071
 2011-7-25,0.350,0.077
 2011-7-26,0.322,0.072
 2011-7-27,0.399,0.079
 2011-7-28,0.374,0.129
 2011-7-29,0.340,0.097
 2011-7-30,0.311,0.080
 2011-7-31,0.285,0.072
 2011-8-1,0.262,0.069
 2011-8-2,0.240,0.069
 2011-8-3,0.221,0.069
 2011-8-4,0.204,0.067
 2011-8-5,0.190,0.066
 2011-8-6,0.170,0.067
 2011-8-7,0.153,0.067
 2011-8-8,0.137,0.066
 2011-8-9,0.123,0.067
 2011-8-10,0.110,0.065
 2011-8-11,0.099,0.062
 2011-8-12,0.089,0.062
 2011-8-13,0.080,0.060
 2011-8-14,0.072,0.060
 2011-8-15,0.064,0.060
 2011-8-16,0.058,0.060
 2011-8-17,0.052,0.060
 2011-8-18,0.046,0.058
 2011-8-19,0.042,0.058
 2011-8-20,0.037,0.056
 2011-8-21,0.034,0.056
 2011-8-22,0.030,0.056
 2011-8-23,0.027,0.055
 2011-8-24,0.024,0.055
 2011-8-25,0.022,0.054
 2011-8-26,0.020,0.053
 2011-8-27,0.018,0.053
 2011-8-28,0.016,0.054
 2011-8-29,0.014,0.054
 2011-8-30,0.013,0.053
 2011-8-31,0.011,0.053
 2011-9-1,0.010,0.053
 2011-9-2,0.009,0.053
 2011-9-3,0.008,0.053
 2011-9-4,0.313,0.054
 2011-9-5,0.305,0.059
 2011-9-6,0.281,0.059
 2011-9-7,0.263,0.056
 2011-9-8,0.250,0.055
 2011-9-9,0.241,0.055
 2011-9-10,0.235,0.055
 2011-9-11,0.233,0.054
 2011-9-12,0.233,0.054
 2011-9-13,0.236,0.053
 2011-9-14,0.212,0.053
 2011-9-15,0.190,0.053
 2011-9-16,0.171,0.052
 2011-9-17,0.154,0.052
 2011-9-18,0.275,0.054
 2011-9-19,0.784,0.211
 2011-9-20,0.835,0.159
 2011-9-21,0.783,0.134
 2011-9-22,0.731,0.071
 2011-9-23,0.690,0.067
 2011-9-24,0.656,0.065
 2011-9-25,0.652,0.061
 2011-9-26,0.634,0.060
 2011-9-27,0.622,0.060
 2011-9-28,0.614,0.059
 2011-9-29,0.560,0.058
 2011-9-30,0.504,0.058
 2011-10-1,0.454,0.058
 2011-10-2,0.409,0.058
 2011-10-3,0.370,0.057
 2011-10-4,0.334,0.057
 2011-10-5,0.300,0.057
 2011-10-6,0.269,0.057
 2011-10-7,0.329,0.057
 2011-10-8,0.299,0.060
 2011-10-9,0.269,0.059
 2011-10-10,0.241,0.058
 2011-10-11,0.217,0.058
 2011-10-12,0.195,0.058
 2011-10-13,0.175,0.058
 2011-10-14,0.157,0.058
 2011-10-15,0.141,0.057
 2011-10-16,0.127,0.057
 2011-10-17,0.114,0.057
 2011-10-18,0.103,0.058
 2011-10-19,0.092,0.058
 2011-10-20,0.201,0.064
 2011-10-21,0.188,0.075
 2011-10-22,0.176,0.067
 2011-10-23,0.168,0.064
 2011-10-24,0.160,0.064
 2011-10-25,1.084,0.064
 2011-10-26,2.103,0.423
 2011-10-27,2.059,0.306
 2011-10-28,1.952,0.138
 2011-10-29,1.876,0.092
 2011-10-30,1.817,0.077
 2011-10-31,1.763,0.069
 2011-11-1,1.730,0.068
 2011-11-2,1.693,0.068
 2011-11-3,1.700,0.068
 2011-11-4,1.632,0.068
 2011-11-5,1.707,0.068
 2011-11-6,1.698,0.073
 2011-11-7,1.742,0.073
 2011-11-8,1.603,0.214
 2011-11-9,1.469,0.198
 2011-11-10,1.355,0.121
 2011-11-11,1.257,0.097
 2011-11-12,1.170,0.085
 2011-11-13,1.091,0.079
 2011-11-14,1.025,0.077
 2011-11-15,0.948,0.074
 2011-11-16,0.871,0.074
 2011-11-17,0.781,0.069
 2011-11-18,0.701,0.069
 2011-11-19,0.629,0.069
 2011-11-20,0.564,0.069
 2011-11-21,0.506,0.069
 2011-11-22,0.642,0.068
 2011-11-23,0.576,0.067
 2011-11-24,0.518,0.066
 2011-11-25,0.465,0.066
 2011-11-26,0.417,0.066
 2011-11-27,0.375,0.066
 2011-11-28,0.337,0.066
 2011-11-29,0.303,0.066
 2011-11-30,0.272,0.066
 2011-12-1,0.244,0.066
 2011-12-2,0.219,0.066
 2011-12-3,0.261,0.071
 2011-12-4,0.235,0.101
 2011-12-5,0.225,0.885
 2011-12-6,0.212,1.972
 2011-12-7,0.193,0.590
 2011-12-8,0.176,0.358
 2011-12-9,0.161,0.264
 2011-12-10,0.149,0.224
 2011-12-11,0.138,0.225
 2011-12-12,0.222,1.262
 2011-12-13,0.226,1.499
 2011-12-14,0.435,0.769
 2011-12-15,0.421,0.817
 2011-12-16,0.468,0.786
 2011-12-17,0.451,3.985
 2011-12-18,0.435,1.127
 2011-12-19,0.426,0.707
 2011-12-20,0.422,0.526
 2011-12-21,0.422,0.422
 2011-12-22,0.397,0.347
 2011-12-23,0.376,0.295
 2011-12-24,0.622,0.272
 2011-12-25,0.595,0.314
 2011-12-26,0.547,0.266
 2011-12-27,0.508,0.243
 2011-12-28,0.476,0.235
 2011-12-29,0.449,0.227
 2011-12-30,0.423,0.217
 2011-12-31,0.404,0.213
 2012-1-1,0.389,0.186
 2012-1-2,0.715,0.175
 2012-1-3,0.677,0.452
 2012-1-4,0.727,0.503
 2012-1-5,0.725,0.581
 2012-1-6,0.680,1.111
 2012-1-7,0.639,0.833
 2012-1-8,0.605,0.633
 2012-1-9,0.579,0.505
 2012-1-10,0.560,0.426
 2012-1-11,0.547,0.360
 2012-1-12,0.503,0.324
 2012-1-13,0.465,0.284
 2012-1-14,0.422,0.265
 2012-1-15,0.379,0.250
 2012-1-16,0.340,0.233
 2012-1-17,0.306,0.222
 2012-1-18,0.274,0.214
 2012-1-19,0.246,0.206
 2012-1-20,0.221,0.205
 2012-1-21,0.199,0.210
 2012-1-22,0.178,0.196
 2012-1-23,0.160,0.189
 2012-1-24,0.144,0.185
 2012-1-25,0.129,0.177
 2012-1-26,0.116,0.175
 2012-1-27,0.104,0.169
 2012-1-28,0.094,0.164
 2012-1-29,0.084,0.160
 2012-1-30,0.075,0.159
 2012-1-31,0.088,0.157
 2012-2-1,0.195,0.168
 2012-2-2,0.182,0.155
 2012-2-3,0.166,0.167
 2012-2-4,0.152,0.157
 2012-2-5,0.140,0.155
 2012-2-6,0.129,0.147
 2012-2-7,0.119,0.151
 2012-2-8,0.110,0.146
 2012-2-9,0.102,0.130
 2012-2-10,0.095,0.147
 2012-2-11,0.085,0.123
 2012-2-12,0.076,0.140
 2012-2-13,0.068,0.118
 2012-2-14,0.061,0.126
 2012-2-15,0.055,0.124
 2012-2-16,0.050,0.144
 2012-2-17,0.044,0.133
 2012-2-18,0.040,0.146
 2012-2-19,0.237,0.182
 2012-2-20,0.256,0.427
 2012-2-21,0.257,0.600
 2012-2-22,0.239,0.499
 2012-2-23,0.225,0.453
 2012-2-24,0.215,0.465
 2012-2-25,0.208,0.603
 2012-2-26,0.203,0.654
 2012-2-27,0.200,0.690
 2012-2-28,0.201,0.559
 2012-2-29,0.203,0.514
 2012-3-1,0.183,0.621
 2012-3-2,0.164,0.789
 2012-3-3,0.147,0.832
 2012-3-4,0.132,0.731
 2012-3-5,0.358,0.648
 2012-3-6,0.466,0.877
 2012-3-7,0.429,0.866
 2012-3-8,0.394,0.724
 2012-3-9,0.364,0.620
 2012-3-10,0.339,0.534
 2012-3-11,0.318,0.490
 2012-3-12,0.302,0.460
 2012-3-13,0.289,0.420
 2012-3-14,0.280,0.410
 2012-3-15,0.259,0.400
 2012-3-16,0.233,0.402
 2012-3-17,0.209,0.400
 2012-3-18,0.188,0.397
 2012-3-19,0.169,0.399
 2012-3-20,0.152,0.395
 2012-3-21,0.136,0.370
 2012-3-22,0.122,0.336
 2012-3-23,0.110,0.306
 2012-3-24,0.099,0.293
 2012-3-25,0.089,0.294
 2012-3-26,0.080,0.279
 2012-3-27,0.072,0.268
 2012-3-28,0.064,0.255
 2012-3-29,0.058,0.245
 2012-3-30,0.052,0.239
 2012-3-31,0.047,0.234
 2012-4-1,0.042,0.216
 2012-4-2,0.038,0.206
 2012-4-3,0.034,0.205
 2012-4-4,0.030,0.191
 2012-4-5,0.089,0.180
 2012-4-6,0.085,0.185
 2012-4-7,0.079,0.179
 2012-4-8,0.213,0.237
 2012-4-9,0.202,0.305
 2012-4-10,0.356,0.255
 2012-4-11,0.400,2.471
 2012-4-12,0.371,4.236
 2012-4-13,0.678,1.752
 2012-4-14,0.941,1.680
 2012-4-15,1.193,3.517
 2012-4-16,1.193,2.594
 2012-4-17,1.137,2.026
 2012-4-18,1.115,1.387
 2012-4-19,1.105,1.616
 2012-4-20,1.163,3.223
 2012-4-21,1.131,5.018
 2012-4-22,1.110,3.833
 2012-4-23,1.062,2.184
 2012-4-24,1.148,3.045
 2012-4-25,1.043,2.849
 2012-4-26,0.944,1.651
 2012-4-27,0.855,1.186
 2012-4-28,0.777,0.932
 2012-4-29,0.703,0.806
 2012-4-30,0.644,0.721
 2012-5-1,0.610,0.702
 2012-5-2,0.564,0.717
 2012-5-3,0.511,0.612
 2012-5-4,0.466,0.560
 2012-5-5,0.427,0.512
 2012-5-6,0.536,0.495
 2012-5-7,0.500,4.813
 2012-5-8,0.465,2.276
 2012-5-9,0.437,1.252
 2012-5-10,0.413,0.932
 2012-5-11,0.375,0.766
 2012-5-12,0.337,0.662
 2012-5-13,0.839,0.599
 2012-5-14,0.804,0.588
 2012-5-15,0.733,0.506
 2012-5-16,0.771,0.465
 2012-5-17,0.709,0.426
 2012-5-18,0.655,0.373
 2012-5-19,0.609,0.349
 2012-5-20,0.691,0.346
 2012-5-21,1.309,1.269
 2012-5-22,1.280,1.541
 2012-5-23,1.184,1.010
 2012-5-24,1.109,0.765
 2012-5-25,1.047,0.620
 2012-5-26,0.995,0.538
 2012-5-27,0.955,0.463
 2012-5-28,0.927,0.439
 2012-5-29,0.911,0.394
 2012-5-30,0.881,0.348
 2012-5-31,0.791,0.339
 2012-6-1,0.710,0.307
 2012-6-2,0.638,0.284
 2012-6-3,0.572,0.249
 2012-6-4,0.632,0.248
 2012-6-5,0.577,0.277
 2012-6-6,0.521,0.225
 2012-6-7,0.473,0.205
 2012-6-8,0.430,0.197
 2012-6-9,0.393,0.189
 2012-6-10,0.506,0.165
 2012-6-11,0.567,0.205
 2012-6-12,0.520,0.258
 2012-6-13,0.480,0.207
 2012-6-14,0.434,0.170
 2012-6-15,0.393,0.143
 2012-6-16,0.356,0.129
 2012-6-17,0.323,0.118
 2012-6-18,0.295,0.106
 2012-6-19,0.269,0.093
 2012-6-20,0.242,0.085
 2012-6-21,0.217,0.079
 2012-6-22,0.195,0.076
 2012-6-23,0.175,0.074
 2012-6-24,0.158,0.073
 2012-6-25,0.142,0.072
 2012-6-26,0.127,0.069
 2012-6-27,0.114,0.069
 2012-6-28,0.103,0.069
 2012-6-29,0.092,0.069
 2012-6-30,0.083,0.069
 2012-7-1,0.075,0.068
 2012-7-2,0.067,0.068
 2012-7-3,0.060,0.068
 2012-7-4,0.054,0.068
 2012-7-5,0.049,0.068
 2012-7-6,0.067,0.067
 2012-7-7,0.062,0.066
 2012-7-8,0.056,0.066
 2012-7-9,0.051,0.064
 2012-7-10,0.046,0.062
 2012-7-11,0.042,0.059
 2012-7-12,0.039,0.059
 2012-7-13,0.036,0.054
 2012-7-14,0.034,0.054
 2012-7-15,0.032,0.054
 2012-7-16,0.028,0.054
 2012-7-17,0.026,0.054
 2012-7-18,0.023,0.054
 2012-7-19,0.021,0.054
 2012-7-20,0.019,0.052
 2012-7-21,0.128,0.050
 2012-7-22,0.355,0.055
 2012-7-23,0.320,0.060
 2012-7-24,0.290,0.065
 2012-7-25,0.263,0.065
 2012-7-26,0.239,0.061
 2012-7-27,0.218,0.058
 2012-7-28,0.199,0.054
 2012-7-29,0.183,0.052
 2012-7-30,0.169,0.051
 2012-7-31,0.152,0.050
 2012-8-1,0.137,0.050
 2012-8-2,0.123,0.049
 2012-8-3,0.110,0.047
 2012-8-4,0.099,0.046
 2012-8-5,0.089,0.046
 2012-8-6,0.080,0.046
 2012-8-7,0.072,0.046
 2012-8-8,0.065,0.044
 2012-8-9,0.058,0.044
 2012-8-10,0.052,0.042
 2012-8-11,0.047,0.041
 2012-8-12,0.042,0.042
 2012-8-13,0.038,0.046
 2012-8-14,0.034,0.046
 2012-8-15,0.031,0.046
 2012-8-16,0.028,0.046
 2012-8-17,0.025,0.046
 2012-8-18,0.022,0.045
 2012-8-19,0.020,0.043
 2012-8-20,0.018,0.042
 2012-8-21,0.016,0.041
 2012-8-22,0.015,0.041
 2012-8-23,0.013,0.041
 2012-8-24,0.012,0.038
 2012-8-25,0.011,0.037
 2012-8-26,0.043,0.079
 2012-8-27,0.043,0.068
 2012-8-28,0.040,0.060
 2012-8-29,0.038,0.053
 2012-8-30,0.130,0.050
 2012-8-31,0.285,0.068
 2012-9-1,0.475,0.073
 2012-9-2,0.624,0.067
 2012-9-3,1.097,0.072
 2012-9-4,2.081,0.071
 2012-9-5,2.052,0.068
 2012-9-6,1.946,0.067
 2012-9-7,1.872,0.066
 2012-9-8,1.824,0.065
 2012-9-9,1.777,0.059
 2012-9-10,1.748,0.059
 2012-9-11,1.719,0.059
 2012-9-12,1.922,0.059
 2012-9-13,2.008,0.058
 2012-9-14,1.823,0.057
 2012-9-15,1.652,0.059
 2012-9-16,1.502,0.059
 2012-9-17,1.370,0.058
 2012-9-18,1.254,0.058
 2012-9-19,1.258,0.061
 2012-9-20,1.170,0.086
 2012-9-21,1.087,0.069
 2012-9-22,0.989,0.068
 2012-9-23,0.895,0.066
 2012-9-24,0.812,0.066
 2012-9-25,0.737,0.065
 2012-9-26,0.670,0.065
 2012-9-27,0.611,0.064
 2012-9-28,0.559,0.062
 2012-9-29,0.504,0.065
 2012-9-30,0.740,0.068
 2012-10-1,1.343,0.078
 2012-10-2,1.296,0.071
 2012-10-3,1.205,0.068
 2012-10-4,1.132,0.068
 2012-10-5,1.076,0.067
 2012-10-6,1.020,0.066
 2012-10-7,0.976,0.065
 2012-10-8,0.945,0.066
 2012-10-9,0.975,0.070
 2012-10-10,0.940,0.090
 2012-10-11,0.875,0.069
 2012-10-12,0.802,0.069
 2012-10-13,0.758,0.070
 2012-10-14,0.801,0.070
 2012-10-15,0.775,0.073
 2012-10-16,0.711,0.540
 2012-10-17,0.657,0.226
 2012-10-18,0.613,0.126
 2012-10-19,0.572,0.084
 2012-10-20,0.539,0.074
 2012-10-21,0.497,0.070
 2012-10-22,0.460,0.069
 2012-10-23,0.424,0.069
 2012-10-24,0.383,0.068
 2012-10-25,0.346,0.068
 2012-10-26,0.795,0.069
 2012-10-27,1.189,1.054
 2012-10-28,1.395,1.071
 2012-10-29,1.337,0.909
 2012-10-30,1.275,0.555
 2012-10-31,1.521,0.553
 2012-11-1,1.503,7.054
 2012-11-2,1.450,1.647
 2012-11-3,1.419,0.773
 2012-11-4,2.489,0.702
 2012-11-5,2.463,4.572
 2012-11-6,2.295,1.980
 2012-11-7,2.135,0.919
 2012-11-8,2.008,0.658
 2012-11-9,1.902,0.515
 2012-11-10,1.862,0.414
 2012-11-11,1.899,0.506
 2012-11-12,2.711,26.353
 2012-11-13,3.047,13.812
 2012-11-14,2.858,5.391
 2012-11-15,2.669,2.494
 2012-11-16,2.518,1.441
 2012-11-17,2.364,1.034
 2012-11-18,2.216,0.856
 2012-11-19,2.324,0.757
 2012-11-20,2.230,0.690
 2012-11-21,2.138,0.616
 2012-11-22,1.978,0.552
 2012-11-23,1.795,0.503
 2012-11-24,1.635,0.452
 2012-11-25,1.481,0.423
 2012-11-26,1.346,0.399
 2012-11-27,1.652,0.425
 2012-11-28,2.673,18.546
 2012-11-29,3.304,9.123
 2012-11-30,3.282,5.509
 2012-12-1,3.224,3.314
 2012-12-2,3.246,2.209
 2012-12-3,3.116,1.791
 2012-12-4,3.037,3.407
 2012-12-5,2.941,5.502
 2012-12-6,2.880,2.759
 2012-12-7,3.151,1.741
 2012-12-8,3.249,1.696
 2012-12-9,3.018,1.229
 2012-12-10,2.773,1.035
 2012-12-11,2.554,0.948
 2012-12-12,2.348,0.850
 2012-12-13,2.157,0.790
 2012-12-14,2.133,0.750
 2012-12-15,2.004,9.290
 2012-12-16,1.865,8.412
 2012-12-17,1.746,12.026
 2012-12-18,1.582,7.581
 2012-12-19,1.435,4.084
 2012-12-20,1.305,2.593
 2012-12-21,1.327,1.961
 2012-12-22,1.229,1.540
 2012-12-23,1.129,1.280
 2012-12-24,1.025,1.135
 2012-12-25,0.933,1.027
 2012-12-26,0.969,1.381
 2012-12-27,0.895,2.863
 2012-12-28,0.826,2.838
 2012-12-29,0.769,2.109
 2012-12-30,0.721,1.563
 2012-12-31,0.664,1.256
 2013-1-1,0.601,1.077
 2013-1-2,0.881,0.974
 2013-1-3,0.818,0.873
 2013-1-4,0.753,0.812
 2013-1-5,0.687,0.741
 2013-1-6,0.631,0.697
 2013-1-7,0.582,0.657
 2013-1-8,0.541,0.621
 2013-1-9,0.507,0.578
 2013-1-10,0.479,0.560
 2013-1-11,0.519,0.588
 2013-1-12,0.563,0.669
 2013-1-13,0.584,0.845
 2013-1-14,1.107,6.839
 2013-1-15,1.202,3.818
 2013-1-16,1.290,3.492
 2013-1-17,1.649,2.654
 2013-1-18,1.614,1.821
 2013-1-19,1.767,1.514
 2013-1-20,2.014,36.050
 2013-1-21,2.300,39.210
 2013-1-22,2.288,9.334
 2013-1-23,2.248,5.794
 2013-1-24,2.196,4.440
 2013-1-25,2.100,3.216
 2013-1-26,1.998,2.316
 2013-1-27,1.872,1.763
 2013-1-28,1.924,1.659
 2013-1-29,1.818,1.490
 2013-1-30,1.682,1.320
 2013-1-31,1.529,1.433
 2013-2-1,1.389,1.490
 2013-2-2,1.446,4.133
 2013-2-3,1.331,6.366
 2013-2-4,1.222,3.597
 2013-2-5,1.131,2.570
 2013-2-6,1.053,2.603
 2013-2-7,0.968,3.017
 2013-2-8,0.878,2.220
 2013-2-9,0.800,1.716
 2013-2-10,0.732,1.453
 2013-2-11,1.164,2.183
 2013-2-12,1.059,4.891
 2013-2-13,0.953,2.648
 2013-2-14,0.859,1.865
 2013-2-15,0.776,1.607
 2013-2-16,0.701,1.397
 2013-2-17,0.648,1.241
 2013-2-18,0.588,1.113
 2013-2-19,0.535,1.020
 2013-2-20,0.528,0.973
 2013-2-21,0.553,0.956
 2013-2-22,0.849,1.159
 2013-2-23,1.030,1.370
 2013-2-24,0.988,2.615
 2013-2-25,0.950,1.932
 2013-2-26,0.926,1.626
 2013-2-27,0.908,1.550
 2013-2-28,0.898,1.342
 2013-3-1,0.881,1.462
 2013-3-2,0.875,1.471
 2013-3-3,0.828,1.588
 2013-3-4,0.762,1.438
 2013-3-5,1.290,1.358
 2013-3-6,1.409,2.998
 2013-3-7,1.480,8.657
 2013-3-8,1.513,10.633
 2013-3-9,1.627,13.199
 2013-3-10,1.749,13.284
 2013-3-11,2.038,15.991
 2013-3-12,2.208,15.257
 2013-3-13,2.296,9.091
 2013-3-14,2.657,7.023
 2013-3-15,2.559,4.802
 2013-3-16,2.441,3.373
 2013-3-17,2.565,2.554
 2013-3-18,2.711,33.665
 2013-3-19,2.587,11.944
 2013-3-20,2.622,6.317
 2013-3-21,2.479,6.178
 2013-3-22,2.329,4.487
 2013-3-23,2.283,3.478
 2013-3-24,2.248,2.924
 2013-3-25,2.293,2.584
 2013-3-26,2.310,2.282
 2013-3-27,2.151,2.018
 2013-3-28,1.979,1.701
 2013-3-29,1.833,2.613
 2013-3-30,1.850,8.419
 2013-3-31,1.945,12.872
 2013-4-1,1.933,5.684
 2013-4-2,2.234,5.673
 2013-4-3,2.112,4.385
 2013-4-4,2.039,3.316
 2013-4-5,1.990,3.788
 2013-4-6,1.867,5.476
 2013-4-7,1.747,3.946
 2013-4-8,1.700,2.968
 2013-4-9,1.599,3.262
 2013-4-10,1.498,3.383
 2013-4-11,1.402,2.684
 2013-4-12,1.270,2.187
 2013-4-13,1.153,1.859
 2013-4-14,1.041,1.544
 2013-4-15,0.934,1.365
 2013-4-16,0.838,1.213
 2013-4-17,0.751,1.082
 2013-4-18,0.674,0.992
 2013-4-19,0.605,0.939
 2013-4-20,0.576,0.884
 2013-4-21,0.517,0.830
 2013-4-22,0.482,0.797
 2013-4-23,0.433,0.782
 2013-4-24,0.389,0.709
 2013-4-25,0.349,0.665
 2013-4-26,0.313,0.636
 2013-4-27,0.281,0.621
 2013-4-28,0.252,0.831
 2013-4-29,0.227,0.738
 2013-4-30,0.204,0.662
 2013-5-1,0.183,0.605
 2013-5-2,0.212,0.701
 2013-5-3,0.194,0.757
 2013-5-4,0.176,0.653
 2013-5-5,0.326,0.903
 2013-5-6,0.305,1.197
 2013-5-7,0.279,1.134
 2013-5-8,0.256,1.073
 2013-5-9,0.236,0.920
 2013-5-10,0.330,0.819
 2013-5-11,0.346,0.918
 2013-5-12,0.362,0.829
 2013-5-13,0.334,0.888
 2013-5-14,0.307,0.779
 2013-5-15,0.528,0.699
 2013-5-16,0.498,3.683
 2013-5-17,0.455,6.164
 2013-5-18,0.418,5.742
 2013-5-19,0.386,3.350
 2013-5-20,0.358,2.205
