 Date, Qmod[mm/d], Qobs[mm/d]
 2009-6-22,0.122,0.099
 2009-6-23,0.108,0.096
 2009-6-24,0.095,0.088
 2009-6-25,0.084,0.083
 2009-6-26,0.074,0.082
 2009-6-27,0.066,0.085
 2009-6-28,0.058,0.077
 2009-6-29,0.051,0.072
 2009-6-30,0.047,0.071
 2009-7-1,0.043,0.081
 2009-7-2,0.043,0.085
 2009-7-3,0.043,0.082
 2009-7-4,0.043,0.071
 2009-7-5,0.041,0.068
 2009-7-6,0.036,0.062
 2009-7-7,0.034,0.057
 2009-7-8,0.032,0.055
 2009-7-9,0.031,0.054
 2009-7-10,0.028,0.053
 2009-7-11,0.025,0.054
 2009-7-12,0.022,0.051
 2009-7-13,0.020,0.048
 2009-7-14,0.017,0.055
 2009-7-15,0.015,0.054
 2009-7-16,0.014,0.050
 2009-7-17,0.016,0.048
 2009-7-18,0.018,0.048
 2009-7-19,0.021,0.048
 2009-7-20,0.021,0.048
 2009-7-21,0.020,0.046
 2009-7-22,0.023,0.043
 2009-7-23,0.037,0.047
 2009-7-24,0.057,0.055
 2009-7-25,0.076,0.055
 2009-7-26,0.078,0.050
 2009-7-27,0.071,0.044
 2009-7-28,0.063,0.040
 2009-7-29,0.055,0.036
 2009-7-30,0.049,0.040
 2009-7-31,0.043,0.038
 2009-8-1,0.040,0.045
 2009-8-2,0.036,0.051
 2009-8-3,0.034,0.057
 2009-8-4,0.030,0.052
 2009-8-5,0.027,0.045
 2009-8-6,0.024,0.040
 2009-8-7,0.021,0.038
 2009-8-8,0.018,0.037
 2009-8-9,0.016,0.033
 2009-8-10,0.014,0.031
 2009-8-11,0.013,0.029
 2009-8-12,0.011,0.030
 2009-8-13,0.010,0.028
 2009-8-14,0.009,0.028
 2009-8-15,0.008,0.028
 2009-8-16,0.007,0.028
 2009-8-17,0.006,0.028
 2009-8-18,0.005,0.025
 2009-8-19,0.005,0.022
 2009-8-20,0.004,0.022
 2009-8-21,0.004,0.021
 2009-8-22,0.003,0.024
 2009-8-23,0.003,0.021
 2009-8-24,0.005,0.021
 2009-8-25,0.005,0.019
 2009-8-26,0.006,0.019
 2009-8-27,0.005,0.024
 2009-8-28,0.005,0.031
 2009-8-29,0.004,0.022
 2009-8-30,0.004,0.019
 2009-8-31,0.003,0.021
 2009-9-1,0.004,0.019
 2009-9-2,0.009,0.021
 2009-9-3,0.016,0.025
 2009-9-4,0.026,0.032
 2009-9-5,0.032,0.029
 2009-9-6,0.034,0.029
 2009-9-7,0.030,0.029
 2009-9-8,0.027,0.033
 2009-9-9,0.024,0.028
 2009-9-10,0.021,0.025
 2009-9-11,0.019,0.024
 2009-9-12,0.016,0.024
 2009-9-13,0.015,0.021
 2009-9-14,0.013,0.019
 2009-9-15,0.014,0.018
 2009-9-16,0.016,0.019
 2009-9-17,0.018,0.017
 2009-9-18,0.023,0.021
 2009-9-19,0.024,0.028
 2009-9-20,0.044,0.027
 2009-9-21,0.057,0.030
 2009-9-22,0.078,0.029
 2009-9-23,0.071,0.029
 2009-9-24,0.064,0.030
 2009-9-25,0.056,0.030
 2009-9-26,0.049,0.027
 2009-9-27,0.043,0.026
 2009-9-28,0.038,0.032
 2009-9-29,0.034,0.031
 2009-9-30,0.030,0.029
 2009-10-1,0.026,0.028
 2009-10-2,0.023,0.035
 2009-10-3,0.020,0.040
 2009-10-4,0.023,0.033
 2009-10-5,0.032,0.034
 2009-10-6,0.043,0.043
 2009-10-7,0.054,0.053
 2009-10-8,0.054,0.044
 2009-10-9,0.058,0.045
 2009-10-10,0.053,0.047
 2009-10-11,0.051,0.044
 2009-10-12,0.045,0.041
 2009-10-13,0.040,0.039
 2009-10-14,0.035,0.035
 2009-10-15,0.031,0.053
 2009-10-16,0.027,0.027
 2009-10-17,0.024,0.023
 2009-10-18,0.021,0.022
 2009-10-19,0.019,0.023
 2009-10-20,0.034,0.031
 2009-10-21,0.051,0.038
 2009-10-22,0.078,0.075
 2009-10-23,0.077,0.088
 2009-10-24,0.081,0.041
 2009-10-25,0.080,0.035
 2009-10-26,0.077,0.035
 2009-10-27,0.068,0.034
 2009-10-28,0.060,0.036
 2009-10-29,0.053,0.019
 2009-10-30,0.047,0.040
 2009-10-31,0.041,0.057
 2009-11-1,0.081,0.098
 2009-11-2,0.169,0.124
 2009-11-3,0.327,0.108
 2009-11-4,0.431,0.094
 2009-11-5,0.486,0.075
 2009-11-6,0.467,0.053
 2009-11-7,0.459,0.056
 2009-11-8,0.492,0.053
 2009-11-9,0.539,0.050
 2009-11-10,0.572,0.047
 2009-11-11,0.533,0.044
 2009-11-12,0.517,0.053
 2009-11-13,0.523,0.075
 2009-11-14,0.570,0.078
 2009-11-15,0.652,0.114
 2009-11-16,0.732,0.136
 2009-11-17,0.713,0.101
 2009-11-18,0.690,0.074
 2009-11-19,0.609,0.054
 2009-11-20,0.539,0.049
 2009-11-21,0.492,0.049
 2009-11-22,0.500,0.053
 2009-11-23,0.571,0.084
 2009-11-24,0.663,0.114
 2009-11-25,0.705,0.107
 2009-11-26,0.749,0.104
 2009-11-27,0.858,0.125
 2009-11-28,1.073,0.291
 2009-11-29,1.278,1.790
 2009-11-30,1.485,1.274
 2009-12-1,1.416,0.633
 2009-12-2,1.371,0.578
 2009-12-3,1.388,0.809
 2009-12-4,1.488,0.831
 2009-12-5,1.558,0.846
 2009-12-6,1.602,1.283
 2009-12-7,1.667,1.519
 2009-12-8,1.707,1.748
 2009-12-9,1.772,1.371
 2009-12-10,1.666,1.269
 2009-12-11,1.535,1.007
 2009-12-12,1.356,0.809
 2009-12-13,1.197,0.602
 2009-12-14,1.055,0.564
 2009-12-15,0.931,0.531
 2009-12-16,0.822,0.467
 2009-12-17,0.745,0.445
 2009-12-18,0.703,0.470
 2009-12-19,0.693,0.423
 2009-12-20,0.644,0.458
 2009-12-21,0.620,0.529
 2009-12-22,0.637,1.173
 2009-12-23,0.692,1.043
 2009-12-24,0.725,1.312
 2009-12-25,0.843,2.599
 2009-12-26,1.049,2.014
 2009-12-27,0.973,1.340
 2009-12-28,1.140,1.507
 2009-12-29,1.469,4.137
 2009-12-30,2.027,4.595
 2009-12-31,2.039,4.906
 2010-1-1,1.991,4.192
 2010-1-2,1.762,3.167
 2010-1-3,1.558,1.624
 2010-1-4,1.375,1.040
 2010-1-5,1.214,0.890
 2010-1-6,1.076,0.802
 2010-1-7,0.959,0.714
 2010-1-8,0.858,0.635
 2010-1-9,0.759,0.564
 2010-1-10,0.671,0.513
 2010-1-11,0.593,0.494
 2010-1-12,0.597,0.485
 2010-1-13,0.674,0.556
 2010-1-14,0.819,1.270
 2010-1-15,0.772,1.743
 2010-1-16,0.749,1.940
 2010-1-17,0.767,2.361
 2010-1-18,0.812,2.306
 2010-1-19,0.748,1.563
 2010-1-20,0.714,1.269
 2010-1-21,0.716,1.129
 2010-1-22,0.655,1.111
 2010-1-23,0.634,1.558
 2010-1-24,0.616,2.416
 2010-1-25,0.601,3.240
 2010-1-26,0.533,1.959
 2010-1-27,0.472,1.314
 2010-1-28,0.418,1.073
 2010-1-29,0.408,0.862
 2010-1-30,0.444,0.848
 2010-1-31,0.520,0.826
 2010-2-1,0.494,0.672
 2010-2-2,0.438,0.600
 2010-2-3,0.388,0.577
 2010-2-4,0.377,0.606
 2010-2-5,0.457,0.683
 2010-2-6,0.609,1.338
 2010-2-7,0.706,1.296
 2010-2-8,0.627,1.007
 2010-2-9,0.556,0.827
 2010-2-10,0.492,0.703
 2010-2-11,0.435,0.569
 2010-2-12,0.385,0.480
 2010-2-13,0.340,0.437
 2010-2-14,0.301,0.421
 2010-2-15,0.267,0.368
 2010-2-16,0.236,0.388
 2010-2-17,0.209,0.390
 2010-2-18,0.186,0.421
 2010-2-19,0.167,0.525
 2010-2-20,0.151,0.553
 2010-2-21,0.156,0.529
 2010-2-22,0.208,0.641
 2010-2-23,0.320,1.697
 2010-2-24,0.440,1.825
 2010-2-25,0.629,2.142
 2010-2-26,0.865,3.295
 2010-2-27,1.231,3.332
 2010-2-28,1.365,4.210
 2010-3-1,1.657,3.734
 2010-3-2,1.541,3.386
 2010-3-3,1.472,2.160
 2010-3-4,1.300,1.353
 2010-3-5,1.149,0.981
 2010-3-6,1.014,0.809
 2010-3-7,0.896,0.725
 2010-3-8,0.791,0.588
 2010-3-9,0.699,0.584
 2010-3-10,0.618,0.513
 2010-3-11,0.546,0.536
 2010-3-12,0.483,0.505
 2010-3-13,0.427,0.500
 2010-3-14,0.378,0.458
 2010-3-15,0.334,0.399
 2010-3-16,0.296,0.379
 2010-3-17,0.262,0.417
 2010-3-18,0.232,0.406
 2010-3-19,0.273,0.439
 2010-3-20,0.363,0.529
 2010-3-21,0.504,0.507
 2010-3-22,0.458,0.478
 2010-3-23,0.408,0.416
 2010-3-24,0.379,0.416
 2010-3-25,0.393,0.427
 2010-3-26,0.486,0.405
 2010-3-27,0.601,0.732
 2010-3-28,0.706,1.126
 2010-3-29,0.728,1.153
 2010-3-30,0.727,1.195
 2010-3-31,0.726,1.071
 2010-4-1,0.693,0.798
 2010-4-2,0.660,0.776
 2010-4-3,0.691,1.464
 2010-4-4,0.747,1.492
 2010-4-5,0.742,1.254
 2010-4-6,0.659,0.913
 2010-4-7,0.583,0.714
 2010-4-8,0.515,0.542
 2010-4-9,0.455,0.487
 2010-4-10,0.402,0.439
 2010-4-11,0.356,0.416
 2010-4-12,0.314,0.388
 2010-4-13,0.278,0.359
 2010-4-14,0.246,0.351
 2010-4-15,0.218,0.342
 2010-4-16,0.193,0.339
 2010-4-17,0.170,0.287
 2010-4-18,0.151,0.306
 2010-4-19,0.133,0.297
 2010-4-20,0.118,0.284
 2010-4-21,0.105,0.269
 2010-4-22,0.093,0.254
 2010-4-23,0.082,0.282
 2010-4-24,0.073,0.280
 2010-4-25,0.064,0.269
 2010-4-26,0.057,0.256
 2010-4-27,0.050,0.236
 2010-4-28,0.045,0.216
 2010-4-29,0.041,0.205
 2010-4-30,0.038,0.214
 2010-5-1,0.040,0.216
 2010-5-2,0.048,0.212
 2010-5-3,0.058,0.214
 2010-5-4,0.062,0.196
 2010-5-5,0.055,0.170
 2010-5-6,0.049,0.162
 2010-5-7,0.043,0.159
 2010-5-8,0.038,0.157
 2010-5-9,0.034,0.158
 2010-5-10,0.039,0.163
 2010-5-11,0.044,0.223
 2010-5-12,0.053,0.150
 2010-5-13,0.047,0.150
 2010-5-14,0.042,0.157
 2010-5-15,0.037,0.162
 2010-5-16,0.033,0.151
 2010-5-17,0.029,0.148
 2010-5-18,0.026,0.144
 2010-5-19,0.023,0.156
 2010-5-20,0.020,0.153
 2010-5-21,0.018,0.141
 2010-5-22,0.016,0.137
 2010-5-23,0.014,0.125
 2010-5-24,0.012,0.120
 2010-5-25,0.013,0.114
 2010-5-26,0.023,0.111
 2010-5-27,0.032,0.126
 2010-5-28,0.041,0.126
 2010-5-29,0.041,0.109
 2010-5-30,0.045,0.101
 2010-5-31,0.050,0.103
 2010-6-1,0.054,0.109
 2010-6-2,0.054,0.104
 2010-6-3,0.053,0.099
 2010-6-4,0.047,0.094
 2010-6-5,0.045,0.087
 2010-6-6,0.043,0.108
 2010-6-7,0.046,0.132
 2010-6-8,0.046,0.138
 2010-6-9,0.051,0.106
 2010-6-10,0.073,0.113
 2010-6-11,0.100,0.131
 2010-6-12,0.133,0.166
 2010-6-13,0.128,0.146
 2010-6-14,0.166,0.116
 2010-6-15,0.214,0.095
 2010-6-16,0.292,0.090
 2010-6-17,0.263,0.084
 2010-6-18,0.239,0.077
 2010-6-19,0.208,0.075
 2010-6-20,0.183,0.069
 2010-6-21,0.161,0.069
 2010-6-22,0.141,0.067
 2010-6-23,0.124,0.065
 2010-6-24,0.109,0.064
 2010-6-25,0.096,0.058
 2010-6-26,0.085,0.054
 2010-6-27,0.075,0.048
 2010-6-28,0.066,0.048
 2010-6-29,0.059,0.043
 2010-6-30,0.052,0.045
 2010-7-1,0.046,0.046
 2010-7-2,0.042,0.041
 2010-7-3,0.039,0.040
 2010-7-4,0.036,0.038
 2010-7-5,0.032,0.036
 2010-7-6,0.029,0.033
 2010-7-7,0.025,0.035
 2010-7-8,0.022,0.031
 2010-7-9,0.020,0.031
 2010-7-10,0.018,0.035
 2010-7-11,0.016,0.036
 2010-7-12,0.015,0.030
 2010-7-13,0.013,0.029
 2010-7-14,0.012,0.032
 2010-7-15,0.013,0.037
 2010-7-16,0.013,0.034
 2010-7-17,0.013,0.035
 2010-7-18,0.011,0.030
 2010-7-19,0.010,0.028
 2010-7-20,0.009,0.026
 2010-7-21,0.009,0.023
 2010-7-22,0.008,0.021
 2010-7-23,0.008,0.021
 2010-7-24,0.007,0.020
 2010-7-25,0.006,0.019
 2010-7-26,0.006,0.018
 2010-7-27,0.005,0.018
 2010-7-28,0.004,0.021
 2010-7-29,0.004,0.024
 2010-7-30,0.004,0.022
 2010-7-31,0.003,0.022
 2010-8-1,0.004,0.021
 2010-8-2,0.004,0.020
 2010-8-3,0.003,0.019
 2010-8-4,0.005,0.020
 2010-8-5,0.006,0.018
 2010-8-6,0.006,0.017
 2010-8-7,0.006,0.017
 2010-8-8,0.005,0.016
 2010-8-9,0.005,0.016
 2010-8-10,0.004,0.014
 2010-8-11,0.004,0.016
 2010-8-12,0.004,0.013
 2010-8-13,0.004,0.013
 2010-8-14,0.006,0.014
 2010-8-15,0.007,0.017
 2010-8-16,0.008,0.017
 2010-8-17,0.008,0.017
 2010-8-18,0.007,0.037
 2010-8-19,0.006,0.034
 2010-8-20,0.005,0.018
 2010-8-21,0.005,0.019
 2010-8-22,0.005,0.018
 2010-8-23,0.007,0.020
 2010-8-24,0.008,0.020
 2010-8-25,0.009,0.021
 2010-8-26,0.010,0.021
 2010-8-27,0.012,0.034
 2010-8-28,0.014,0.044
 2010-8-29,0.014,0.044
 2010-8-30,0.013,0.036
 2010-8-31,0.011,0.026
 2010-9-1,0.010,0.023
 2010-9-2,0.009,0.020
 2010-9-3,0.008,0.019
 2010-9-4,0.007,0.019
 2010-9-5,0.006,0.018
 2010-9-6,0.009,0.019
 2010-9-7,0.032,0.023
 2010-9-8,0.064,0.041
 2010-9-9,0.101,0.056
 2010-9-10,0.108,0.076
 2010-9-11,0.098,0.048
 2010-9-12,0.086,0.033
 2010-9-13,0.075,0.028
 2010-9-14,0.066,0.027
 2010-9-15,0.061,0.029
 2010-9-16,0.057,0.033
 2010-9-17,0.055,0.043
 2010-9-18,0.049,0.046
 2010-9-19,0.043,0.036
 2010-9-20,0.038,0.027
 2010-9-21,0.034,0.025
 2010-9-22,0.030,0.024
 2010-9-23,0.038,0.028
 2010-9-24,0.046,0.034
 2010-9-25,0.060,0.032
 2010-9-26,0.054,0.030
 2010-9-27,0.049,0.031
 2010-9-28,0.043,0.034
 2010-9-29,0.045,0.025
 2010-9-30,0.049,0.026
 2010-10-1,0.079,0.033
 2010-10-2,0.114,0.111
 2010-10-3,0.198,0.185
 2010-10-4,0.308,0.251
 2010-10-5,0.470,0.262
 2010-10-6,0.595,0.333
 2010-10-7,0.633,0.223
 2010-10-8,0.571,0.214
 2010-10-9,0.507,0.198
 2010-10-10,0.440,0.175
 2010-10-11,0.384,0.151
 2010-10-12,0.336,0.136
 2010-10-13,0.294,0.133
 2010-10-14,0.258,0.126
 2010-10-15,0.227,0.126
 2010-10-16,0.201,0.137
 2010-10-17,0.179,0.120
 2010-10-18,0.158,0.079
 2010-10-19,0.140,0.075
 2010-10-20,0.123,0.090
 2010-10-21,0.109,0.050
 2010-10-22,0.096,0.030
 2010-10-23,0.097,0.028
 2010-10-24,0.104,0.036
 2010-10-25,0.119,0.046
 2010-10-26,0.109,0.040
 2010-10-27,0.098,0.049
 2010-10-28,0.086,0.061
 2010-10-29,0.105,0.066
 2010-10-30,0.136,0.080
 2010-10-31,0.184,0.078
 2010-11-1,0.167,0.053
 2010-11-2,0.152,0.052
 2010-11-3,0.133,0.047
 2010-11-4,0.116,0.064
 2010-11-5,0.101,0.096
 2010-11-6,0.131,0.064
 2010-11-7,0.196,0.102
 2010-11-8,0.343,0.098
 2010-11-9,0.452,0.125
 2010-11-10,0.581,0.128
 2010-11-11,0.639,0.115
 2010-11-12,0.684,0.212
 2010-11-13,0.918,0.355
 2010-11-14,1.185,3.002
 2010-11-15,1.509,1.680
 2010-11-16,1.422,0.977
 2010-11-17,1.308,0.540
 2010-11-18,1.203,0.366
 2010-11-19,1.143,0.267
 2010-11-20,1.051,0.267
 2010-11-21,0.928,0.232
 2010-11-22,0.818,0.218
 2010-11-23,0.720,0.200
 2010-11-24,0.650,0.173
 2010-11-25,0.616,0.158
 2010-11-26,0.612,0.153
 2010-11-27,0.576,0.149
 2010-11-28,0.515,0.142
 2010-11-29,0.463,0.131
 2010-11-30,0.420,0.132
 2010-12-1,0.371,0.132
 2010-12-2,0.330,0.129
 2010-12-3,0.296,0.126
 2010-12-4,0.268,0.103
 2010-12-5,0.266,0.116
 2010-12-6,0.296,0.182
 2010-12-7,0.382,0.300
 2010-12-8,0.465,1.082
 2010-12-9,0.584,1.486
 2010-12-10,0.663,1.032
 2010-12-11,0.589,0.621
 2010-12-12,0.523,0.459
 2010-12-13,0.462,0.379
 2010-12-14,0.408,0.309
 2010-12-15,0.361,0.278
 2010-12-16,0.343,0.254
 2010-12-17,0.353,0.273
 2010-12-18,0.451,0.295
 2010-12-19,0.668,1.001
 2010-12-20,1.032,1.940
 2010-12-21,1.327,2.380
 2010-12-22,1.287,1.867
 2010-12-23,1.212,2.032
 2010-12-24,1.156,1.995
 2010-12-25,1.022,1.732
 2010-12-26,0.904,0.994
 2010-12-27,0.834,0.701
 2010-12-28,0.800,0.683
 2010-12-29,0.818,0.785
 2010-12-30,0.750,0.901
 2010-12-31,0.704,0.871
 2011-1-1,0.623,0.721
 2011-1-2,0.551,0.610
 2011-1-3,0.487,0.544
 2011-1-4,0.431,0.502
 2011-1-5,0.418,0.498
 2011-1-6,0.505,1.761
 2011-1-7,0.746,3.130
 2011-1-8,1.049,4.540
 2011-1-9,1.279,4.613
 2011-1-10,1.389,4.100
 2011-1-11,1.381,3.478
 2011-1-12,1.370,2.087
 2011-1-13,1.318,1.569
 2011-1-14,1.177,1.291
 2011-1-15,1.044,1.243
 2011-1-16,0.927,1.131
 2011-1-17,0.819,0.943
 2011-1-18,0.724,0.860
 2011-1-19,0.640,0.707
 2011-1-20,0.566,0.595
 2011-1-21,0.500,0.560
 2011-1-22,0.442,0.496
 2011-1-23,0.391,0.483
 2011-1-24,0.346,0.463
 2011-1-25,0.314,0.445
 2011-1-26,0.331,0.458
 2011-1-27,0.386,0.796
 2011-1-28,0.449,0.826
 2011-1-29,0.398,0.580
 2011-1-30,0.353,0.536
 2011-1-31,0.313,0.496
 2011-2-1,0.277,0.463
 2011-2-2,0.245,0.441
 2011-2-3,0.217,0.436
 2011-2-4,0.192,0.439
 2011-2-5,0.170,0.427
 2011-2-6,0.151,0.416
 2011-2-7,0.134,0.381
 2011-2-8,0.118,0.351
 2011-2-9,0.105,0.342
 2011-2-10,0.093,0.324
 2011-2-11,0.082,0.322
 2011-2-12,0.073,0.309
 2011-2-13,0.097,0.306
 2011-2-14,0.151,0.346
 2011-2-15,0.254,0.373
 2011-2-16,0.285,0.416
 2011-2-17,0.308,0.414
 2011-2-18,0.307,0.361
 2011-2-19,0.346,0.547
 2011-2-20,0.421,0.763
 2011-2-21,0.496,0.763
 2011-2-22,0.584,1.212
 2011-2-23,0.739,1.301
 2011-2-24,0.663,1.014
 2011-2-25,0.599,0.904
 2011-2-26,0.548,0.820
 2011-2-27,0.530,0.880
 2011-2-28,0.537,1.106
 2011-3-1,0.505,1.208
 2011-3-2,0.446,0.946
 2011-3-3,0.395,0.780
 2011-3-4,0.349,0.655
 2011-3-5,0.309,0.481
 2011-3-6,0.273,0.428
 2011-3-7,0.242,0.377
 2011-3-8,0.214,0.340
 2011-3-9,0.190,0.339
 2011-3-10,0.168,0.331
 2011-3-11,0.148,0.304
 2011-3-12,0.132,0.313
 2011-3-13,0.123,0.315
 2011-3-14,0.121,0.300
 2011-3-15,0.124,0.282
 2011-3-16,0.110,0.273
 2011-3-17,0.098,0.267
 2011-3-18,0.091,0.238
 2011-3-19,0.087,0.223
 2011-3-20,0.088,0.221
 2011-3-21,0.078,0.216
 2011-3-22,0.069,0.212
 2011-3-23,0.061,0.205
 2011-3-24,0.054,0.203
 2011-3-25,0.048,0.200
 2011-3-26,0.042,0.201
 2011-3-27,0.044,0.211
 2011-3-28,0.049,0.218
 2011-3-29,0.067,0.229
 2011-3-30,0.080,0.236
 2011-3-31,0.101,0.229
 2011-4-1,0.106,0.220
 2011-4-2,0.094,0.211
 2011-4-3,0.085,0.203
 2011-4-4,0.078,0.190
 2011-4-5,0.072,0.181
 2011-4-6,0.064,0.175
 2011-4-7,0.056,0.172
 2011-4-8,0.050,0.165
 2011-4-9,0.044,0.156
 2011-4-10,0.039,0.132
 2011-4-11,0.035,0.146
 2011-4-12,0.031,0.151
 2011-4-13,0.027,0.146
 2011-4-14,0.024,0.142
 2011-4-15,0.021,0.144
 2011-4-16,0.019,0.139
 2011-4-17,0.017,0.129
 2011-4-18,0.015,0.119
 2011-4-19,0.013,0.118
 2011-4-20,0.012,0.115
 2011-4-21,0.010,0.111
 2011-4-22,0.009,0.106
 2011-4-23,0.010,0.101
 2011-4-24,0.010,0.098
 2011-4-25,0.010,0.097
 2011-4-26,0.009,0.091
 2011-4-27,0.008,0.086
 2011-4-28,0.007,0.083
 2011-4-29,0.007,0.087
 2011-4-30,0.007,0.089
 2011-5-1,0.007,0.090
 2011-5-2,0.010,0.096
 2011-5-3,0.011,0.114
 2011-5-4,0.013,0.110
 2011-5-5,0.011,0.095
 2011-5-6,0.011,0.097
 2011-5-7,0.011,0.103
 2011-5-8,0.011,0.089
 2011-5-9,0.011,0.091
 2011-5-10,0.010,0.081
 2011-5-11,0.009,0.075
 2011-5-12,0.008,0.070
 2011-5-13,0.007,0.066
 2011-5-14,0.006,0.061
 2011-5-15,0.005,0.063
 2011-5-16,0.005,0.058
 2011-5-17,0.004,0.055
 2011-5-18,0.004,0.056
 2011-5-19,0.003,0.057
 2011-5-20,0.003,0.055
 2011-5-21,0.003,0.040
